frame,input.bActivateBoost,input.bHoldingBoost,input.Throttle,input.Pitch,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z,ball.Location.X,ball.Location.Y,ball.Location.Z,ball.LinearVelocity.X,ball.LinearVelocity.Y,ball.LinearVelocity.Z,ball.Quaternion.X,ball.Quaternion.Y,ball.Quaternion.Z,ball.Quaternion.W,ball.AngularVelocity.X,ball.AngularVelocity.Y,ball.AngularVelocity.Z
350,True,True,1.000000,-0.150000,0.000000,-248.470001,1466.270020,0.000000,-2.770000,636.719971,0.366009,-0.366208,0.604987,0.604913,-0.764900,0.000000,0.000000,0.000000,-18.500000,888.440002,0.000000,29.629999,-577.700012,0.812585,-0.000003,-0.000003,-0.582842,-1.284600,0.000000,0.000000
351,True,True,1.000000,-0.150000,0.000000,-248.459991,1471.599976,0.000000,1.320000,639.109985,0.364077,-0.364272,0.606155,0.606078,-0.766500,0.000000,0.000000,0.000000,-18.250000,883.579956,0.000000,29.619999,-582.969971,0.815694,-0.000003,-0.000003,-0.578483,-1.284600,0.000000,0.000000
352,True,True,1.000000,-0.150000,0.000000,-248.409988,1476.949951,0.000000,5.460000,641.479980,0.362135,-0.362329,0.607320,0.607238,-0.768000,0.000000,0.000000,0.000000,-18.000000,878.679993,0.000000,29.609999,-588.229980,0.818779,-0.000003,-0.000003,-0.574108,-1.284600,0.000000,0.000000
353,True,True,1.000000,-0.150000,0.000000,-248.330002,1482.319946,0.000000,9.650000,643.820007,0.360188,-0.360382,0.608475,0.608398,-0.769500,0.000000,0.000000,0.000000,-17.750000,873.729980,0.000000,29.599998,-593.489990,0.821841,-0.000003,-0.000003,-0.569717,-1.284600,0.000000,0.000000
354,True,True,1.000000,-0.150000,0.000000,-248.209991,1487.699951,0.000000,13.889999,646.130005,0.358229,-0.358424,0.609631,0.609552,-0.771000,0.000000,0.000000,0.000000,-17.500000,868.739990,0.000000,29.590000,-598.750000,0.824879,-0.000003,-0.000003,-0.565309,-1.284600,0.000000,0.000000
355,True,True,1.000000,-0.150000,0.000000,-248.059998,1493.099976,0.000000,18.170000,648.409973,0.356266,-0.356460,0.610782,0.610701,-0.772400,0.000000,0.000000,0.000000,-17.250000,863.709961,0.000000,29.580000,-604.010010,0.827893,-0.000003,-0.000003,-0.560886,-1.284600,0.000000,0.000000
356,True,True,1.000000,-0.150000,0.000000,-247.869995,1498.520020,0.000000,22.500000,650.669983,0.354297,-0.354491,0.611928,0.611845,-0.773800,0.000000,0.000000,0.000000,-17.000000,858.630005,0.000000,29.570000,-609.269958,0.830884,-0.000003,-0.000003,-0.556446,-1.284600,0.000000,0.000000
357,True,True,1.000000,-0.150000,0.000000,-247.649994,1503.959961,0.000000,26.879999,652.899963,0.352317,-0.352511,0.613069,0.612989,-0.775200,0.000000,0.000000,0.000000,-16.750000,853.510010,0.000000,29.559999,-614.529968,0.833851,-0.000003,-0.000003,-0.551990,-1.284600,0.000000,0.000000
358,True,True,1.000000,-0.150000,0.000000,-247.389999,1509.419922,0.000000,31.309999,655.099976,0.350331,-0.350526,0.614205,0.614127,-0.776600,0.000000,0.000000,0.000000,-16.500000,848.349976,0.000000,29.549999,-619.789978,0.836794,-0.000003,-0.000003,-0.547517,-1.284600,0.000000,0.000000
359,True,True,1.000000,-0.150000,0.000000,-247.089996,1514.900024,0.000000,35.790001,657.269958,0.348341,-0.348535,0.615335,0.615260,-0.777900,0.000000,0.000000,0.000000,-16.250000,843.139954,0.000000,29.539999,-625.039978,0.839714,-0.000003,-0.000003,-0.543029,-1.284600,0.000000,0.000000
360,True,True,1.000000,-0.150000,0.000000,-246.750000,1520.400024,0.000000,40.320000,659.409973,0.346339,-0.346533,0.616466,0.616388,-0.779200,0.000000,0.000000,0.000000,-16.000000,837.889954,0.000000,29.529999,-630.289978,0.842610,-0.000003,-0.000003,-0.538524,-1.284600,0.000000,0.000000
361,True,True,1.000000,-0.150000,0.000000,-246.379990,1525.909912,0.000000,44.899998,661.519958,0.344332,-0.344526,0.617591,0.617510,-0.780500,0.000000,0.000000,0.000000,-15.750000,832.589966,0.000000,29.519999,-635.539978,0.845479,-0.000003,-0.000003,-0.534009,-1.284600,0.000000,0.000000
362,True,True,1.000000,-0.150000,0.000000,-245.970001,1531.439941,0.000000,49.529999,663.599976,0.342320,-0.342514,0.618710,0.618626,-0.781800,0.000000,0.000000,0.000000,-15.500000,827.250000,0.000000,29.510000,-640.789978,0.848324,-0.000003,-0.000003,-0.529477,-1.284600,0.000000,0.000000
363,True,True,1.000000,-0.150000,0.000000,-245.519989,1536.989990,0.000000,54.209999,665.649963,0.340302,-0.340491,0.619827,0.619738,-0.783000,0.000000,0.000000,0.000000,-15.250000,821.869995,0.000000,29.500000,-646.039978,0.851146,-0.000003,-0.000003,-0.524929,-1.284600,0.000000,0.000000
364,True,True,1.000000,-0.150000,0.000000,-245.029999,1542.549927,0.000000,58.939999,667.669983,0.338274,-0.338463,0.620940,0.620844,-0.784200,0.000000,0.000000,0.000000,-15.000000,816.440002,0.000000,29.490000,-651.289978,0.853944,-0.000003,-0.000003,-0.520365,-1.284600,0.000000,0.000000
365,True,True,1.000000,-0.150000,0.000000,-244.500000,1548.130005,0.000000,63.719997,669.659973,0.336240,-0.336429,0.622043,0.621949,-0.785400,0.000000,0.000000,0.000000,-14.750000,810.969971,0.000000,29.480000,-656.539978,0.856718,-0.000003,-0.000003,-0.515785,-1.284600,0.000000,0.000000
366,True,True,1.000000,-0.150000,0.000000,-243.929993,1553.729980,0.000000,68.540001,671.619995,0.334201,-0.334390,0.623139,0.623050,-0.786600,0.000000,0.000000,0.000000,-14.500000,805.459961,0.000000,29.469999,-661.789978,0.859465,-0.000003,-0.000003,-0.511194,-1.284600,0.000000,0.000000
367,True,True,1.000000,-0.150000,0.000000,-243.319992,1559.339966,0.000000,73.409996,673.549988,0.332156,-0.332345,0.624229,0.624145,-0.787700,0.000000,0.000000,0.000000,-14.250000,799.899963,0.000000,29.459999,-667.029968,0.862189,-0.000003,-0.000003,-0.506587,-1.284600,0.000000,0.000000
368,True,True,1.000000,-0.150000,0.000000,-242.669998,1564.969971,0.000000,78.330002,675.440002,0.330101,-0.330290,0.625319,0.625235,-0.788800,0.000000,0.000000,0.000000,-14.000000,794.299988,0.000000,29.449999,-672.269958,0.864889,-0.000003,-0.000003,-0.501963,-1.284600,0.000000,0.000000
369,True,True,1.000000,-0.150000,0.000000,-241.979996,1570.609985,0.000000,83.299995,677.299988,0.328040,-0.328229,0.626402,0.626319,-0.789900,0.000000,0.000000,0.000000,-13.750000,788.649963,0.000000,29.439999,-677.510010,0.867562,-0.000003,-0.000003,-0.497329,-1.284600,0.000000,0.000000
370,True,True,1.000000,-0.150000,0.000000,-241.239990,1576.270020,0.000000,88.320000,679.130005,0.325974,-0.326163,0.627479,0.627398,-0.791000,0.000000,0.000000,0.000000,-13.500000,782.959961,0.000000,29.429998,-682.750000,0.870211,-0.000003,-0.000003,-0.492679,-1.284600,0.000000,0.000000
371,True,True,1.000000,-0.150000,0.000000,-240.459991,1581.939941,0.000000,93.379997,680.929993,0.323902,-0.324091,0.628550,0.628472,-0.792000,0.000000,0.000000,0.000000,-13.250000,777.229980,0.000000,29.420000,-687.989990,0.872837,-0.000003,-0.000003,-0.488012,-1.284600,0.000000,0.000000
372,True,True,1.000000,-0.150000,0.000000,-239.639999,1587.630005,0.000000,98.489998,682.690002,0.321825,-0.322014,0.629615,0.629540,-0.793000,0.000000,0.000000,0.000000,-13.000000,771.450012,0.000000,29.410000,-693.229980,0.875435,-0.000003,-0.000003,-0.483335,-1.284600,0.000000,0.000000
373,True,True,1.000000,-0.150000,0.000000,-238.779999,1593.329956,0.000000,103.649994,684.419983,0.319743,-0.319932,0.630673,0.630603,-0.794000,0.000000,0.000000,0.000000,-12.750000,765.630005,0.000000,29.400000,-698.469971,0.878010,-0.000003,-0.000003,-0.478642,-1.284600,0.000000,0.000000
374,True,True,1.000000,-0.150000,0.000000,-237.869995,1599.049927,0.000000,108.860001,686.109985,0.317650,-0.317838,0.631730,0.631660,-0.795000,0.000000,0.000000,0.000000,-12.509999,759.769958,0.000000,29.389999,-703.700012,0.880558,-0.000003,-0.000003,-0.473937,-1.284600,0.000000,0.000000
375,True,True,1.000000,-0.150000,0.000000,-236.919998,1604.779907,0.000000,114.110001,687.769958,0.315551,-0.315740,0.632780,0.632712,-0.796000,0.000000,0.000000,0.000000,-12.270000,753.859985,0.000000,29.379999,-708.929993,0.883083,-0.000003,-0.000003,-0.469217,-1.284600,0.000000,0.000000
376,True,True,1.000000,-0.150000,0.000000,-235.919998,1610.520020,0.000000,119.409996,689.390015,0.313447,-0.313636,0.633824,0.633759,-0.796900,0.000000,0.000000,0.000000,-12.030000,747.909973,0.000000,29.369999,-714.159973,0.885581,-0.000003,-0.000003,-0.464486,-1.284600,0.000000,0.000000
377,True,True,1.000000,-0.150000,0.000000,-234.879990,1616.279907,0.000000,124.759995,690.979980,0.311338,-0.311526,0.634867,0.634795,-0.797800,0.000000,0.000000,0.000000,-11.790000,741.919983,0.000000,29.359999,-719.389954,0.888054,-0.000003,-0.000003,-0.459738,-1.284600,0.000000,0.000000
378,True,True,1.000000,-0.150000,0.000000,-233.799988,1622.049927,0.000000,130.149994,692.529968,0.309223,-0.309412,0.635903,0.635825,-0.798700,0.000000,0.000000,0.000000,-11.550000,735.880005,0.000000,29.349998,-724.619995,0.890502,-0.000003,-0.000003,-0.454980,-1.284600,0.000000,0.000000
379,True,True,1.000000,-0.150000,0.000000,-232.669998,1627.829956,0.000000,135.589996,694.049988,0.307103,-0.307291,0.636932,0.636850,-0.799600,0.000000,0.000000,0.000000,-11.309999,729.799988,0.000000,29.340000,-729.849976,0.892925,-0.000003,-0.000003,-0.450206,-1.284600,0.000000,0.000000
380,True,True,1.000000,-0.150000,0.000000,-231.489990,1633.630005,0.000000,141.080002,695.529968,0.304977,-0.305166,0.637954,0.637870,-0.800500,0.000000,0.000000,0.000000,-11.070000,723.669983,0.000000,29.330000,-735.079956,0.895321,-0.000003,-0.000003,-0.445420,-1.284600,0.000000,0.000000
381,True,True,1.000000,-0.150000,0.000000,-230.269989,1639.439941,0.000000,146.610001,696.969971,0.302846,-0.303035,0.638969,0.638884,-0.801400,0.000000,0.000000,0.000000,-10.830000,717.500000,0.000000,29.320000,-740.309998,0.897692,-0.000003,-0.000003,-0.440624,-1.284600,0.000000,0.000000
382,True,True,1.000000,-0.150000,0.000000,-229.000000,1645.260010,0.000000,152.190002,698.380005,0.300710,-0.300899,0.639977,0.639893,-0.802200,0.000000,0.000000,0.000000,-10.590000,711.289978,0.000000,29.309999,-745.529968,0.900038,-0.000003,-0.000003,-0.435812,-1.284600,0.000000,0.000000
383,True,True,1.000000,-0.150000,0.000000,-227.679993,1651.089966,0.000000,157.809998,699.750000,0.298568,-0.298757,0.640979,0.640896,-0.803000,0.000000,0.000000,0.000000,-10.349999,705.029968,0.000000,29.299999,-750.750000,0.902357,-0.000003,-0.000003,-0.430989,-1.284600,0.000000,0.000000
384,True,True,1.000000,-0.150000,0.000000,-226.319992,1656.929932,0.000000,163.479996,701.079956,0.296421,-0.296610,0.641973,0.641894,-0.803800,0.000000,0.000000,0.000000,-10.110000,698.729980,0.000000,29.289999,-755.969971,0.904650,-0.000003,-0.000003,-0.426155,-1.284600,0.000000,0.000000
385,True,True,1.000000,-0.150000,0.000000,-224.909988,1662.779907,0.000000,169.190002,702.369995,0.294268,-0.294457,0.642960,0.642887,-0.804600,0.000000,0.000000,0.000000,-9.870000,692.390015,0.000000,29.279999,-761.190002,0.906919,-0.000003,-0.000003,-0.421306,-1.284600,0.000000,0.000000
386,True,True,1.000000,-0.150000,0.000000,-223.449997,1668.640015,0.000000,174.949997,703.619995,0.292110,-0.292299,0.643945,0.643869,-0.805400,0.000000,0.000000,0.000000,-9.630000,686.000000,0.000000,29.269999,-766.409973,0.909161,-0.000003,-0.000003,-0.416445,-1.284600,0.000000,0.000000
387,True,True,1.000000,-0.150000,0.000000,-221.940002,1674.510010,0.000000,180.750000,704.839966,0.289947,-0.290136,0.644924,0.644845,-0.806200,0.000000,0.000000,0.000000,-9.389999,679.570007,0.000000,29.260000,-771.630005,0.911377,-0.000003,-0.000003,-0.411573,-1.284600,0.000000,0.000000
388,True,True,1.000000,-0.150000,0.000000,-220.379990,1680.390015,0.000000,186.599991,706.019958,0.287778,-0.287967,0.645895,0.645816,-0.806900,0.000000,0.000000,0.000000,-9.150000,673.099976,0.000000,29.250000,-776.849976,0.913566,-0.000003,-0.000003,-0.406691,-1.284600,0.000000,0.000000
389,True,True,1.000000,-0.150000,0.000000,-218.779999,1686.279907,0.000000,192.489990,707.159973,0.285604,-0.285793,0.646858,0.646782,-0.807600,0.000000,0.000000,0.000000,-8.910000,666.579956,0.000000,29.240000,-782.059998,0.915728,-0.000003,-0.000003,-0.401798,-1.284600,0.000000,0.000000
390,True,True,1.000000,-0.150000,0.000000,-217.129990,1692.179932,0.000000,198.419998,708.260010,0.283425,-0.283614,0.647815,0.647742,-0.808300,0.000000,0.000000,0.000000,-8.670000,660.019958,0.000000,29.230000,-787.269958,0.917867,-0.000003,-0.000003,-0.396889,-1.284600,0.000000,0.000000
391,True,True,1.000000,-0.150000,0.000000,-215.429993,1698.089966,0.000000,204.399994,709.320007,0.281240,-0.281429,0.648769,0.648692,-0.809000,0.000000,0.000000,0.000000,-8.429999,653.419983,0.000000,29.219999,-792.479980,0.919979,-0.000003,-0.000003,-0.391968,-1.284600,0.000000,0.000000
392,True,True,1.000000,-0.150000,0.000000,-213.679993,1704.010010,0.000000,210.419998,710.339966,0.279050,-0.279238,0.649716,0.649636,-0.809700,0.000000,0.000000,0.000000,-8.190000,646.769958,0.000000,29.209999,-797.690002,0.922064,-0.000003,-0.000003,-0.387038,-1.284600,0.000000,0.000000
393,True,True,1.000000,-0.150000,0.000000,-211.879990,1709.939941,0.000000,216.489990,711.320007,0.276854,-0.277043,0.650655,0.650574,-0.810400,0.000000,0.000000,0.000000,-7.950000,640.079956,0.000000,29.199999,-802.899963,0.924123,-0.000003,-0.000003,-0.382096,-1.284600,0.000000,0.000000
394,True,True,1.000000,-0.150000,0.000000,-210.019989,1715.880005,0.000000,222.599991,712.250000,0.274653,-0.274842,0.651587,0.651508,-0.811100,0.000000,0.000000,0.000000,-7.710000,633.349976,0.000000,29.189999,-808.109985,0.926155,-0.000003,-0.000003,-0.377144,-1.284600,0.000000,0.000000
395,True,True,1.000000,-0.150000,0.000000,-208.110001,1721.819946,0.000000,228.750000,713.139954,0.272446,-0.272635,0.652511,0.652436,-0.811700,0.000000,0.000000,0.000000,-7.470000,626.570007,0.000000,29.179998,-813.320007,0.928160,-0.000003,-0.000003,-0.372180,-1.284600,0.000000,0.000000
396,True,True,1.000000,-0.150000,0.000000,-206.149994,1727.770020,0.000000,234.939987,713.989990,0.270234,-0.270423,0.653433,0.653353,-0.812300,0.000000,0.000000,0.000000,-7.230000,619.750000,0.000000,29.170000,-818.529968,0.930139,-0.000003,-0.000003,-0.367206,-1.284600,0.000000,0.000000
397,True,True,1.000000,-0.150000,0.000000,-204.139999,1733.729980,0.000000,241.179993,714.799988,0.268017,-0.268206,0.654347,0.654264,-0.812900,0.000000,0.000000,0.000000,-6.990000,612.890015,0.000000,29.160000,-823.729980,0.932092,-0.000003,-0.000003,-0.362221,-1.284600,0.000000,0.000000
398,True,True,1.000000,-0.150000,0.000000,-202.080002,1739.689941,0.000000,247.459991,715.570007,0.265800,-0.265989,0.655249,0.655171,-0.813500,0.000000,0.000000,0.000000,-6.750000,605.979980,0.000000,29.150000,-828.929993,0.934018,-0.000003,-0.000003,-0.357226,-1.284600,0.000000,0.000000
399,True,True,1.000000,-0.150000,0.000000,-199.970001,1745.659912,0.000000,253.779999,716.289978,0.263577,-0.263766,0.656149,0.656066,-0.814100,0.000000,0.000000,0.000000,-6.510000,599.029968,0.000000,29.139999,-834.130005,0.935917,-0.000003,-0.000003,-0.352219,-1.284600,0.000000,0.000000
400,True,True,1.000000,-0.150000,0.000000,-197.800003,1751.630005,0.000000,260.139984,716.969971,0.261349,-0.261538,0.657041,0.656956,-0.814700,0.000000,0.000000,0.000000,-6.270000,592.039978,0.000000,29.129999,-839.329956,0.937790,-0.000003,-0.000003,-0.347202,-1.284600,0.000000,0.000000
401,True,True,1.000000,-0.150000,0.000000,-195.580002,1757.609985,0.000000,266.540009,717.609985,0.259116,-0.259305,0.657925,0.657841,-0.815300,0.000000,0.000000,0.000000,-6.030000,585.000000,0.000000,29.119999,-844.529968,0.939634,-0.000003,-0.000003,-0.342180,-1.284600,0.000000,0.000000
402,True,True,1.000000,-0.150000,0.000000,-193.309998,1763.599976,0.000000,272.979980,718.200012,0.256877,-0.257066,0.658801,0.658721,-0.815900,0.000000,0.000000,0.000000,-5.790000,577.919983,0.000000,29.109999,-849.729980,0.941452,-0.000003,-0.000003,-0.337146,-1.284600,0.000000,0.000000
403,True,True,1.000000,-0.150000,0.000000,-190.979996,1769.589966,0.000000,279.459991,718.750000,0.254633,-0.254821,0.659674,0.659589,-0.816400,0.000000,0.000000,0.000000,-5.550000,570.799988,0.000000,29.099998,-854.929993,0.943243,-0.000003,-0.000003,-0.332102,-1.284600,0.000000,0.000000
404,True,True,1.000000,-0.150000,0.000000,-188.599991,1775.579956,0.000000,285.989990,719.260010,0.252388,-0.252572,0.660538,0.660452,-0.816900,0.000000,0.000000,0.000000,-5.310000,563.630005,0.000000,29.090000,-860.119995,0.945008,-0.000003,-0.000003,-0.327047,-1.284600,0.000000,0.000000
405,True,True,1.000000,-0.150000,0.000000,-186.159988,1781.579956,0.000000,292.559998,719.719971,0.250139,-0.250322,0.661391,0.661310,-0.817400,0.000000,0.000000,0.000000,-5.070000,556.419983,0.000000,29.080000,-865.309998,0.946744,-0.000003,-0.000003,-0.321987,-1.284600,0.000000,0.000000
406,True,True,1.000000,-0.150000,0.000000,-183.669998,1787.579956,0.000000,299.169983,720.139954,0.247884,-0.248067,0.662242,0.662157,-0.817900,0.000000,0.000000,0.000000,-4.830000,549.169983,0.000000,29.070000,-870.500000,0.948454,-0.000003,-0.000003,-0.316916,-1.284600,0.000000,0.000000
407,True,True,1.000000,-0.150000,0.000000,-181.119995,1793.579956,0.000000,305.820007,720.510010,0.245623,-0.245807,0.663084,0.662999,-0.818400,0.000000,0.000000,0.000000,-4.590000,541.869995,0.000000,29.059999,-875.690002,0.950137,-0.000003,-0.000003,-0.311834,-1.284600,0.000000,0.000000
408,True,True,1.000000,-0.150000,0.000000,-178.519989,1799.589966,0.000000,312.500000,720.839966,0.243357,-0.243541,0.663919,0.663835,-0.818900,0.000000,0.000000,0.000000,-4.350000,534.529968,0.000000,29.049999,-880.880005,0.951793,-0.000003,-0.000003,-0.306741,-1.284600,0.000000,0.000000
409,True,True,1.000000,-0.150000,0.000000,-175.860001,1805.599976,0.000000,319.220001,721.119995,0.241092,-0.241275,0.664746,0.664660,-0.819400,0.000000,0.000000,0.000000,-4.110000,527.149963,0.000000,29.039999,-886.070007,0.953421,-0.000003,-0.000003,-0.301643,-1.284600,0.000000,0.000000
410,True,True,1.000000,-0.150000,0.000000,-173.139999,1811.609985,0.000000,325.979980,721.349976,0.238820,-0.239004,0.665566,0.665480,-0.819900,0.000000,0.000000,0.000000,-3.870000,519.719971,0.000000,29.029999,-891.260010,0.955022,-0.000003,-0.000003,-0.296534,-1.284600,0.000000,0.000000
411,True,True,1.000000,-0.150000,0.000000,-170.369995,1817.619995,0.000000,332.779999,721.539978,0.236544,-0.236727,0.666377,0.666295,-0.820400,0.000000,0.000000,0.000000,-3.630000,512.250000,0.000000,29.019999,-896.449951,0.956595,-0.000003,-0.000003,-0.291420,-1.284600,0.000000,0.000000
412,True,True,1.000000,-0.150000,0.000000,-167.539993,1823.630005,0.000000,339.619995,721.679993,0.234262,-0.234445,0.667185,0.667099,-0.820900,0.000000,0.000000,0.000000,-3.390000,504.739990,0.000000,29.010000,-901.630005,0.958142,-0.000003,-0.000003,-0.286295,-1.284600,0.000000,0.000000
413,True,True,1.000000,-0.150000,0.000000,-164.649994,1829.640015,0.000000,346.500000,721.769958,0.231980,-0.232158,0.667983,0.667897,-0.821300,0.000000,0.000000,0.000000,-3.150000,497.179993,0.000000,29.000000,-906.809998,0.959660,-0.000003,-0.000003,-0.281164,-1.284600,0.000000,0.000000
414,True,True,1.000000,-0.150000,0.000000,-161.699997,1835.659912,0.000000,353.410004,721.820007,0.229692,-0.229870,0.668771,0.668690,-0.821700,0.000000,0.000000,0.000000,-2.910000,489.579987,0.000000,28.990000,-911.989990,0.961151,-0.000003,-0.000003,-0.276023,-1.284600,0.000000,0.000000
415,True,True,1.000000,-0.150000,0.000000,-158.699997,1841.679932,0.000000,360.359985,721.820007,0.227400,-0.227578,0.669555,0.669473,-0.822100,0.000000,0.000000,0.000000,-2.670000,481.940002,0.000000,28.980000,-917.169983,0.962614,-0.000003,-0.000003,-0.270876,-1.284600,0.000000,0.000000
416,True,True,1.000000,-0.150000,0.000000,-155.639999,1847.689941,0.000000,367.350006,721.769958,0.225101,-0.225279,0.670331,0.670249,-0.822500,0.000000,0.000000,0.000000,-2.430000,474.250000,0.000000,28.969999,-922.349976,0.964050,-0.000003,-0.000003,-0.265719,-1.284600,0.000000,0.000000
417,True,True,1.000000,-0.150000,0.000000,-152.519989,1853.699951,0.000000,374.380005,721.669983,0.222803,-0.222981,0.671101,0.671015,-0.822900,0.000000,0.000000,0.000000,-2.190000,466.519989,0.000000,28.959999,-927.529968,0.965459,-0.000003,-0.000003,-0.260556,-1.284600,0.000000,0.000000
418,True,True,1.000000,-0.150000,0.000000,-149.339996,1859.709961,0.000000,381.440002,721.519958,0.220500,-0.220678,0.671862,0.671776,-0.823300,0.000000,0.000000,0.000000,-1.950000,458.750000,0.000000,28.949999,-932.709961,0.966840,-0.000003,-0.000003,-0.255383,-1.284600,0.000000,0.000000
419,True,True,1.000000,-0.150000,0.000000,-146.099991,1865.719971,0.000000,388.539978,721.329956,0.218191,-0.218369,0.672614,0.672531,-0.823700,0.000000,0.000000,0.000000,-1.710000,450.929993,0.000000,28.939999,-937.880005,0.968193,-0.000003,-0.000003,-0.250203,-1.284600,0.000000,0.000000
420,True,True,1.000000,-0.150000,0.000000,-142.800003,1871.729980,0.000000,395.669983,721.089966,0.215882,-0.216060,0.673359,0.673276,-0.824100,0.000000,0.000000,0.000000,-1.470000,443.069977,0.000000,28.930000,-943.049988,0.969518,-0.000003,-0.000003,-0.245019,-1.284600,0.000000,0.000000
421,True,True,1.000000,-0.150000,0.000000,-139.440002,1877.739990,0.000000,402.839996,720.799988,0.213567,-0.213745,0.674096,0.674015,-0.824500,0.000000,0.000000,0.000000,-1.230000,435.169983,0.000000,28.920000,-948.219971,0.970816,-0.000003,-0.000003,-0.239824,-1.284600,0.000000,0.000000
422,True,True,1.000000,-0.150000,0.000000,-136.020004,1883.739990,0.000000,410.039978,720.459961,0.211248,-0.211426,0.674830,0.674743,-0.824900,0.000000,0.000000,0.000000,-0.990000,427.229980,0.000000,28.910000,-953.389954,0.972086,-0.000003,-0.000003,-0.234623,-1.284600,0.000000,0.000000
423,True,True,1.000000,-0.150000,0.000000,-132.539993,1889.739990,0.000000,417.279999,720.070007,0.208928,-0.209106,0.675551,0.675466,-0.825300,0.000000,0.000000,0.000000,-0.750000,419.239990,0.000000,28.900000,-958.559998,0.973328,-0.000003,-0.000003,-0.229417,-1.284600,0.000000,0.000000
424,True,True,1.000000,-0.150000,0.000000,-129.000000,1895.739990,0.000000,424.549988,719.630005,0.206603,-0.206781,0.676269,0.676178,-0.825700,0.000000,0.000000,0.000000,-0.510000,411.209991,0.000000,28.889999,-963.729980,0.974542,-0.000003,-0.000003,-0.224206,-1.284600,0.000000,0.000000
425,True,True,1.000000,-0.150000,0.000000,-125.399994,1901.729980,0.000000,431.859985,719.139954,0.204272,-0.204450,0.676978,0.676885,-0.826000,0.000000,0.000000,0.000000,-0.270000,403.139984,0.000000,28.879999,-968.899963,0.975727,-0.000003,-0.000003,-0.218989,-1.284600,0.000000,0.000000
426,True,True,1.000000,-0.150000,0.000000,-121.739998,1907.719971,0.000000,439.199982,718.599976,0.201941,-0.202119,0.677675,0.677586,-0.826300,0.000000,0.000000,0.000000,-0.030000,395.019989,0.000000,28.869999,-974.070007,0.976886,-0.000003,-0.000003,-0.213762,-1.284600,0.000000,0.000000
427,True,True,1.000000,-0.150000,0.000000,-118.019997,1913.699951,0.000000,446.569977,718.010010,0.199606,-0.199784,0.678369,0.678277,-0.826600,0.000000,0.000000,0.000000,0.210000,386.859985,0.000000,28.859999,-979.229980,0.978016,-0.000003,-0.000003,-0.208529,-1.284600,0.000000,0.000000
428,True,True,1.000000,-0.150000,0.000000,-114.239998,1919.679932,0.000000,453.979980,717.369995,0.197270,-0.197442,0.679052,0.678962,-0.826900,0.000000,0.000000,0.000000,0.450000,378.660004,0.000000,28.849998,-984.389954,0.979119,-0.000003,-0.000003,-0.203290,-1.284600,0.000000,0.000000
429,True,True,1.000000,-0.150000,0.000000,-110.389999,1925.649902,0.000000,461.419983,716.679993,0.194928,-0.195101,0.679730,0.679636,-0.827200,0.000000,0.000000,0.000000,0.690000,370.410004,0.000000,28.840000,-989.549988,0.980193,-0.000003,-0.000003,-0.198046,-1.284600,0.000000,0.000000
430,True,True,1.000000,-0.150000,0.000000,-106.479996,1931.619995,0.000000,468.889984,715.929993,0.192581,-0.192754,0.680399,0.680305,-0.827500,0.000000,0.000000,0.000000,0.930000,362.119995,0.000000,28.830000,-994.709961,0.981239,-0.000003,-0.000003,-0.192797,-1.284600,0.000000,0.000000
431,True,True,1.000000,-0.150000,0.000000,-102.509995,1937.579956,0.000000,476.389984,715.130005,0.190235,-0.190407,0.681061,0.680963,-0.827800,0.000000,0.000000,0.000000,1.170000,353.789978,0.000000,28.820000,-999.869995,0.982256,-0.000003,-0.000003,-0.187543,-1.284600,0.000000,0.000000
432,True,True,1.000000,-0.150000,0.000000,-98.479996,1943.529907,0.000000,483.929993,714.279968,0.187883,-0.188055,0.681714,0.681616,-0.828100,0.000000,0.000000,0.000000,1.410000,345.410004,0.000000,28.809999,-1005.029968,0.983246,-0.000003,-0.000003,-0.182283,-1.284600,0.000000,0.000000
433,True,True,1.000000,-0.150000,0.000000,-94.379997,1949.469971,0.000000,491.500000,713.380005,0.185530,-0.185703,0.682361,0.682258,-0.828400,0.000000,0.000000,0.000000,1.650000,336.989990,0.000000,28.799999,-1010.190002,0.984208,-0.000003,-0.000003,-0.177017,-1.284600,0.000000,0.000000
434,True,True,1.000000,-0.150000,0.000000,-90.220001,1955.409912,0.000000,499.099976,712.429993,0.183173,-0.183346,0.682998,0.682895,-0.828700,0.000000,0.000000,0.000000,1.890000,328.529999,0.000000,28.789999,-1015.349976,0.985141,-0.000003,-0.000003,-0.171747,-1.284600,0.000000,0.000000
435,True,True,1.000000,-0.150000,0.000000,-86.000000,1961.339966,0.000000,506.729980,711.419983,0.180815,-0.180983,0.683625,0.683526,-0.829000,0.000000,0.000000,0.000000,2.130000,320.029999,0.000000,28.779999,-1020.500000,0.986046,-0.000003,-0.000003,-0.166471,-1.284600,0.000000,0.000000
436,True,True,1.000000,-0.150000,0.000000,-81.709999,1967.260010,0.000000,514.390015,710.359985,0.178452,-0.178620,0.684247,0.684146,-0.829300,0.000000,0.000000,0.000000,2.370000,311.479980,0.000000,28.769999,-1025.650024,0.986923,-0.000003,-0.000003,-0.161189,-1.284600,0.000000,0.000000
