frame,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z,ball.Location.X,ball.Location.Y,ball.Location.Z,ball.LinearVelocity.X,ball.LinearVelocity.Y,ball.LinearVelocity.Z,ball.Quaternion.X,ball.Quaternion.Y,ball.Quaternion.Z,ball.Quaternion.W,ball.AngularVelocity.X,ball.AngularVelocity.Y,ball.AngularVelocity.Z
170,163.889999,4476.080078,1000.000000,96.430000,-560.010010,0.000000,0.389228,0.590382,-0.590363,-0.389131,0.000000,0.000000,0.066600,-1408.539917,3929.000000,1000.000000,-1259.280029,-1015.989990,0.000000,-0.000003,-0.000003,0.007216,0.999974,0.000000,0.000000,-6.000000
171,164.690002,4471.409668,1000.000000,96.430000,-560.010010,0.000000,0.389066,0.590487,-0.590471,-0.388969,0.000000,0.000000,0.065000,-1419.030029,3920.539795,1000.000000,-1258.959961,-1015.729980,0.000000,-0.000003,-0.000003,-0.017784,0.999842,0.000000,0.000000,-6.000000
172,165.489990,4466.739746,1000.000000,96.430000,-560.010010,0.000000,0.388910,0.590591,-0.590573,-0.388813,0.000000,0.000000,0.063400,-1429.520020,3912.079834,1000.000000,-1258.640015,-1015.469971,0.000000,-0.000003,-0.000003,-0.042773,0.999085,0.000000,0.000000,-6.000000
173,166.289993,4462.069824,1000.000000,96.430000,-560.010010,0.000000,0.388759,0.590687,-0.590676,-0.388661,0.000000,0.000000,0.061800,-1440.010010,3903.619873,1000.000000,-1258.319946,-1015.209961,0.000000,-0.000003,-0.000003,-0.067735,0.997703,0.000000,0.000000,-6.000000
174,167.089996,4457.399902,1000.000000,96.430000,-560.010010,0.000000,0.388608,0.590789,-0.590773,-0.388510,0.000000,0.000000,0.060300,-1450.489990,3895.159912,1000.000000,-1258.000000,-1014.949951,0.000000,-0.000003,-0.000003,-0.092653,0.995698,0.000000,0.000000,-6.000000
175,167.889999,4452.729980,1000.000000,96.430000,-560.010010,0.000000,0.388462,0.590883,-0.590870,-0.388365,0.000000,0.000000,0.058800,-1460.969971,3886.699951,1000.000000,-1257.679932,-1014.690002,0.000000,-0.000003,-0.000003,-0.117513,0.993071,0.000000,0.000000,-6.000000
176,168.690002,4448.060059,1000.000000,96.430000,-560.010010,0.000000,0.388322,0.590976,-0.590962,-0.388224,0.000000,0.000000,0.057300,-1471.449951,3878.250000,1000.000000,-1257.359985,-1014.429993,0.000000,-0.000003,-0.000003,-0.142302,0.989823,0.000000,0.000000,-6.000000
177,169.489990,4443.390137,1000.000000,96.430000,-560.010010,0.000000,0.388181,0.591068,-0.591053,-0.388084,0.000000,0.000000,0.055900,-1481.929932,3869.799805,1000.000000,-1257.039917,-1014.169983,0.000000,-0.000003,-0.000003,-0.166999,0.985957,0.000000,0.000000,-6.000000
178,170.289993,4438.719727,1000.000000,96.430000,-560.010010,0.000000,0.388046,0.591159,-0.591140,-0.387949,0.000000,0.000000,0.054500,-1492.400024,3861.349854,1000.000000,-1256.719971,-1013.909973,0.000000,-0.000003,-0.000003,-0.191594,0.981474,0.000000,0.000000,-6.000000
179,171.089996,4434.049805,1000.000000,96.430000,-560.010010,0.000000,0.387917,0.591243,-0.591226,-0.387820,0.000000,0.000000,0.053100,-1502.869995,3852.899902,1000.000000,-1256.400024,-1013.649963,0.000000,-0.000003,-0.000003,-0.216071,0.976378,0.000000,0.000000,-6.000000
180,171.889999,4429.379883,1000.000000,96.430000,-560.010010,0.000000,0.387788,0.591326,-0.591312,-0.387690,0.000000,0.000000,0.051800,-1513.339966,3844.459961,1000.000000,-1256.079956,-1013.389954,0.000000,-0.000003,-0.000003,-0.240412,0.970671,0.000000,0.000000,-6.000000
181,172.690002,4424.709961,1000.000000,96.430000,-560.010010,0.000000,0.387663,0.591408,-0.591393,-0.387566,0.000000,0.000000,0.050500,-1523.799927,3836.020020,1000.000000,-1255.760010,-1013.130005,0.000000,-0.000003,-0.000003,-0.264602,0.964358,0.000000,0.000000,-6.000000
182,173.489990,4420.040039,1000.000000,96.430000,-560.010010,0.000000,0.387539,0.591489,-0.591474,-0.387442,0.000000,0.000000,0.049200,-1534.260010,3827.579834,1000.000000,-1255.439941,-1012.869995,0.000000,-0.000003,-0.000003,-0.288625,0.957442,0.000000,0.000000,-6.000000
183,174.289993,4415.370117,1000.000000,96.430000,-560.010010,0.000000,0.387421,0.591569,-0.591550,-0.387324,0.000000,0.000000,0.048000,-1544.719971,3819.139893,1000.000000,-1255.119995,-1012.609985,0.000000,-0.000003,-0.000003,-0.312470,0.949927,0.000000,0.000000,-6.000000
184,175.089996,4410.699707,1000.000000,96.430000,-560.010010,0.000000,0.387307,0.591642,-0.591625,-0.387210,0.000000,0.000000,0.046800,-1555.179932,3810.699951,1000.000000,-1254.799927,-1012.349976,0.000000,-0.000003,-0.000003,-0.336116,0.941821,0.000000,0.000000,-6.000000
185,175.889999,4406.029785,1000.000000,96.430000,-560.010010,0.000000,0.387194,0.591715,-0.591701,-0.387097,0.000000,0.000000,0.045600,-1565.630005,3802.270020,1000.000000,-1254.479980,-1012.089966,0.000000,-0.000003,-0.000003,-0.359556,0.933123,0.000000,0.000000,-6.000000
186,176.690002,4401.359863,1000.000000,96.430000,-560.010010,0.000000,0.387086,0.591786,-0.591771,-0.386989,0.000000,0.000000,0.044500,-1576.079956,3793.839844,1000.000000,-1254.159912,-1011.829956,0.000000,-0.000003,-0.000003,-0.382770,0.923843,0.000000,0.000000,-6.000000
187,177.489990,4396.689941,1000.000000,96.430000,-560.010010,0.000000,0.386978,0.591857,-0.591841,-0.386881,0.000000,0.000000,0.043400,-1586.529907,3785.409912,1000.000000,-1253.839966,-1011.570007,0.000000,-0.000003,-0.000003,-0.405747,0.913985,0.000000,0.000000,-6.000000
188,178.289993,4392.020020,1000.000000,96.430000,-560.010010,0.000000,0.386876,0.591921,-0.591911,-0.386779,0.000000,0.000000,0.042300,-1596.979980,3776.979980,1000.000000,-1253.520020,-1011.309998,0.000000,-0.000003,-0.000003,-0.428470,0.903556,0.000000,0.000000,-6.000000
189,179.089996,4387.350098,1000.000000,96.430000,-560.010010,0.000000,0.386773,0.591990,-0.591976,-0.386676,0.000000,0.000000,0.041200,-1607.419922,3768.549805,1000.000000,-1253.199951,-1011.049988,0.000000,-0.000003,-0.000003,-0.450923,0.892563,0.000000,0.000000,-6.000000
190,179.889999,4382.679688,1000.000000,96.430000,-560.010010,0.000000,0.386676,0.592052,-0.592041,-0.386579,0.000000,0.000000,0.040200,-1617.859985,3760.129883,1000.000000,-1252.880005,-1010.789978,0.000000,-0.000003,-0.000003,-0.473096,0.881011,0.000000,0.000000,-6.000000
191,180.690002,4378.009766,1000.000000,96.430000,-560.010010,0.000000,0.386579,0.592114,-0.592105,-0.386482,0.000000,0.000000,0.039200,-1628.299927,3751.709961,1000.000000,-1252.559937,-1010.529968,0.000000,-0.000003,-0.000003,-0.494972,0.868909,0.000000,0.000000,-6.000000
192,181.489990,4373.339844,1000.000000,96.430000,-560.010010,0.000000,0.386487,0.592175,-0.592165,-0.386390,0.000000,0.000000,0.038200,-1638.739990,3743.289795,1000.000000,-1252.239990,-1010.269958,0.000000,-0.000003,-0.000003,-0.516535,0.856266,0.000000,0.000000,-6.000000
193,182.289993,4368.669922,1000.000000,96.430000,-560.010010,0.000000,0.386396,0.592235,-0.592224,-0.386299,0.000000,0.000000,0.037200,-1649.169922,3734.869873,1000.000000,-1251.919922,-1010.009949,0.000000,-0.000003,-0.000003,-0.537780,0.843085,0.000000,0.000000,-6.000000
194,183.089996,4364.000000,1000.000000,96.430000,-560.010010,0.000000,0.386304,0.592295,-0.592283,-0.386207,0.000000,0.000000,0.036300,-1659.599976,3726.459961,1000.000000,-1251.599976,-1009.750000,0.000000,-0.000003,-0.000003,-0.558685,0.829380,0.000000,0.000000,-6.000000
195,183.889999,4359.330078,1000.000000,96.430000,-560.010010,0.000000,0.386218,0.592349,-0.592343,-0.386121,0.000000,0.000000,0.035400,-1670.029907,3718.049805,1000.000000,-1251.280029,-1009.489990,0.000000,-0.000003,-0.000003,-0.579244,0.815154,0.000000,0.000000,-6.000000
196,184.690002,4354.659668,1000.000000,96.430000,-560.010010,0.000000,0.386131,0.592407,-0.592397,-0.386034,0.000000,0.000000,0.034500,-1680.449951,3709.639893,1000.000000,-1250.959961,-1009.229980,0.000000,-0.000003,-0.000003,-0.599442,0.800418,0.000000,0.000000,-6.000000
197,185.489990,4349.989746,1000.000000,96.430000,-560.010010,0.000000,0.386050,0.592459,-0.592451,-0.385953,0.000000,0.000000,0.033600,-1690.869995,3701.229980,1000.000000,-1250.640015,-1008.969971,0.000000,-0.000003,-0.000003,-0.619263,0.785184,0.000000,0.000000,-6.000000
198,186.289993,4345.319824,1000.000000,96.430000,-560.010010,0.000000,0.385969,0.592510,-0.592505,-0.385872,0.000000,0.000000,0.032700,-1701.289917,3692.819824,1000.000000,-1250.319946,-1008.709961,0.000000,-0.000003,-0.000003,-0.638695,0.769460,0.000000,0.000000,-6.000000
199,187.089996,4340.649902,1000.000000,96.430000,-560.010010,0.000000,0.385889,0.592562,-0.592559,-0.385791,0.000000,0.000000,0.031900,-1711.709961,3684.419922,1000.000000,-1250.000000,-1008.449951,0.000000,-0.000003,-0.000003,-0.657728,0.753255,0.000000,0.000000,-6.000000
200,187.889999,4335.979980,1000.000000,96.430000,-560.010010,0.000000,0.385813,0.592611,-0.592607,-0.385716,0.000000,0.000000,0.031100,-1722.119995,3676.020020,1000.000000,-1249.679932,-1008.190002,0.000000,-0.000003,-0.000003,-0.676351,0.736580,0.000000,0.000000,-6.000000
201,188.690002,4331.310059,1000.000000,96.430000,-560.010010,0.000000,0.385738,0.592661,-0.592656,-0.385640,0.000000,0.000000,0.030300,-1732.529907,3667.619873,1000.000000,-1249.359985,-1007.929993,0.000000,-0.000003,-0.000003,-0.694553,0.719441,0.000000,0.000000,-6.000000
202,189.489990,4326.640137,1000.000000,96.430000,-560.010010,0.000000,0.385662,0.592711,-0.592704,-0.385565,0.000000,0.000000,0.029500,-1742.939941,3659.219971,1000.000000,-1249.039917,-1007.669983,0.000000,0.000003,0.000003,0.712323,-0.701852,0.000000,0.000000,-6.000000
203,190.289993,4321.969727,1000.000000,96.430000,-560.010010,0.000000,0.385592,0.592754,-0.592753,-0.385495,0.000000,0.000000,0.028700,-1753.349976,3650.819824,1000.000000,-1248.719971,-1007.409973,0.000000,0.000003,0.000003,0.729643,-0.683828,0.000000,0.000000,-6.000000
204,191.089996,4317.299805,1000.000000,96.430000,-560.010010,0.000000,0.385522,0.592802,-0.592796,-0.385425,0.000000,0.000000,0.028000,-1763.750000,3642.429932,1000.000000,-1248.400024,-1007.149963,0.000000,0.000003,0.000003,0.746507,-0.665378,0.000000,0.000000,-6.000000
205,191.889999,4312.629883,1000.000000,96.430000,-560.010010,0.000000,0.385452,0.592850,-0.592839,-0.385354,0.000000,0.000000,0.027300,-1774.149902,3634.040039,1000.000000,-1248.079956,-1006.889954,0.000000,0.000003,0.000003,0.762908,-0.646507,0.000000,0.000000,-6.000000
206,192.690002,4307.959961,1000.000000,96.430000,-560.010010,0.000000,0.385387,0.592891,-0.592882,-0.385290,0.000000,0.000000,0.026600,-1784.549927,3625.649902,1000.000000,-1247.760010,-1006.630005,0.000000,0.000003,0.000003,0.778829,-0.627236,0.000000,0.000000,-6.000000
207,193.489990,4303.290039,1000.000000,96.430000,-560.010010,0.000000,0.385322,0.592932,-0.592925,-0.385225,0.000000,0.000000,0.025900,-1794.949951,3617.260010,1000.000000,-1247.439941,-1006.369995,0.000000,0.000003,0.000003,0.794264,-0.607572,0.000000,0.000000,-6.000000
208,194.289993,4298.620117,1000.000000,96.430000,-560.010010,0.000000,0.385257,0.592973,-0.592969,-0.385160,0.000000,0.000000,0.025200,-1805.339966,3608.879883,1000.000000,-1247.119995,-1006.109985,0.000000,0.000003,0.000003,0.809206,-0.587525,0.000000,0.000000,-6.000000
209,195.089996,4293.949707,1000.000000,96.430000,-560.010010,0.000000,0.385198,0.593012,-0.593006,-0.385101,0.000000,0.000000,0.024500,-1815.729980,3600.500000,1000.000000,-1246.799927,-1005.849976,0.000000,0.000003,0.000003,0.823641,-0.567111,0.000000,0.000000,-6.000000
210,195.889999,4289.279785,1000.000000,96.430000,-560.010010,0.000000,0.385139,0.593051,-0.593044,-0.385042,0.000000,0.000000,0.023900,-1826.119995,3592.119873,1000.000000,-1246.479980,-1005.589966,0.000000,0.000003,0.000003,0.837559,-0.546347,0.000000,0.000000,-6.000000
211,196.690002,4284.609863,1000.000000,96.430000,-560.010010,0.000000,0.385079,0.593091,-0.593082,-0.384982,0.000000,0.000000,0.023300,-1836.500000,3583.739990,1000.000000,-1246.159912,-1005.329956,0.000000,0.000003,0.000003,0.850956,-0.525237,0.000000,0.000000,-6.000000
212,197.489990,4279.939941,1000.000000,96.430000,-560.010010,0.000000,0.385025,0.593123,-0.593120,-0.384928,0.000000,0.000000,0.022700,-1846.880005,3575.359863,1000.000000,-1245.839966,-1005.070007,0.000000,0.000003,0.000003,0.863818,-0.503803,0.000000,0.000000,-6.000000
213,198.289993,4275.270020,1000.000000,96.430000,-560.010010,0.000000,0.384971,0.593155,-0.593157,-0.384874,0.000000,0.000000,0.022100,-1857.260010,3566.989990,1000.000000,-1245.520020,-1004.809998,0.000000,0.000003,0.000003,0.876143,-0.482051,0.000000,0.000000,-6.000000
214,199.089996,4270.600098,1000.000000,96.430000,-560.010010,0.000000,-0.384917,-0.593190,0.593193,0.384820,0.000000,0.000000,0.021500,-1867.640015,3558.619873,1000.000000,-1245.199951,-1004.549988,0.000000,0.000003,0.000003,0.887920,-0.459997,0.000000,0.000000,-6.000000
215,199.889999,4265.929688,1000.000000,96.430000,-560.010010,0.000000,-0.384864,-0.593222,0.593230,0.384766,0.000000,0.000000,0.020900,-1878.010010,3550.250000,1000.000000,-1244.880005,-1004.289978,0.000000,0.000003,0.000003,0.899142,-0.437657,0.000000,0.000000,-6.000000
216,200.690002,4261.259766,1000.000000,96.430000,-560.010010,0.000000,-0.384815,-0.593255,0.593261,0.384718,0.000000,0.000000,0.020300,-1888.380005,3541.879883,1000.000000,-1244.559937,-1004.029968,0.000000,0.000003,0.000003,0.909802,-0.415042,0.000000,0.000000,-6.000000
217,201.489990,4256.589844,1000.000000,96.430000,-560.010010,0.000000,-0.384766,-0.593287,0.593292,0.384669,0.000000,0.000000,0.019800,-1898.750000,3533.520020,1000.000000,-1244.239990,-1003.769958,0.000000,0.000003,0.000003,0.919894,-0.392168,0.000000,0.000000,-6.000000
218,202.289993,4251.919922,1000.000000,96.430000,-560.010010,0.000000,-0.384718,-0.593319,0.593322,0.384621,0.000000,0.000000,0.019300,-1909.119995,3525.159912,1000.000000,-1243.919922,-1003.509949,0.000000,0.000003,0.000003,0.929409,-0.369051,0.000000,0.000000,-6.000000
219,203.089996,4247.250000,1000.000000,96.430000,-560.010010,0.000000,-0.384669,-0.593352,0.593353,0.384572,0.000000,0.000000,0.018800,-1919.479980,3516.799805,1000.000000,-1243.599976,-1003.250000,0.000000,0.000003,0.000003,0.938344,-0.345703,0.000000,0.000000,-6.000000
220,203.889999,4242.580078,1000.000000,96.430000,-560.010010,0.000000,-0.384626,-0.593379,0.593382,0.384529,0.000000,0.000000,0.018300,-1929.839966,3508.439941,1000.000000,-1243.280029,-1002.989990,0.000000,0.000003,0.000003,0.946693,-0.322138,0.000000,0.000000,-6.000000
221,204.690002,4237.909668,1000.000000,96.430000,-560.010010,0.000000,-0.384583,-0.593406,0.593411,0.384486,0.000000,0.000000,0.017800,-1940.199951,3500.079834,1000.000000,-1242.959961,-1002.729980,0.000000,0.000003,0.000003,0.954449,-0.298374,0.000000,0.000000,-6.000000
222,205.489990,4233.239746,1000.000000,96.430000,-560.010010,0.000000,-0.384540,-0.593432,0.593440,0.384443,0.000000,0.000000,0.017300,-1950.559937,3491.729980,1000.000000,-1242.640015,-1002.469971,0.000000,0.000003,0.000003,0.961610,-0.274421,0.000000,0.000000,-6.000000
223,206.289993,4228.569824,1000.000000,96.430000,-560.010010,0.000000,-0.384497,-0.593459,0.593469,0.384400,0.000000,0.000000,0.016800,-1960.909912,3483.379883,1000.000000,-1242.319946,-1002.209961,0.000000,0.000003,0.000003,0.968170,-0.250295,0.000000,0.000000,-6.000000
224,207.089996,4223.899902,1000.000000,96.430000,-560.010010,0.000000,-0.384454,-0.593486,0.593498,0.384356,0.000000,0.000000,0.016300,-1971.260010,3475.030029,1000.000000,-1242.000000,-1001.949951,0.000000,0.000003,0.000003,0.974124,-0.226013,0.000000,0.000000,-6.000000
225,207.889999,4219.229980,1000.000000,96.430000,-560.010010,0.000000,-0.384416,-0.593513,0.593519,0.384319,0.000000,0.000000,0.015900,-1981.609985,3466.679932,1000.000000,-1241.679932,-1001.690002,0.000000,0.000003,0.000003,0.979470,-0.201591,0.000000,0.000000,-6.000000
226,208.690002,4214.560059,1000.000000,96.430000,-560.010010,0.000000,-0.384378,-0.593540,0.593541,0.384281,0.000000,0.000000,0.015500,-1991.949951,3458.329834,1000.000000,-1241.359985,-1001.429993,0.000000,0.000003,0.000003,0.984203,-0.177044,0.000000,0.000000,-6.000000
227,209.489990,4209.890137,1000.000000,96.430000,-560.010010,0.000000,-0.384340,-0.593562,0.593569,0.384243,0.000000,0.000000,0.015100,-2002.289917,3449.989990,1000.000000,-1241.039917,-1001.169983,0.000000,0.000003,0.000003,0.988321,-0.152385,0.000000,0.000000,-6.000000
228,210.289993,4205.219727,1000.000000,96.430000,-560.010010,0.000000,-0.384302,-0.593584,0.593596,0.384205,0.000000,0.000000,0.014700,-2012.630005,3441.649902,1000.000000,-1240.719971,-1000.909973,0.000000,0.000003,0.000003,0.991821,-0.127633,0.000000,0.000000,-6.000000
229,211.089996,4200.549805,1000.000000,96.430000,-560.010010,0.000000,-0.384265,-0.593605,0.593623,0.384168,0.000000,0.000000,0.014300,-2022.969971,3433.309814,1000.000000,-1240.400024,-1000.649963,0.000000,0.000003,0.000003,0.994702,-0.102801,0.000000,0.000000,-6.000000
230,211.889999,4195.879883,1000.000000,96.430000,-560.010010,0.000000,-0.384232,-0.593627,0.593644,0.384135,0.000000,0.000000,0.013900,-2033.299927,3424.969971,1000.000000,-1240.079956,-1000.389954,0.000000,0.000003,0.000003,0.996961,-0.077904,0.000000,0.000000,-6.000000
231,212.690002,4191.209961,1000.000000,96.430000,-560.010010,0.000000,-0.384200,-0.593648,0.593664,0.384103,0.000000,0.000000,0.013500,-2043.630005,3416.639893,1000.000000,-1239.760010,-1000.130005,0.000000,0.000003,0.000003,0.998597,-0.052958,0.000000,0.000000,-6.000000
232,213.489990,4186.540039,1000.000000,96.430000,-560.010010,0.000000,-0.384168,-0.593670,0.593684,0.384070,0.000000,0.000000,0.013100,-2053.959961,3408.309814,1000.000000,-1239.439941,-999.869995,0.000000,0.000003,0.000003,0.999608,-0.027980,0.000000,0.000000,-6.000000
233,214.289993,4181.870117,1000.000000,96.430000,-560.010010,0.000000,-0.384135,-0.593691,0.593705,0.384038,0.000000,0.000000,0.012700,-2064.290039,3399.979980,1000.000000,-1239.119995,-999.609985,0.000000,0.000003,0.000003,0.999995,-0.002986,0.000000,0.000000,-6.000000
234,215.089996,4177.199707,1000.000000,96.430000,-560.010010,0.000000,-0.384103,-0.593713,0.593725,0.384006,0.000000,0.000000,0.012300,-2074.609863,3391.649902,1000.000000,-1238.799927,-999.349976,0.000000,0.000003,0.000003,0.999758,0.022014,0.000000,0.000000,-6.000000
235,215.889999,4172.529785,1000.000000,96.430000,-560.010010,0.000000,-0.384070,-0.593735,0.593742,0.383979,0.000000,0.000000,0.012000,-2084.929932,3383.319824,1000.000000,-1238.479980,-999.089966,0.000000,0.000003,0.000003,0.998895,0.046997,0.000000,0.000000,-6.000000
236,216.690002,4167.859863,1000.000000,96.430000,-560.010010,0.000000,-0.384044,-0.593751,0.593760,0.383952,0.000000,0.000000,0.011700,-2095.250000,3375.000000,1000.000000,-1238.159912,-998.829956,0.000000,0.000003,0.000003,0.997408,0.071953,0.000000,0.000000,-6.000000
237,217.489990,4163.189941,1000.000000,96.430000,-560.010010,0.000000,-0.384017,-0.593767,0.593779,0.383925,0.000000,0.000000,0.011400,-2105.570068,3366.679932,1000.000000,-1237.839966,-998.570007,0.000000,0.000003,0.000003,0.995298,0.096861,0.000000,0.000000,-6.000000
238,218.289993,4158.520020,1000.000000,96.430000,-560.010010,0.000000,-0.383990,-0.593783,0.593798,0.383898,0.000000,0.000000,0.011100,-2115.879883,3358.359863,1000.000000,-1237.520020,-998.309998,0.000000,0.000003,0.000003,0.992566,0.121710,0.000000,0.000000,-6.000000
239,219.089996,4153.850098,1000.000000,96.430000,-560.010010,0.000000,-0.383963,-0.593799,0.593816,0.383871,0.000000,0.000000,0.010800,-2126.189941,3350.040039,1000.000000,-1237.199951,-998.049988,0.000000,0.000003,0.000003,0.989213,0.146483,0.000000,0.000000,-6.000000
240,219.889999,4149.179688,1000.000000,96.430000,-560.010010,0.000000,-0.383936,-0.593816,0.593835,0.383844,0.000000,0.000000,0.010500,-2136.500000,3341.729980,1000.000000,-1236.880005,-997.789978,0.000000,0.000003,0.000003,0.985242,0.171164,0.000000,0.000000,-6.000000
241,220.690002,4144.509766,1000.000000,96.430000,-560.010010,0.000000,-0.383909,-0.593832,0.593854,0.383817,0.000000,0.000000,0.010200,-2146.800049,3333.419922,1000.000000,-1236.559937,-997.529968,0.000000,0.000003,0.000003,0.980656,0.195737,0.000000,0.000000,-6.000000
242,221.489990,4139.839844,1000.000000,96.430000,-560.010010,0.000000,-0.383882,-0.593848,0.593873,0.383790,0.000000,0.000000,0.009900,-2157.099854,3325.109863,1000.000000,-1236.239990,-997.269958,0.000000,0.000003,0.000003,0.975456,0.220192,0.000000,0.000000,-6.000000
243,222.289993,4135.169922,1000.000000,96.430000,-560.010010,0.000000,-0.383860,-0.593864,0.593884,0.383768,0.000000,0.000000,0.009600,-2167.399902,3316.799805,1000.000000,-1235.919922,-997.009949,0.000000,0.000003,0.000003,0.969648,0.244507,0.000000,0.000000,-6.000000
244,223.089996,4130.500000,1000.000000,96.430000,-560.010010,0.000000,-0.383839,-0.593880,0.593896,0.383747,0.000000,0.000000,0.009300,-2177.699951,3308.489990,1000.000000,-1235.599976,-996.750000,0.000000,0.000003,0.000003,0.963232,0.268670,0.000000,0.000000,-6.000000
245,223.889999,4125.830078,1000.000000,96.430000,-560.010010,0.000000,-0.383817,-0.593896,0.593908,0.383725,0.000000,0.000000,0.009000,-2187.989990,3300.189941,1000.000000,-1235.280029,-996.489990,0.000000,0.000003,0.000003,0.956215,0.292666,0.000000,0.000000,-6.000000
246,224.690002,4121.159668,1000.000000,96.430000,-560.010010,0.000000,-0.383795,-0.593913,0.593919,0.383704,0.000000,0.000000,0.008700,-2198.280029,3291.889893,1000.000000,-1234.959961,-996.229980,0.000000,0.000003,0.000003,0.948600,0.316479,0.000000,0.000000,-6.000000
247,225.489990,4116.489746,1000.000000,96.430000,-560.010010,0.000000,-0.383774,-0.593923,0.593936,0.383682,0.000000,0.000000,0.008400,-2208.570068,3283.589844,1000.000000,-1234.640015,-995.969971,0.000000,0.000003,0.000003,0.940392,0.340092,0.000000,0.000000,-6.000000
248,226.289993,4111.819824,1000.000000,96.430000,-560.010010,0.000000,-0.383752,-0.593934,0.593954,0.383660,0.000000,0.000000,0.008100,-2218.859863,3275.290039,1000.000000,-1234.319946,-995.709961,0.000000,0.000003,0.000003,0.931596,0.363495,0.000000,0.000000,-6.000000
249,227.089996,4107.149902,1000.000000,96.430000,-560.010010,0.000000,-0.383731,-0.593945,0.593971,0.383639,0.000000,0.000000,0.007900,-2229.139893,3266.989990,1000.000000,-1234.000000,-995.449951,0.000000,0.000003,0.000003,0.922218,0.386671,0.000000,0.000000,-6.000000
250,227.889999,4102.479980,1000.000000,96.430000,-560.010010,0.000000,-0.383709,-0.593956,0.593988,0.383617,0.000000,0.000000,0.007700,-2239.419922,3258.699951,1000.000000,-1233.679932,-995.190002,0.000000,0.000003,0.000003,0.912263,0.409604,0.000000,0.000000,-6.000000
251,228.690002,4097.810059,1000.000000,96.430000,-560.010010,0.000000,-0.383693,-0.593967,0.593998,0.383601,0.000000,0.000000,0.007500,-2249.699951,3250.409912,1000.000000,-1233.359985,-994.929993,0.000000,0.000003,0.000003,0.901740,0.432279,0.000000,0.000000,-6.000000
252,229.489990,4093.139893,1000.000000,96.430000,-560.010010,0.000000,-0.383677,-0.593977,0.594008,0.383585,0.000000,0.000000,0.007300,-2259.979980,3242.119873,1000.000000,-1233.039917,-994.669983,0.000000,0.000003,0.000003,0.890653,0.454683,0.000000,0.000000,-6.000000
253,230.289993,4088.469971,1000.000000,96.430000,-560.010010,0.000000,-0.383660,-0.593988,0.594018,0.383569,0.000000,0.000000,0.007100,-2270.250000,3233.829834,1000.000000,-1232.719971,-994.409973,0.000000,0.000003,0.000003,0.879008,0.476807,0.000000,0.000000,-6.000000
254,231.089996,4083.799805,1000.000000,96.430000,-560.010010,0.000000,-0.383644,-0.593999,0.594028,0.383553,0.000000,0.000000,0.006900,-2280.520020,3225.550049,1000.000000,-1232.400024,-994.149963,0.000000,0.000003,0.000003,0.866815,0.498629,0.000000,0.000000,-6.000000
255,231.889999,4079.129883,1000.000000,96.430000,-560.010010,0.000000,-0.383628,-0.594010,0.594038,0.383536,0.000000,0.000000,0.006700,-2290.790039,3217.270020,1000.000000,-1232.079956,-993.889954,0.000000,0.000003,0.000003,0.854079,0.520144,0.000000,0.000000,-6.000000
256,232.689987,4074.459961,1000.000000,96.430000,-560.010010,0.000000,-0.383612,-0.594021,0.594048,0.383520,0.000000,0.000000,0.006500,-2301.050049,3208.989990,1000.000000,-1231.760010,-993.630005,0.000000,0.000003,0.000003,0.840811,0.541329,0.000000,0.000000,-6.000000
257,233.489990,4069.789795,1000.000000,96.430000,-560.010010,0.000000,-0.383596,-0.594031,0.594059,0.383504,0.000000,0.000000,0.006300,-2311.310059,3200.709961,1000.000000,-1231.439941,-993.369995,0.000000,0.000003,0.000003,0.827015,0.562180,0.000000,0.000000,-6.000000
258,234.289993,4065.119873,1000.000000,96.430000,-560.010010,0.000000,-0.383580,-0.594042,0.594069,0.383488,0.000000,0.000000,0.006100,-2321.570068,3192.429932,1000.000000,-1231.119995,-993.109985,0.000000,0.000003,0.000003,0.812705,0.582675,0.000000,0.000000,-6.000000
259,235.089996,4060.449951,1000.000000,96.430000,-560.010010,0.000000,-0.383563,-0.594053,0.594079,0.383472,0.000000,0.000000,0.005900,-2331.829834,3184.159912,1000.000000,-1230.799927,-992.849976,0.000000,0.000003,0.000003,0.797886,0.602809,0.000000,0.000000,-6.000000
260,235.889999,4055.780029,1000.000000,96.430000,-560.010010,0.000000,-0.383547,-0.594064,0.594089,0.383455,0.000000,0.000000,0.005700,-2342.079834,3175.889893,1000.000000,-1230.479980,-992.589966,0.000000,0.000003,0.000003,0.782568,0.622565,0.000000,0.000000,-6.000000
261,236.689987,4051.109863,1000.000000,96.430000,-560.010010,0.000000,-0.383531,-0.594074,0.594099,0.383439,0.000000,0.000000,0.005500,-2352.329834,3167.619873,1000.000000,-1230.159912,-992.329956,0.000000,0.000003,0.000003,0.766761,0.641932,0.000000,0.000000,-6.000000
262,237.489990,4046.439941,1000.000000,96.430000,-560.010010,0.000000,-0.383520,-0.594085,0.594102,0.383429,0.000000,0.000000,0.005300,-2362.579834,3159.349854,1000.000000,-1229.839966,-992.070007,0.000000,0.000003,0.000003,0.750474,0.660900,0.000000,0.000000,-6.000000
