frame,ball.Location.X,ball.Location.Y,ball.Location.Z,ball.LinearVelocity.X,ball.LinearVelocity.Y,ball.LinearVelocity.Z,ball.Quaternion.X,ball.Quaternion.Y,ball.Quaternion.Z,ball.Quaternion.W,ball.AngularVelocity.X,ball.AngularVelocity.Y,ball.AngularVelocity.Z
51,-311.239990,4901.049805,400.000000,3948.280029,937.579956,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
52,-278.350006,4908.859863,400.000000,3947.270020,937.339966,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
53,-245.459991,4916.669922,400.000000,3946.260010,937.099976,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
54,-212.580002,4924.479980,400.000000,3945.250000,936.859985,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
55,-179.709991,4932.290039,400.000000,3944.239990,936.619995,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
56,-146.849991,4940.089844,400.000000,3943.229980,936.380005,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
57,-114.000000,4947.889648,400.000000,3942.219971,936.139954,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
58,-81.159996,4955.689941,400.000000,3941.209961,935.899963,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
59,-48.320000,4963.489746,400.000000,3940.199951,935.659973,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
60,-15.490000,4971.279785,400.000000,3939.199951,935.419983,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
61,17.330000,4979.069824,400.000000,3938.199951,935.179993,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
62,50.139999,4986.859863,400.000000,3937.199951,934.940002,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
63,82.939995,4994.649902,400.000000,3936.199951,934.699951,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
64,115.729996,5002.439941,400.000000,3935.199951,934.459961,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
65,148.520004,5010.229980,400.000000,3934.199951,934.219971,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
66,181.300003,5018.009766,400.000000,3933.199951,933.979980,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
67,214.069992,5025.790039,400.000000,3932.199951,933.739990,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
68,246.830002,5033.569824,400.000000,3931.199951,933.500000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
69,279.579987,5041.350098,400.000000,3930.199951,933.259949,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
70,312.320007,5049.129883,400.000000,3929.199951,933.019958,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
71,345.059998,5056.899902,400.000000,3928.199951,932.779968,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
72,377.789978,5064.669922,400.000000,3927.199951,932.539978,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
73,410.509979,5072.439941,400.000000,3926.199951,932.299988,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
74,443.220001,5080.209961,400.000000,3925.199951,932.059998,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
75,475.919983,5087.979980,400.000000,3924.199951,931.820007,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
76,508.609985,5095.739746,400.000000,3923.199951,931.579956,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
77,541.299988,5103.500000,400.000000,3922.199951,931.339966,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
78,573.979980,5111.259766,400.000000,3921.199951,931.099976,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
79,606.649963,5119.020020,400.000000,3920.199951,930.859985,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
80,639.309998,5126.779785,400.000000,3919.199951,930.619995,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
81,671.959961,5134.529785,400.000000,3918.199951,930.380005,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
82,704.599976,5142.279785,400.000000,3917.199951,930.139954,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
83,737.239990,5150.029785,400.000000,3916.199951,929.899963,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
84,769.869995,5157.779785,400.000000,3915.199951,929.659973,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
85,802.489990,5165.529785,400.000000,3914.199951,929.419983,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
86,835.099976,5173.270020,400.000000,3913.199951,929.179993,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
87,791.500000,5167.739746,400.000000,-2319.739990,-663.640015,0.330000,0.000003,0.000013,0.002727,0.999996,-0.000400,0.001900,0.653700
88,772.169983,5162.209961,400.000000,-2319.149902,-663.469971,0.320000,0.000003,0.000019,0.005451,0.999985,-0.000400,0.001900,0.653700
89,752.849976,5156.679688,400.000000,-2318.560059,-663.299988,0.310000,0.000003,0.000024,0.008176,0.999967,-0.000400,0.001900,0.653700
90,733.529968,5151.149902,400.000000,-2317.969971,-663.130005,0.300000,0.000003,0.000030,0.010900,0.999941,-0.000400,0.001900,0.653700
91,714.219971,5145.629883,400.000000,-2317.379883,-662.959961,0.290000,0.000003,0.000035,0.013625,0.999907,-0.000400,0.001900,0.653700
92,694.909973,5140.109863,400.000000,-2316.790039,-662.789978,0.280000,0.000003,0.000040,0.016349,0.999866,-0.000400,0.001900,0.653700
93,675.609985,5134.589844,400.000000,-2316.199951,-662.619995,0.270000,0.000003,0.000046,0.019073,0.999818,-0.000400,0.001900,0.653700
94,656.309998,5129.069824,400.000000,-2315.609863,-662.450012,0.260000,0.000003,0.000051,0.021798,0.999762,-0.000400,0.001900,0.653700
95,637.019958,5123.549805,400.000000,-2315.020020,-662.279968,0.250000,0.000003,0.000057,0.024522,0.999699,-0.000400,0.001900,0.653700
96,617.729980,5118.029785,400.000000,-2314.429932,-662.109985,0.240000,0.000003,0.000062,0.027247,0.999629,-0.000400,0.001900,0.653700
97,598.450012,5112.509766,400.000000,-2313.839844,-661.940002,0.230000,0.000003,0.000067,0.029971,0.999551,-0.000400,0.001900,0.653700
98,579.169983,5106.989746,400.000000,-2313.250000,-661.769958,0.220000,0.000003,0.000073,0.032695,0.999465,-0.000400,0.001900,0.653700
99,559.899963,5101.479980,400.000000,-2312.659912,-661.599976,0.210000,0.000003,0.000078,0.035420,0.999372,-0.000400,0.001900,0.653700
100,540.630005,5095.969727,400.000000,-2312.070068,-661.429993,0.200000,0.000003,0.000084,0.038144,0.999272,-0.000400,0.001900,0.653700
101,521.369995,5090.459961,400.000000,-2311.479980,-661.260010,0.190000,0.000003,0.000089,0.040863,0.999165,-0.000400,0.001900,0.653700
102,502.109985,5084.949707,400.000000,-2310.889893,-661.089966,0.180000,0.000003,0.000094,0.043582,0.999050,-0.000400,0.001900,0.653700
103,482.859985,5079.439941,400.000000,-2310.300049,-660.919983,0.170000,0.000003,0.000100,0.046301,0.998927,-0.000400,0.001900,0.653700
104,463.609985,5073.929688,400.000000,-2309.709961,-660.750000,0.160000,0.000003,0.000105,0.049020,0.998798,-0.000400,0.001900,0.653700
105,444.369995,5068.419922,400.000000,-2309.119873,-660.579956,0.150000,0.000003,0.000111,0.051739,0.998661,-0.000400,0.001900,0.653700
106,425.130005,5062.919922,400.000000,-2308.530029,-660.409973,0.140000,0.000003,0.000116,0.054458,0.998516,-0.000400,0.001900,0.653700
107,405.899994,5057.419922,400.000000,-2307.939941,-660.239990,0.130000,0.000003,0.000121,0.057177,0.998364,-0.000400,0.001900,0.653700
108,386.669983,5051.919922,400.000000,-2307.349854,-660.070007,0.120000,0.000003,0.000127,0.059896,0.998205,-0.000400,0.001900,0.653700
109,367.449982,5046.419922,400.000000,-2306.760010,-659.899963,0.110000,0.000003,0.000132,0.062615,0.998038,-0.000400,0.001900,0.653700
110,348.229980,5040.919922,400.000000,-2306.169922,-659.729980,0.100000,0.000003,0.000138,0.065334,0.997863,-0.000400,0.001900,0.653700
111,329.019989,5035.419922,400.000000,-2305.579834,-659.559998,0.090000,0.000003,0.000143,0.068053,0.997682,-0.000400,0.001900,0.653700
112,309.809998,5029.919922,400.000000,-2304.989990,-659.390015,0.080000,0.000003,0.000148,0.070772,0.997492,-0.000400,0.001900,0.653700
113,290.609985,5024.429688,400.000000,-2304.399902,-659.219971,0.070000,0.000003,0.000154,0.073491,0.997296,-0.000400,0.001900,0.653700
114,271.410004,5018.939941,400.000000,-2303.810059,-659.049988,0.060000,0.000003,0.000159,0.076204,0.997092,-0.000400,0.001900,0.653700
115,252.220001,5013.449707,400.000000,-2303.219971,-658.880005,0.050000,0.000003,0.000165,0.078918,0.996881,-0.000400,0.001900,0.653700
116,233.029999,5007.959961,400.000000,-2302.629883,-658.709961,0.040000,0.000003,0.000170,0.081632,0.996662,-0.000400,0.001900,0.653700
117,213.849991,5002.469727,400.000000,-2302.040039,-658.539978,0.030000,0.000003,0.000175,0.084345,0.996437,-0.000400,0.001900,0.653700
118,194.669998,4996.979980,400.000000,-2301.449951,-658.369995,0.020000,0.000003,0.000181,0.087059,0.996203,-0.000400,0.001900,0.653700
119,175.500000,4991.489746,400.000000,-2300.859863,-658.200012,0.010000,0.000003,0.000186,0.089772,0.995962,-0.000400,0.001900,0.653700
120,156.330002,4986.009766,400.000000,-2300.270020,-658.029968,0.000000,0.000003,0.000192,0.092486,0.995714,-0.000400,0.001900,0.653700
121,137.169998,4980.529785,400.000000,-2299.679932,-657.859985,0.000000,0.000003,0.000197,0.095200,0.995458,-0.000400,0.001900,0.653700
122,118.009995,4975.049805,400.000000,-2299.089844,-657.690002,0.000000,0.000003,0.000202,0.097913,0.995195,-0.000400,0.001900,0.653700
123,98.860001,4969.569824,400.000000,-2298.500000,-657.519958,0.000000,0.000003,0.000208,0.100621,0.994925,-0.000400,0.001900,0.653700
124,79.709999,4964.089844,400.000000,-2297.909912,-657.349976,0.000000,0.000003,0.000218,0.103330,0.994647,-0.000400,0.001900,0.653700
125,60.570000,4958.609863,400.000000,-2297.320068,-657.179993,0.000000,0.000003,0.000229,0.106038,0.994362,-0.000400,0.001900,0.653700
126,41.430000,4953.129883,400.000000,-2296.729980,-657.010010,0.000000,0.000003,0.000240,0.108746,0.994070,-0.000400,0.001900,0.653700
127,22.299999,4947.659668,400.000000,-2296.139893,-656.839966,0.000000,0.000003,0.000251,0.111454,0.993770,-0.000400,0.001900,0.653700
128,3.170000,4942.189941,400.000000,-2295.550049,-656.669983,0.000000,0.000003,0.000262,0.114162,0.993462,-0.000400,0.001900,0.653700
129,-15.950000,4936.719727,400.000000,-2294.959961,-656.500000,0.000000,0.000003,0.000272,0.116871,0.993147,-0.000400,0.001900,0.653700
130,-35.070000,4931.250000,400.000000,-2294.369873,-656.329956,0.000000,0.000003,0.000283,0.119573,0.992825,-0.000400,0.001900,0.653700
131,-54.180000,4925.779785,400.000000,-2293.780029,-656.159973,0.000000,0.000003,0.000294,0.122276,0.992496,-0.000400,0.001900,0.653700
132,-73.290001,4920.310059,400.000000,-2293.189941,-655.989990,0.000000,0.000003,0.000305,0.124979,0.992159,-0.000400,0.001900,0.653700
133,-92.400002,4914.839844,400.000000,-2292.599854,-655.820007,0.000000,0.000003,0.000316,0.127682,0.991815,-0.000400,0.001900,0.653700
134,-111.500000,4909.379883,400.000000,-2292.010010,-655.649963,0.000000,0.000003,0.000326,0.130385,0.991463,-0.000400,0.001900,0.653700
135,-130.599991,4903.919922,400.000000,-2291.419922,-655.479980,0.000000,0.000003,0.000337,0.133082,0.991105,-0.000400,0.001900,0.653700
136,-149.690002,4898.459961,400.000000,-2290.829834,-655.309998,0.000000,0.000003,0.000348,0.135779,0.990739,-0.000400,0.001900,0.653700
137,-168.779999,4893.000000,400.000000,-2290.239990,-655.140015,0.000000,0.000003,0.000359,0.138477,0.990366,-0.000400,0.001900,0.653700
138,-187.860001,4887.540039,400.000000,-2289.649902,-654.969971,0.000000,0.000003,0.000370,0.141174,0.989985,-0.000400,0.001900,0.653700
139,-206.940002,4882.080078,400.000000,-2289.060059,-654.799988,0.000000,0.000003,0.000380,0.143872,0.989596,-0.000400,0.001900,0.653700
140,-226.009995,4876.620117,400.000000,-2288.469971,-654.630005,0.000000,0.000003,0.000391,0.146569,0.989200,-0.000400,0.001900,0.653700
141,-245.080002,4871.169922,400.000000,-2287.879883,-654.459961,0.000000,0.000003,0.000402,0.149261,0.988798,-0.000400,0.001900,0.653700
142,-264.139984,4865.719727,400.000000,-2287.290039,-654.289978,0.000000,0.000003,0.000413,0.151953,0.988388,-0.000400,0.001900,0.653700
143,-283.199982,4860.270020,400.000000,-2286.699951,-654.119995,0.000000,0.000003,0.000423,0.154645,0.987970,-0.000400,0.001900,0.653700
144,-302.250000,4854.819824,400.000000,-2286.109863,-653.950012,0.000000,0.000003,0.000434,0.157337,0.987545,-0.000400,0.001900,0.653700
145,-321.299988,4849.370117,400.000000,-2285.520020,-653.779968,0.000000,0.000003,0.000445,0.160024,0.987113,-0.000400,0.001900,0.653700
146,-340.339996,4843.919922,400.000000,-2284.939941,-653.609985,0.000000,0.000003,0.000456,0.162710,0.986674,-0.000400,0.001900,0.653700
147,-359.380005,4838.469727,400.000000,-2284.359863,-653.440002,0.000000,0.000003,0.000467,0.165397,0.986227,-0.000400,0.001900,0.653700
148,-378.410004,4833.029785,400.000000,-2283.770020,-653.269958,0.000000,0.000003,0.000477,0.168084,0.985773,-0.000400,0.001900,0.653700
149,-397.440002,4827.589844,400.000000,-2283.189941,-653.099976,0.000000,0.000003,0.000488,0.170770,0.985311,-0.000400,0.001900,0.653700
150,-416.459991,4822.149902,400.000000,-2282.609863,-652.929993,0.000000,0.000003,0.000499,0.173451,0.984842,-0.000400,0.001900,0.653700
151,-435.479980,4816.709961,400.000000,-2282.030029,-652.760010,0.000000,0.000003,0.000510,0.176133,0.984366,-0.000400,0.001900,0.653700
152,-454.489990,4811.270020,400.000000,-2281.449951,-652.589966,0.000000,0.000003,0.000521,0.178814,0.983883,-0.000400,0.001900,0.653700
153,-473.500000,4805.830078,400.000000,-2280.869873,-652.419983,0.000000,0.000003,0.000531,0.181495,0.983392,-0.000400,0.001900,0.653700
154,-492.500000,4800.390137,400.000000,-2280.290039,-652.250000,0.000000,0.000003,0.000542,0.184171,0.982894,-0.000400,0.001900,0.653700
155,-511.500000,4794.959961,400.000000,-2279.709961,-652.079956,0.000000,0.000003,0.000553,0.186847,0.982389,-0.000400,0.001900,0.653700
156,-530.489990,4789.529785,400.000000,-2279.129883,-651.909973,0.000000,0.000003,0.000564,0.189523,0.981876,-0.000400,0.001900,0.653700
157,-549.479980,4784.100098,400.000000,-2278.550049,-651.739990,0.000000,0.000003,0.000575,0.192198,0.981356,-0.000400,0.001900,0.653700
158,-568.459961,4778.669922,400.000000,-2277.969971,-651.570007,0.000000,0.000003,0.000585,0.194869,0.980829,-0.000400,0.001900,0.653700
159,-587.440002,4773.239746,400.000000,-2277.389893,-651.399963,0.000000,0.000003,0.000596,0.197539,0.980295,-0.000400,0.001900,0.653700
160,-606.409973,4767.810059,400.000000,-2276.810059,-651.229980,0.000000,0.000003,0.000607,0.200210,0.979753,-0.000400,0.001900,0.653700
161,-625.380005,4762.379883,400.000000,-2276.229980,-651.059998,0.000000,0.000003,0.000618,0.202880,0.979203,-0.000400,0.001900,0.653700
162,-644.339966,4756.959961,400.000000,-2275.649902,-650.890015,0.000000,0.000003,0.000628,0.205545,0.978647,-0.000400,0.001900,0.653700
163,-663.299988,4751.540039,400.000000,-2275.070068,-650.719971,0.000000,0.000003,0.000639,0.208210,0.978084,-0.000400,0.001900,0.653700
164,-682.250000,4746.120117,400.000000,-2274.489990,-650.549988,0.000000,0.000003,0.000650,0.210875,0.977513,-0.000400,0.001900,0.653700
