frame,input.bActivateBoost,input.bHoldingBoost,input.Steer,input.Throttle,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
303,True,True,-1.000000,1.000000,-1373.949951,271.199982,18.330000,852.619995,2136.099854,8.120000,-0.004551,0.007221,0.532822,0.846184,0.000000,0.000000,-2.050900
304,True,True,-1.000000,1.000000,-1366.809937,289.059998,18.330000,888.979980,2121.229980,8.120000,-0.004491,0.007259,0.525571,0.850707,0.000000,0.000000,-2.051000
305,True,True,-1.000000,1.000000,-1359.369995,306.799988,18.330000,925.079956,2105.739990,8.120000,-0.004426,0.007296,0.518283,0.855167,0.000000,0.000000,-2.051100
306,True,True,-1.000000,1.000000,-1351.630005,324.410004,18.330000,960.909973,2089.629883,8.120000,-0.004362,0.007334,0.510957,0.859564,0.000000,0.000000,-2.051200
307,True,True,-1.000000,1.000000,-1343.589966,341.880005,18.330000,996.469971,2072.909912,8.120000,-0.004297,0.007372,0.503593,0.863899,0.000000,0.000000,-2.051300
308,True,True,-1.000000,1.000000,-1335.250000,359.209991,18.330000,1031.739990,2055.579834,8.120000,-0.004232,0.007410,0.496191,0.868171,0.000000,0.000000,-2.051400
309,True,True,-1.000000,1.000000,-1326.619995,376.399994,18.330000,1066.709961,2037.649902,8.120000,-0.004167,0.007448,0.488752,0.872381,0.000000,0.000000,-2.051500
310,True,True,-1.000000,1.000000,-1317.689941,393.440002,18.330000,1101.369995,2019.130005,8.120000,-0.004103,0.007485,0.481274,0.876528,0.000000,0.000000,-2.051600
311,True,True,-1.000000,1.000000,-1308.469971,410.319977,18.330000,1135.719971,2000.010010,8.120000,-0.004038,0.007518,0.473765,0.880610,0.000000,0.000000,-2.051700
312,True,True,-1.000000,1.000000,-1298.969971,427.039978,18.330000,1169.729980,1980.309937,8.120000,-0.003973,0.007550,0.466217,0.884629,0.000000,0.000000,-2.051800
313,True,True,-1.000000,1.000000,-1289.179932,443.599976,18.330000,1203.409912,1960.029907,8.120000,-0.003909,0.007582,0.458638,0.888582,0.000000,0.000000,-2.051900
314,True,True,-1.000000,1.000000,-1279.109985,459.989990,18.330000,1236.739990,1939.169922,8.120000,-0.003844,0.007615,0.451026,0.892470,0.000000,0.000000,-2.051900
315,True,True,-1.000000,1.000000,-1268.760010,476.209991,18.330000,1269.699951,1917.750000,8.120000,-0.003779,0.007647,0.443381,0.896293,0.000000,0.000000,-2.051900
316,True,True,-1.000000,1.000000,-1258.140015,492.250000,18.330000,1302.299927,1895.769897,8.120000,-0.003714,0.007680,0.435704,0.900049,0.000000,0.000000,-2.051900
317,True,True,-1.000000,1.000000,-1247.239990,508.099976,18.330000,1334.510010,1873.229980,8.120000,-0.003650,0.007712,0.427995,0.903741,0.000000,0.000000,-2.051900
318,True,True,-1.000000,1.000000,-1236.079956,523.760010,18.330000,1366.329956,1850.140015,8.120000,-0.003585,0.007744,0.420254,0.907367,0.000000,0.000000,-2.051900
319,True,True,-1.000000,1.000000,-1224.650024,539.229980,18.330000,1397.760010,1826.520020,8.120000,-0.003520,0.007777,0.412480,0.910927,0.000000,0.000000,-2.051900
320,True,True,-1.000000,1.000000,-1212.959961,554.500000,18.330000,1428.779907,1802.359985,8.120000,-0.003455,0.007809,0.404679,0.914419,0.000000,0.000000,-2.052000
321,True,True,-1.000000,1.000000,-1201.010010,569.570007,18.330000,1459.380005,1777.669922,8.120000,-0.003391,0.007836,0.396845,0.917846,0.000000,0.000000,-2.052000
322,True,True,-1.000000,1.000000,-1188.799927,584.429993,18.330000,1489.559937,1752.459961,8.120000,-0.003326,0.007863,0.388985,0.921204,0.000000,0.000000,-2.052000
323,True,True,-1.000000,1.000000,-1176.339966,599.080017,18.330000,1519.299927,1726.739990,8.120000,-0.003261,0.007890,0.381093,0.924497,0.000000,0.000000,-2.052000
324,True,True,-1.000000,1.000000,-1163.630005,613.519958,18.330000,1548.599976,1700.510010,8.120000,-0.003191,0.007917,0.373173,0.927722,0.000000,0.000000,-2.052100
325,True,True,-1.000000,1.000000,-1150.679932,627.739990,18.330000,1577.449951,1673.779907,8.120000,-0.003121,0.007944,0.365226,0.930880,0.000000,0.000000,-2.052100
326,True,True,-1.000000,1.000000,-1137.479980,641.729980,18.330000,1605.839966,1646.569946,8.120000,-0.003051,0.007971,0.357253,0.933969,0.000000,0.000000,-2.052100
327,True,True,-1.000000,1.000000,-1124.049927,655.500000,18.330000,1633.760010,1618.869995,8.120000,-0.002981,0.007998,0.349252,0.936990,0.000000,0.000000,-2.052100
328,True,True,-1.000000,1.000000,-1110.380005,669.039978,18.330000,1661.199951,1590.689941,8.120000,-0.002911,0.008025,0.341230,0.939941,0.000000,0.000000,-2.052100
329,True,True,-1.000000,1.000000,-1096.479980,682.339966,18.330000,1688.159912,1562.059937,8.120000,-0.002840,0.008052,0.333181,0.942824,0.000000,0.000000,-2.052100
330,True,True,-1.000000,1.000000,-1082.359985,695.399963,18.330000,1714.619995,1532.959961,8.120000,-0.002770,0.008073,0.325105,0.945639,0.000000,0.000000,-2.052100
331,True,True,-1.000000,1.000000,-1068.020020,708.219971,18.330000,1740.589966,1503.419922,8.120000,-0.002700,0.008095,0.317008,0.948385,0.000000,0.000000,-2.052100
332,True,True,-1.000000,1.000000,-1053.459961,720.789978,18.330000,1766.039917,1473.429932,8.120000,-0.002630,0.008117,0.308888,0.951060,0.000000,0.000000,-2.052100
333,True,True,-1.000000,1.000000,-1038.689941,733.109985,18.330000,1790.979980,1443.020020,8.120000,-0.002560,0.008138,0.300748,0.953666,0.000000,0.000000,-2.052100
334,True,True,-1.000000,1.000000,-1023.709961,745.169983,18.330000,1815.390015,1412.179932,8.120000,-0.002490,0.008160,0.292580,0.956203,0.000000,0.000000,-2.052100
335,True,True,-1.000000,1.000000,-1008.519958,756.979980,18.330000,1839.270020,1380.929932,8.120000,-0.002420,0.008181,0.284396,0.958669,0.000000,0.000000,-2.052100
336,True,True,-1.000000,1.000000,-993.130005,768.529968,18.330000,1862.619995,1349.280029,8.120000,-0.002349,0.008203,0.276190,0.961065,0.000000,0.000000,-2.052100
337,True,True,-1.000000,1.000000,-977.549988,779.809998,18.330000,1885.419922,1317.229980,8.120000,-0.002279,0.008224,0.267963,0.963391,0.000000,0.000000,-2.052100
338,True,True,-1.000000,1.000000,-961.779968,790.820007,18.330000,1907.669922,1284.799927,8.120000,-0.002209,0.008246,0.259715,0.965648,0.000000,0.000000,-2.052100
339,True,True,-1.000000,1.000000,-945.820007,801.559998,18.330000,1929.359985,1251.989990,8.120000,-0.002139,0.008262,0.251450,0.967833,0.000000,0.000000,-2.052100
340,True,True,-1.000000,1.000000,-929.679993,812.029968,18.330000,1950.479980,1218.819946,8.120000,-0.002069,0.008278,0.243163,0.969948,0.000000,0.000000,-2.052100
341,True,True,-1.000000,1.000000,-913.369995,822.219971,18.330000,1971.039917,1185.289917,8.120000,-0.001999,0.008295,0.234861,0.971992,0.000000,0.000000,-2.052100
342,True,True,-1.000000,1.000000,-896.880005,832.130005,18.330000,1991.019897,1151.410034,8.120000,-0.001929,0.008311,0.226542,0.973964,0.000000,0.000000,-2.052100
343,True,True,-1.000000,1.000000,-880.229980,841.760010,18.330000,2010.419922,1117.189941,8.120000,-0.001859,0.008327,0.218207,0.975865,0.000000,0.000000,-2.052100
344,True,True,-1.000000,1.000000,-863.409973,851.099976,18.330000,2029.229980,1082.650024,8.120000,-0.001788,0.008343,0.209856,0.977695,0.000000,0.000000,-2.052100
345,True,True,-1.000000,1.000000,-846.440002,860.149963,18.330000,2047.449951,1047.789917,8.120000,-0.001718,0.008359,0.201488,0.979454,0.000000,0.000000,-2.052100
346,True,True,-1.000000,1.000000,-829.309998,868.909973,18.330000,2065.070068,1012.619995,8.120000,-0.001648,0.008375,0.193105,0.981141,0.000000,0.000000,-2.052100
347,True,True,-1.000000,1.000000,-812.039978,877.369995,18.330000,2082.079834,977.159973,8.120000,-0.001578,0.008392,0.184710,0.982756,0.000000,0.000000,-2.052100
348,True,True,-1.000000,1.000000,-794.630005,885.539978,18.330000,2098.489990,941.419983,8.120000,-0.001508,0.008402,0.176300,0.984299,0.000000,0.000000,-2.052100
349,True,True,-1.000000,1.000000,-777.079956,893.409973,18.330000,2114.280029,905.399963,8.120000,-0.001438,0.008413,0.167879,0.985771,0.000000,0.000000,-2.052100
350,True,True,-1.000000,1.000000,-759.399963,900.979980,18.330000,2129.449951,869.109985,8.120000,-0.001368,0.008424,0.159447,0.987170,0.000000,0.000000,-2.052100
351,True,True,-1.000000,1.000000,-741.589966,908.239990,18.330000,2144.000000,832.570007,8.120000,-0.001297,0.008435,0.150998,0.988497,0.000000,0.000000,-2.052100
352,True,True,-1.000000,1.000000,-723.659973,915.199951,18.330000,2157.919922,795.789978,8.120000,-0.001227,0.008446,0.142539,0.989752,0.000100,0.000000,-2.052100
353,True,True,-1.000000,1.000000,-705.609985,921.849976,18.330000,2171.209961,758.769958,8.120000,-0.001157,0.008456,0.134069,0.990935,0.000100,0.000000,-2.052100
354,True,True,-1.000000,1.000000,-687.450012,928.190002,18.330000,2183.869873,721.529968,8.120000,-0.001087,0.008467,0.125594,0.992045,0.000200,0.000000,-2.052100
355,True,True,-1.000000,1.000000,-669.179993,934.219971,18.330000,2195.889893,684.079956,8.120000,-0.001012,0.008478,0.117108,0.993082,0.000300,0.000000,-2.052100
356,True,True,-1.000000,1.000000,-650.809998,939.940002,18.330000,2207.270020,646.429993,8.120000,-0.000936,0.008489,0.108611,0.994048,0.000300,0.000000,-2.052100
357,True,True,-1.000000,1.000000,-632.349976,945.339966,18.330000,2218.000000,608.589966,8.120000,-0.000860,0.008494,0.100109,0.994940,0.000300,0.000000,-2.052100
358,True,True,-1.000000,1.000000,-613.799988,950.429993,18.330000,2228.079834,570.570007,8.120000,-0.000785,0.008500,0.091596,0.995760,0.000200,0.000000,-2.052100
359,True,True,-1.000000,1.000000,-595.159973,955.199951,18.330000,2237.510010,532.390015,8.120000,-0.000709,0.008505,0.083077,0.996506,0.000100,0.000000,-2.052100
360,True,True,-1.000000,1.000000,-576.450012,959.649963,18.330000,2246.290039,494.049988,8.120000,-0.000634,0.008510,0.074554,0.997180,0.000000,0.000000,-2.052100
361,True,True,-1.000000,1.000000,-557.659973,963.779968,18.330000,2254.409912,455.559998,8.120000,-0.000564,0.008516,0.066024,0.997781,0.000000,0.000000,-2.052100
362,True,True,-1.000000,1.000000,-538.799988,967.589966,18.330000,2261.869873,416.940002,8.120000,-0.000488,0.008521,0.057490,0.998310,0.000000,0.000000,-2.052100
363,True,True,-1.000000,1.000000,-519.880005,971.070007,18.330000,2268.669922,378.199982,8.120000,-0.000413,0.008527,0.048950,0.998765,0.000000,0.000000,-2.052100
364,True,True,-1.000000,1.000000,-500.910004,974.229980,18.330000,2274.810059,339.350006,8.120000,-0.000337,0.008532,0.040410,0.999147,0.000000,0.000000,-2.052100
365,True,True,-1.000000,1.000000,-481.879974,977.059998,18.330000,2280.280029,300.399994,8.120000,-0.000262,0.008532,0.031864,0.999456,0.000000,0.000000,-2.052100
366,True,True,-1.000000,1.000000,-462.809998,979.570007,18.330000,2285.079834,261.359985,8.110000,-0.000186,0.008532,0.023319,0.999692,-0.000100,0.000000,-2.052100
367,True,True,-1.000000,1.000000,-443.699982,981.750000,18.330000,2289.219971,222.250000,8.110000,-0.000116,0.008532,0.014768,0.999855,-0.000200,0.000000,-2.052100
368,True,True,-1.000000,1.000000,-424.549988,983.599976,18.330000,2292.679932,183.069992,8.110000,-0.000046,0.008532,0.006218,0.999944,-0.000200,0.000000,-2.052100
369,True,True,-1.000000,1.000000,-405.380005,985.130005,18.330000,2295.479980,143.830002,8.110000,0.000024,0.008532,-0.002333,0.999961,-0.000200,0.000000,-2.052100
370,True,True,-1.000000,1.000000,-386.179993,986.329956,18.330000,2297.599854,104.549995,8.110000,0.000094,0.008532,-0.010884,0.999904,-0.000100,0.000000,-2.052100
371,True,True,-1.000000,1.000000,-366.959991,987.199951,18.330000,2299.060059,65.239998,8.110000,0.000165,0.008532,-0.019435,0.999775,0.000000,0.000000,-2.052100
372,True,True,-1.000000,1.000000,-347.729980,987.739990,18.330000,2299.829834,25.910000,8.110000,0.000240,0.008532,-0.027980,0.999572,0.000000,0.000000,-2.052100
373,True,True,-1.000000,1.000000,-328.500000,987.949951,18.330000,2299.939941,-13.410000,8.110000,0.000316,0.008532,-0.036526,0.999296,0.000000,0.000000,-2.052100
374,True,True,-1.000000,1.000000,-309.269989,987.829956,18.330000,2299.379883,-52.730000,8.110000,0.000391,0.008527,-0.045071,0.998947,0.000000,0.000000,-2.052100
375,True,True,-1.000000,1.000000,-290.040009,987.380005,18.330000,2298.139893,-92.040001,8.110000,0.000467,0.008521,-0.053611,0.998525,0.000000,0.000000,-2.052100
376,True,True,-1.000000,1.000000,-270.820007,986.609985,18.330000,2296.229980,-131.319992,8.110000,0.000542,0.008516,-0.062146,0.998031,-0.000100,0.000000,-2.052100
377,True,True,-1.000000,1.000000,-251.619995,985.509949,18.330000,2293.649902,-170.559998,8.110000,0.000612,0.008510,-0.070675,0.997463,-0.000200,0.000000,-2.052100
378,True,True,-1.000000,1.000000,-232.439987,984.079956,18.330000,2290.399902,-209.750000,8.110000,0.000682,0.008505,-0.079199,0.996822,-0.000200,0.000000,-2.052100
379,True,True,-1.000000,1.000000,-213.289993,982.320007,18.330000,2286.479980,-248.879990,8.110000,0.000753,0.008500,-0.087717,0.996109,-0.000200,0.000000,-2.052100
380,True,True,-1.000000,1.000000,-194.169998,980.229980,18.330000,2281.889893,-287.940002,8.110000,0.000823,0.008494,-0.096230,0.995322,-0.000100,0.000000,-2.052100
381,True,True,-1.000000,1.000000,-175.089996,977.820007,18.330000,2276.629883,-326.910004,8.110000,0.000893,0.008489,-0.104738,0.994463,0.000000,0.000000,-2.052100
382,True,True,-1.000000,1.000000,-156.050003,975.079956,18.330000,2270.709961,-365.789978,8.110000,0.000963,0.008483,-0.113234,0.993531,0.000000,0.000000,-2.052100
383,True,True,-1.000000,1.000000,-137.059998,972.019958,18.330000,2264.119873,-404.559998,8.110000,0.001033,0.008473,-0.121726,0.992527,0.000000,0.000000,-2.052100
384,True,True,-1.000000,1.000000,-118.129997,968.630005,18.330000,2256.869873,-443.209991,8.110000,0.001103,0.008462,-0.130207,0.991450,0.000000,0.000000,-2.052100
385,True,True,-1.000000,1.000000,-99.259995,964.919983,18.330000,2248.959961,-481.739990,8.110000,0.001173,0.008451,-0.138676,0.990301,0.000000,0.000000,-2.052100
386,True,True,-1.000000,1.000000,-80.449997,960.889954,18.330000,2240.399902,-520.119995,8.110000,0.001244,0.008440,-0.147141,0.989079,0.000100,0.000000,-2.052100
387,True,True,-1.000000,1.000000,-61.709999,956.539978,18.330000,2231.179932,-558.349976,8.110000,0.001314,0.008429,-0.155595,0.987784,0.000200,0.000000,-2.052100
388,True,True,-1.000000,1.000000,-43.049999,951.869995,18.330000,2221.300049,-596.419983,8.110000,0.001389,0.008419,-0.164032,0.986418,0.000200,0.000000,-2.052100
389,True,True,-1.000000,1.000000,-24.469999,946.880005,18.330000,2210.780029,-634.320007,8.110000,0.001459,0.008408,-0.172459,0.984980,0.000200,0.000000,-2.052100
390,True,True,-1.000000,1.000000,-5.980000,941.570007,18.330000,2199.609863,-672.029968,8.110000,0.001529,0.008397,-0.180875,0.983469,0.000200,0.000000,-2.052100
391,True,True,-1.000000,1.000000,12.410000,935.949951,18.330000,2187.800049,-709.539978,8.110000,0.001600,0.008386,-0.189274,0.981887,0.000200,0.000000,-2.052100
392,True,True,-1.000000,1.000000,30.709999,930.009949,18.330000,2175.349854,-746.839966,8.110000,0.001670,0.008370,-0.197663,0.980233,0.000300,0.000000,-2.052100
393,True,True,-1.000000,1.000000,48.899998,923.760010,18.330000,2162.260010,-783.929993,8.110000,0.001740,0.008354,-0.206036,0.978507,0.000300,0.000000,-2.052100
394,True,True,-1.000000,1.000000,66.979996,917.199951,18.330000,2148.540039,-820.789978,8.110000,0.001810,0.008338,-0.214393,0.976710,0.000400,0.000000,-2.052100
395,True,True,-1.000000,1.000000,84.949997,910.329956,18.330000,2134.189941,-857.409973,8.110000,0.001885,0.008322,-0.222738,0.974841,0.000400,0.000000,-2.052100
396,True,True,-1.000000,1.000000,102.799995,903.159973,18.330000,2119.209961,-893.779968,8.110000,0.001956,0.008305,-0.231068,0.972900,0.000400,0.000000,-2.052100
397,True,True,-1.000000,1.000000,120.519997,895.679993,18.330000,2103.619873,-929.889954,8.110000,0.002026,0.008289,-0.239376,0.970889,0.000400,0.000000,-2.052100
398,True,True,-1.000000,1.000000,138.110001,887.899963,18.330000,2087.409912,-965.719971,8.110000,0.002096,0.008273,-0.247668,0.968807,0.000400,0.000000,-2.052100
399,True,True,-1.000000,1.000000,155.569992,879.820007,18.330000,2070.589844,-1001.269958,8.110000,0.002166,0.008257,-0.255944,0.966654,0.000400,0.000000,-2.052100
400,True,True,-1.000000,1.000000,172.879990,871.440002,18.330000,2053.169922,-1036.530029,8.110000,0.002236,0.008241,-0.264198,0.964431,0.000400,-0.000100,-2.052100
401,True,True,-1.000000,1.000000,190.050003,862.769958,18.330000,2035.149902,-1071.489990,8.110000,0.002306,0.008219,-0.272436,0.962136,0.000400,-0.000200,-2.052200
402,True,True,-1.000000,1.000000,207.069992,853.799988,18.330000,2016.519897,-1106.130005,8.110000,0.002376,0.008197,-0.280652,0.959772,0.000400,-0.000200,-2.052200
403,True,True,-1.000000,1.000000,223.929993,844.549988,18.330000,1997.309937,-1140.449951,8.110000,0.002447,0.008176,-0.288847,0.957337,0.000400,-0.000200,-2.052200
404,True,True,-1.000000,1.000000,240.629990,835.010010,18.330000,1977.519897,-1174.439941,8.110000,0.002517,0.008154,-0.297020,0.954833,0.000400,-0.000200,-2.052200
405,True,True,-1.000000,1.000000,257.169983,825.179993,18.330000,1957.149902,-1208.079956,8.110000,0.002587,0.008133,-0.305171,0.952259,0.000400,-0.000200,-2.052200
406,True,True,-1.000000,1.000000,273.540009,815.070007,18.330000,1936.209961,-1241.369995,8.110000,0.002657,0.008111,-0.313301,0.949615,0.000400,-0.000200,-2.052200
407,True,True,-1.000000,1.000000,289.729980,804.679993,18.330000,1914.699951,-1274.299927,8.110000,0.002727,0.008090,-0.321410,0.946902,0.000400,-0.000200,-2.052200
408,True,True,-1.000000,1.000000,305.739990,794.019958,18.330000,1892.630005,-1306.849976,8.110000,0.002797,0.008068,-0.329497,0.944118,0.000400,-0.000200,-2.052200
409,True,True,-1.000000,1.000000,321.570007,783.089966,18.330000,1870.000000,-1339.020020,8.110000,0.002867,0.008041,-0.337556,0.941267,0.000300,-0.000200,-2.052200
410,True,True,-1.000000,1.000000,337.209991,771.889954,18.330000,1846.829956,-1370.809937,8.110000,0.002937,0.008014,-0.345595,0.938345,0.000300,-0.000200,-2.052200
411,True,True,-1.000000,1.000000,352.649994,760.419983,18.330000,1823.119995,-1402.189941,8.110000,0.003008,0.007987,-0.353606,0.935355,0.000300,-0.000200,-2.052200
412,True,True,-1.000000,1.000000,367.889984,748.690002,18.330000,1798.869995,-1433.159912,8.110000,0.003078,0.007960,-0.361590,0.932298,0.000200,-0.000200,-2.052200
413,True,True,-1.000000,1.000000,382.929993,736.700012,18.330000,1774.099976,-1463.719971,8.110000,0.003148,0.007933,-0.369548,0.929173,0.000200,-0.000200,-2.052200
414,True,True,-1.000000,1.000000,397.759979,724.459961,18.330000,1748.809937,-1493.839966,8.110000,0.003218,0.007906,-0.377478,0.925979,0.000100,-0.000100,-2.052200
415,True,True,-1.000000,1.000000,412.380005,711.959961,18.330000,1723.010010,-1523.529907,8.110000,0.003288,0.007879,-0.385381,0.922718,0.000000,-0.000100,-2.052200
416,True,True,-1.000000,1.000000,426.789978,699.209961,18.330000,1696.709961,-1552.770020,8.110000,0.003358,0.007852,-0.393258,0.919388,0.000000,-0.000100,-2.052200
417,True,True,-1.000000,1.000000,440.979980,686.219971,18.330000,1669.909912,-1581.549927,8.110000,0.003423,0.007825,-0.401107,0.915991,0.000000,-0.000100,-2.052200
418,True,True,-1.000000,1.000000,454.940002,672.989990,18.330000,1642.619995,-1609.880005,8.110000,0.003488,0.007793,-0.408924,0.912528,0.000000,-0.000100,-2.052200
419,True,True,-1.000000,1.000000,468.669983,659.519958,18.330000,1614.849976,-1637.729980,8.110000,0.003552,0.007760,-0.416715,0.908997,0.000000,-0.000100,-2.052200
420,True,True,-1.000000,1.000000,482.169983,645.820007,18.330000,1586.609985,-1665.109985,8.110000,0.003617,0.007728,-0.424472,0.905401,0.000000,-0.000100,-2.052200
421,True,True,-1.000000,1.000000,495.440002,631.890015,18.330000,1557.900024,-1692.000000,8.110000,0.003682,0.007696,-0.432198,0.901738,0.000000,-0.000100,-2.052200
422,True,True,-1.000000,1.000000,508.470001,617.739990,18.330000,1528.729980,-1718.390015,8.110000,0.003747,0.007663,-0.439891,0.898011,0.000000,-0.000100,-2.052200
423,True,True,-1.000000,1.000000,521.250000,603.369995,18.330000,1499.119995,-1744.289917,8.110000,0.003811,0.007631,-0.447551,0.894217,0.000000,-0.000100,-2.052200
424,True,True,-1.000000,1.000000,533.779968,588.779968,18.330000,1469.069946,-1769.669922,8.110000,0.003876,0.007599,-0.455180,0.890359,0.000000,-0.000100,-2.052200
425,True,True,-1.000000,1.000000,546.059998,573.979980,18.330000,1438.599976,-1794.529907,8.110000,0.003941,0.007566,-0.462775,0.886434,0.000000,-0.000100,-2.052200
426,True,True,-1.000000,1.000000,558.089966,558.969971,18.330000,1407.699951,-1818.869995,8.110000,0.004006,0.007534,-0.470339,0.882445,0.000000,-0.000100,-2.052200
427,True,True,-1.000000,1.000000,569.859985,543.760010,18.330000,1376.390015,-1842.669922,8.110000,0.004070,0.007501,-0.477865,0.878392,0.000000,-0.000100,-2.052200
428,True,True,-1.000000,1.000000,581.369995,528.349976,18.330000,1344.679932,-1865.939941,8.110000,0.004135,0.007464,-0.485358,0.874274,0.000000,-0.000100,-2.052200
429,True,True,-1.000000,1.000000,592.609985,512.739990,18.330000,1312.579956,-1888.659912,8.110000,0.004200,0.007426,-0.492814,0.870093,0.000000,-0.000100,-2.052200
430,True,True,-1.000000,1.000000,603.579956,496.940002,18.330000,1280.089966,-1910.829956,8.110000,0.004265,0.007388,-0.500237,0.865846,0.000000,-0.000100,-2.052200
431,True,True,-1.000000,1.000000,614.279968,480.959991,18.330000,1247.229980,-1932.439941,8.110000,0.004329,0.007350,-0.507623,0.861537,0.000000,0.000000,-2.052200
432,True,True,-1.000000,1.000000,624.709961,464.799988,18.330000,1214.000000,-1953.479980,8.110000,0.004394,0.007313,-0.514970,0.857165,0.000000,0.000000,-2.052200
433,True,True,-1.000000,1.000000,634.859985,448.459991,18.330000,1180.419922,-1973.959961,8.110000,0.004459,0.007275,-0.522280,0.852731,0.000000,0.000000,-2.052200
434,True,True,-1.000000,1.000000,644.729980,431.949982,18.330000,1146.489990,-1993.849976,8.110000,0.004524,0.007237,-0.529553,0.848234,0.000000,0.000000,-2.052200
435,True,True,-1.000000,1.000000,654.309998,415.269989,18.330000,1112.229980,-2013.169922,8.110000,0.004583,0.007199,-0.536787,0.843675,0.000000,0.000000,-2.052200
436,True,True,-1.000000,1.000000,663.609985,398.429993,18.330000,1077.640015,-2031.890015,8.110000,0.004642,0.007162,-0.543984,0.839052,0.000000,0.000000,-2.052200
437,True,True,-1.000000,1.000000,672.619995,381.429993,18.330000,1042.739990,-2050.030029,8.110000,0.004702,0.007124,-0.551137,0.834371,0.000000,0.000000,-2.052200
438,True,True,-1.000000,1.000000,681.339966,364.279999,18.330000,1007.529968,-2067.560059,8.110000,0.004761,0.007086,-0.558253,0.829627,0.000000,0.000000,-2.052200
439,True,True,-1.000000,1.000000,689.760010,346.989990,18.330000,972.019958,-2084.479980,8.110000,0.004820,0.007043,-0.565325,0.824824,0.000000,0.000000,-2.052200
440,True,True,-1.000000,1.000000,697.890015,329.559998,18.330000,936.229980,-2100.800049,8.110000,0.004880,0.007000,-0.572355,0.819961,0.000000,0.000000,-2.052200
441,True,True,-1.000000,1.000000,705.719971,311.989990,18.330000,900.169983,-2116.510010,8.110000,0.004939,0.006957,-0.579347,0.815037,0.000000,0.000000,-2.052200
442,True,True,-1.000000,1.000000,713.239990,294.290009,18.330000,863.839966,-2131.589844,8.110000,0.004998,0.006913,-0.586295,0.810053,0.000000,0.000000,-2.052200
443,True,True,-1.000000,1.000000,720.459961,276.459991,18.330000,827.260010,-2146.050049,8.110000,0.005058,0.006870,-0.593201,0.805009,0.000000,0.000000,-2.052200
444,True,True,-1.000000,1.000000,727.369995,258.509979,18.330000,790.440002,-2159.889893,8.110000,0.005117,0.006827,-0.600063,0.799907,0.000000,0.000000,-2.052200
445,True,True,-1.000000,1.000000,733.979980,240.439987,18.330000,753.389954,-2173.089844,8.110000,0.005176,0.006784,-0.606882,0.794746,0.000000,0.000000,-2.052200
446,True,True,-1.000000,1.000000,740.279968,222.259995,18.330000,716.119995,-2185.649902,8.110000,0.005236,0.006741,-0.613658,0.789526,0.000000,0.000000,-2.052200
447,True,True,-1.000000,1.000000,746.260010,203.979996,18.330000,678.640015,-2197.579834,8.110000,0.005295,0.006698,-0.620385,0.784251,0.000000,0.000000,-2.052200
448,True,True,-1.000000,1.000000,751.929993,185.599991,18.330000,640.959961,-2208.859863,8.110000,0.005354,0.006655,-0.627069,0.778917,0.000000,0.000000,-2.052200
449,True,True,-1.000000,1.000000,757.289978,167.129990,18.330000,603.089966,-2219.500000,8.110000,0.005414,0.006606,-0.633705,0.773528,0.000000,0.000000,-2.052200
450,True,True,-1.000000,1.000000,762.329956,148.569992,18.330000,565.039978,-2229.489990,8.110000,0.005468,0.006557,-0.640297,0.768080,0.000000,0.000000,-2.052200
451,True,True,-1.000000,1.000000,767.049988,129.919998,18.330000,526.830017,-2238.829834,8.110000,0.005522,0.006509,-0.646841,0.762577,0.000000,0.000000,-2.052200
452,True,True,-1.000000,1.000000,771.450012,111.199997,18.330000,488.470001,-2247.510010,8.110000,0.005576,0.006460,-0.653337,0.757019,0.000000,0.000000,-2.052200
453,True,True,-1.000000,1.000000,775.529968,92.400002,18.330000,449.959991,-2255.540039,8.110000,0.005629,0.006412,-0.659783,0.751407,0.000000,0.000000,-2.052200
454,True,True,-1.000000,1.000000,779.289978,73.540001,18.330000,411.319977,-2262.899902,8.110000,0.005683,0.006363,-0.666182,0.745741,0.000000,0.000000,-2.052200
455,True,True,-1.000000,1.000000,782.729980,54.610001,18.330000,372.569977,-2269.599854,8.110000,0.005737,0.006315,-0.672531,0.740019,0.000000,0.000000,-2.052200
456,True,True,-1.000000,1.000000,785.839966,35.630001,18.330000,333.709991,-2275.639893,8.110000,0.005791,0.006266,-0.678833,0.734244,0.000000,0.000000,-2.052200
457,True,True,-1.000000,1.000000,788.630005,16.600000,18.330000,294.750000,-2281.020020,8.110000,0.005845,0.006218,-0.685085,0.728413,0.000000,0.000000,-2.052200
458,True,True,-1.000000,1.000000,791.089966,-2.480000,18.330000,255.709991,-2285.719971,8.110000,0.005899,0.006169,-0.691289,0.722528,0.000000,0.000000,-2.052200
459,True,True,-1.000000,1.000000,793.219971,-21.600000,18.330000,216.589996,-2289.760010,8.110000,0.005953,0.006120,-0.697445,0.716588,0.000000,0.000000,-2.052200
460,True,True,-1.000000,1.000000,795.029968,-40.750000,18.330000,177.399994,-2293.129883,8.110000,0.006007,0.006072,-0.703546,0.710598,0.000000,0.000000,-2.052200
