frame,input.bActivateBoost,input.bHoldingBoost,input.Throttle,input.Pitch,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z,ball.Location.X,ball.Location.Y,ball.Location.Z,ball.LinearVelocity.X,ball.LinearVelocity.Y,ball.LinearVelocity.Z,ball.Quaternion.X,ball.Quaternion.Y,ball.Quaternion.Z,ball.Quaternion.W,ball.AngularVelocity.X,ball.AngularVelocity.Y,ball.AngularVelocity.Z
514,True,True,1.000000,0.100000,0.000000,-3097.649902,1279.659912,0.000000,-2249.070068,-481.319977,-0.698065,0.698204,0.112296,0.112274,0.549800,0.000000,0.000000,0.000000,-916.639954,418.289978,0.000000,-223.099991,-108.409996,0.880811,0.000003,0.000003,-0.473468,2.537600,0.000000,0.000000
515,True,True,1.000000,0.100000,0.000000,-3116.459961,1275.579956,0.000000,-2247.760010,-487.399994,-0.697806,0.697946,0.113893,0.113871,0.549800,0.000000,0.000000,0.000000,-918.500000,417.339996,0.000000,-223.039993,-113.790001,0.875757,0.000003,0.000003,-0.482753,2.537600,0.000000,0.000000
516,True,True,1.000000,0.100000,0.000000,-3135.260010,1271.449951,0.000000,-2246.429932,-493.489990,-0.697542,0.697685,0.115490,0.115468,0.549800,0.000000,0.000000,0.000000,-920.359985,416.349976,0.000000,-222.979996,-119.169998,0.870605,0.000003,0.000003,-0.491983,2.537600,0.000000,0.000000
517,True,True,1.000000,0.100000,0.000000,-3154.050049,1267.270020,0.000000,-2245.079834,-499.589996,-0.697277,0.697417,0.117086,0.117065,0.549800,0.000000,0.000000,0.000000,-922.219971,415.309998,0.000000,-222.919998,-124.549995,0.865355,0.000003,0.000003,-0.501160,2.537600,0.000000,0.000000
518,True,True,1.000000,0.100000,0.000000,-3172.829834,1263.039917,0.000000,-2243.709961,-505.699982,-0.697008,0.697147,0.118683,0.118662,0.549800,0.000000,0.000000,0.000000,-924.079956,414.229980,0.000000,-222.860001,-129.929993,0.860007,0.000003,0.000003,-0.510282,2.537600,0.000000,0.000000
519,True,True,1.000000,0.100000,0.000000,-3191.599854,1258.760010,0.000000,-2242.320068,-511.819977,-0.696732,0.696875,0.120280,0.120259,0.549800,0.000000,0.000000,0.000000,-925.940002,413.099976,0.000000,-222.799988,-135.309998,0.854564,0.000003,0.000003,-0.519346,2.537600,0.000000,0.000000
520,True,True,1.000000,0.100000,0.000000,-3210.349854,1254.429932,0.000000,-2240.919922,-517.940002,-0.696457,0.696595,0.121877,0.121855,0.549800,0.000000,0.000000,0.000000,-927.799988,411.929993,0.000000,-222.739990,-140.690002,0.849027,0.000003,0.000003,-0.528349,2.537600,0.000000,0.000000
521,True,True,1.000000,0.100000,0.000000,-3229.089844,1250.039917,0.000000,-2239.489990,-524.070007,-0.696177,0.696313,0.123474,0.123452,0.549800,0.000000,0.000000,0.000000,-929.659973,410.709991,0.000000,-222.679993,-146.069992,0.843395,0.000003,0.000003,-0.537294,2.537600,0.000000,0.000000
522,True,True,1.000000,0.100000,0.000000,-3247.819824,1245.599976,0.000000,-2238.050049,-530.209961,-0.695891,0.696029,0.125071,0.125049,0.549800,0.000000,0.000000,0.000000,-931.519958,409.449982,0.000000,-222.619995,-151.440002,0.837668,0.000003,0.000003,-0.546179,2.537600,0.000000,0.000000
523,True,True,1.000000,0.100000,0.000000,-3266.540039,1241.109985,0.000000,-2236.579834,-536.359985,-0.695605,0.695739,0.126662,0.126641,0.549800,0.000000,0.000000,0.000000,-933.369995,408.139984,0.000000,-222.559998,-156.809998,0.831847,0.000003,0.000003,-0.555005,2.537600,0.000000,0.000000
524,True,True,1.000000,0.100000,0.000000,-3285.250000,1236.569946,0.000000,-2235.089844,-542.519958,-0.695314,0.695447,0.128254,0.128232,0.549800,0.000000,0.000000,0.000000,-935.219971,406.789978,0.000000,-222.500000,-162.179993,0.825931,0.000003,0.000003,-0.563772,2.537600,0.000000,0.000000
525,True,True,1.000000,0.100000,0.000000,-3303.939941,1231.979980,0.000000,-2233.589844,-548.690002,-0.695017,0.695153,0.129845,0.129824,0.549800,0.000000,0.000000,0.000000,-937.070007,405.389984,0.000000,-222.440002,-167.550003,0.819923,0.000003,0.000003,-0.572474,2.537600,0.000000,0.000000
526,True,True,1.000000,0.100000,0.000000,-3322.619873,1227.339966,0.000000,-2232.060059,-554.859985,-0.694720,0.694851,0.131437,0.131415,0.549800,0.000000,0.000000,0.000000,-938.919983,403.949982,0.000000,-222.379990,-172.919998,0.813824,0.000003,0.000003,-0.581111,2.537600,0.000000,0.000000
527,True,True,1.000000,0.100000,0.000000,-3341.290039,1222.640015,0.000000,-2230.520020,-561.039978,-0.694418,0.694547,0.133028,0.133006,0.549800,0.000000,0.000000,0.000000,-940.769958,402.459991,0.000000,-222.319992,-178.289993,0.807635,0.000003,0.000003,-0.589683,2.537600,0.000000,0.000000
528,True,True,1.000000,0.100000,0.000000,-3359.949951,1217.890015,0.000000,-2228.949951,-567.229980,-0.694111,0.694242,0.134620,0.134598,0.549800,0.000000,0.000000,0.000000,-942.619995,400.929993,0.000000,-222.259995,-183.659988,0.801354,0.000003,0.000003,-0.598191,2.537600,0.000000,0.000000
529,True,True,1.000000,0.100000,0.000000,-3378.589844,1213.089966,0.000000,-2227.369873,-573.429993,-0.693803,0.693928,0.136211,0.136189,0.549800,0.000000,0.000000,0.000000,-944.469971,399.350006,0.000000,-222.199997,-189.029999,0.794986,0.000003,0.000003,-0.606628,2.537600,0.000000,0.000000
530,True,True,1.000000,0.100000,0.000000,-3397.219971,1208.239990,0.000000,-2225.760010,-579.630005,-0.693490,0.693612,0.137802,0.137781,0.549800,0.000000,0.000000,0.000000,-946.320007,397.729980,0.000000,-222.139999,-194.389999,0.788526,0.000003,0.000003,-0.615001,2.537600,0.000000,0.000000
