frame,input.bHandbrake,input.bActivateBoost,input.bHoldingBoost,input.Steer,input.Throttle,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
457,False,False,False,0.000000,0.000000,-916.049988,1520.260010,18.330000,650.099976,884.429993,8.410000,-0.007852,0.003380,0.920670,0.390248,0.000000,-0.000400,-2.168700
458,False,False,False,0.000000,0.000000,-910.630005,1527.630005,18.330000,644.239990,873.799988,8.410000,-0.007825,0.003450,0.917107,0.398550,-0.000100,-0.000300,-2.140500
459,False,False,False,0.000000,0.000000,-905.260010,1534.909912,18.330000,637.399963,862.579956,8.410000,-0.007793,0.003520,0.913516,0.406713,-0.000100,-0.000200,-2.109800
460,False,False,False,0.000000,0.000000,-899.949951,1542.099976,18.330000,629.570007,850.799988,8.410000,-0.007760,0.003590,0.909905,0.414729,-0.000200,-0.000100,-2.076600
461,False,False,False,0.000000,0.000000,-894.699951,1549.189941,18.330000,620.739990,838.489990,8.410000,-0.007728,0.003660,0.906283,0.422584,-0.000200,-0.000100,-2.041000
462,False,False,False,0.000000,0.000000,-889.529968,1556.179932,18.330000,610.909973,825.699951,8.410000,-0.007696,0.003725,0.902656,0.430277,-0.000200,-0.000100,-2.003000
463,False,False,False,0.000000,0.000000,-884.440002,1563.059937,18.330000,600.080017,812.459961,8.410000,-0.007663,0.003790,0.899033,0.437797,-0.000200,0.000000,-1.962700
464,False,False,False,0.000000,0.000000,-879.440002,1569.829956,18.330000,588.269958,798.820007,8.410000,-0.007631,0.003855,0.895423,0.445134,-0.000300,0.000000,-1.920100
465,False,False,False,0.000000,0.000000,-874.539978,1576.489990,18.330000,575.489990,784.829956,8.410000,-0.007599,0.003919,0.891834,0.452283,-0.000300,0.000000,-1.875300
466,False,False,False,0.000000,0.000000,-869.739990,1583.029907,18.330000,561.769958,770.529968,8.410000,-0.007566,0.003979,0.888273,0.459237,-0.000300,0.000000,-1.828400
467,False,False,False,0.000000,0.000000,-865.059998,1589.449951,18.330000,547.149963,755.969971,8.410000,-0.007534,0.004038,0.884748,0.465991,-0.000300,0.000000,-1.779500
468,False,False,False,0.000000,0.000000,-860.500000,1595.750000,18.330000,531.659973,741.190002,8.410000,-0.007507,0.004097,0.881268,0.472540,-0.000300,0.000000,-1.728700
469,False,False,False,0.000000,0.000000,-856.070007,1601.929932,18.330000,515.349976,726.239990,8.410000,-0.007480,0.004151,0.877842,0.478874,-0.000300,0.000000,-1.676100
470,False,False,False,0.000000,0.000000,-851.779968,1607.979980,18.330000,498.269989,711.169983,8.410000,-0.007453,0.004205,0.874477,0.484991,-0.000300,0.000000,-1.621900
471,False,False,False,0.000000,0.000000,-847.630005,1613.909912,18.330000,480.470001,696.019958,8.410000,-0.007426,0.004259,0.871181,0.490888,-0.000300,0.000100,-1.566200
472,False,False,False,0.000000,0.000000,-843.630005,1619.709961,18.330000,462.019989,680.829956,8.410000,-0.007399,0.004308,0.867958,0.496563,-0.000200,0.000100,-1.509100
473,False,False,False,0.000000,0.000000,-839.779968,1625.380005,18.330000,442.979980,665.640015,8.410000,-0.007372,0.004356,0.864818,0.502012,-0.000200,0.000200,-1.450900
474,False,False,False,0.000000,0.000000,-836.089966,1630.929932,18.330000,423.419983,650.489990,8.410000,-0.007345,0.004399,0.861769,0.507229,-0.000200,0.000200,-1.391600
475,False,False,False,0.000000,0.000000,-832.559998,1636.349976,18.330000,403.410004,635.409973,8.410000,-0.007318,0.004443,0.858812,0.512219,-0.000200,0.000200,-1.331500
476,False,False,False,0.000000,0.000000,-829.199951,1641.640015,18.330000,383.019989,620.440002,8.410000,-0.007291,0.004486,0.855956,0.516977,-0.000200,0.000200,-1.270700
477,False,False,False,0.000000,0.000000,-826.010010,1646.809937,18.330000,362.329987,605.609985,8.410000,-0.007270,0.004524,0.853206,0.521503,-0.000200,0.000200,-1.209400
478,False,False,False,0.000000,0.000000,-822.989990,1651.859985,18.330000,341.419983,590.940002,8.410000,-0.007248,0.004561,0.850566,0.525798,-0.000200,0.000200,-1.147800
479,False,False,False,0.000000,0.000000,-820.139954,1656.779907,18.330000,320.359985,576.469971,8.410000,-0.007226,0.004599,0.848042,0.529860,-0.000200,0.000200,-1.086100
480,False,False,False,0.000000,0.000000,-817.469971,1661.579956,18.330000,299.239990,562.209961,8.410000,-0.007205,0.004631,0.845636,0.533690,-0.000100,0.000200,-1.024400
481,False,False,False,0.000000,0.000000,-814.979980,1666.260010,18.330000,278.130005,548.190002,8.410000,-0.007183,0.004664,0.843351,0.537294,-0.000100,0.000200,-0.963000
482,False,False,False,0.000000,0.000000,-812.659973,1670.829956,18.330000,257.109985,534.419983,8.410000,-0.007162,0.004691,0.841190,0.540671,-0.000100,0.000200,-0.902000
483,False,False,False,0.000000,0.000000,-810.519958,1675.279907,18.330000,236.259995,520.919983,8.410000,-0.007145,0.004718,0.839153,0.543827,-0.000100,0.000100,-0.841700
484,False,False,False,0.000000,0.000000,-808.549988,1679.619995,18.330000,215.659988,507.709991,8.410000,-0.007129,0.004745,0.837241,0.546767,-0.000100,0.000100,-0.782200
485,False,False,False,0.000000,0.000000,-806.750000,1683.849976,18.330000,195.369995,494.799988,8.410000,-0.007113,0.004766,0.835455,0.549492,-0.000100,0.000100,-0.723800
486,False,False,False,0.000000,0.000000,-805.119995,1687.969971,18.330000,175.470001,482.199982,8.410000,-0.007097,0.004788,0.833793,0.552011,-0.000100,0.000100,-0.666600
487,False,False,False,0.000000,0.000000,-803.659973,1691.989990,18.330000,156.029999,469.919983,8.410000,-0.007086,0.004809,0.832256,0.554325,-0.000100,0.000000,-0.610800
488,False,False,False,0.000000,0.000000,-802.359985,1695.909912,18.330000,137.110001,457.959991,8.410000,-0.007075,0.004826,0.830843,0.556440,0.000000,0.000000,-0.556500
489,False,False,False,0.000000,0.000000,-801.219971,1699.729980,18.330000,118.769997,446.339996,8.410000,-0.007065,0.004842,0.829550,0.558366,0.000000,0.000000,-0.504000
490,False,False,False,0.000000,0.000000,-800.229980,1703.449951,18.330000,101.079994,435.059998,8.410000,-0.007054,0.004858,0.828375,0.560109,0.000000,0.000000,-0.453500
491,False,False,False,0.000000,0.000000,-799.389954,1707.079956,18.330000,84.080002,424.119995,8.410000,-0.007043,0.004869,0.827315,0.561673,0.000000,0.000000,-0.405100
492,False,False,False,0.000000,0.000000,-798.690002,1710.609985,18.330000,67.820000,413.529999,8.410000,-0.007032,0.004880,0.826364,0.563070,0.000000,-0.000100,-0.358900
493,False,False,False,0.000000,0.000000,-798.119995,1714.059937,18.330000,52.349998,403.289978,8.410000,-0.007027,0.004890,0.825521,0.564306,0.000000,-0.000200,-0.315200
494,False,False,False,0.000000,0.000000,-797.679993,1717.419922,18.330000,37.700001,393.410004,8.410000,-0.007021,0.004901,0.824779,0.565390,0.000000,-0.000200,-0.274000
495,False,False,False,0.000000,0.000000,-797.369995,1720.699951,18.330000,23.900000,383.880005,8.410000,-0.007016,0.004907,0.824135,0.566329,0.000000,-0.000300,-0.235500
496,False,False,False,0.000000,0.000000,-797.169983,1723.899902,18.330000,10.980000,374.699982,8.410000,-0.007011,0.004912,0.823578,0.567138,0.000000,-0.000300,-0.199800
497,False,False,False,0.000000,0.000000,-797.079956,1727.020020,18.330000,-1.040000,365.859985,8.410000,-0.007005,0.004917,0.823106,0.567823,0.000000,-0.000400,-0.166900
498,False,False,False,0.000000,0.000000,-797.089966,1730.069946,18.330000,-12.160000,357.359985,8.410000,-0.007005,0.004923,0.822711,0.568395,0.000000,-0.000500,-0.136900
499,False,False,False,0.000000,0.000000,-797.190002,1733.049927,18.330000,-22.379999,349.199982,8.410000,-0.007005,0.004928,0.822387,0.568865,0.000000,-0.000500,-0.109800
500,False,False,False,0.000000,0.000000,-797.380005,1735.959961,18.330000,-31.699999,341.359985,8.410000,-0.007005,0.004928,0.822125,0.569242,0.000100,-0.000600,-0.085600
501,False,False,False,0.000000,0.000000,-797.639954,1738.799927,18.330000,-40.129997,333.839996,8.410000,-0.007005,0.004928,0.821923,0.569533,0.000100,-0.000600,-0.064300
502,False,False,False,0.000000,0.000000,-797.969971,1741.579956,18.330000,-47.700001,326.619995,8.410000,-0.007005,0.004928,0.821770,0.569755,0.000100,-0.000600,-0.045800
503,False,False,False,0.000000,0.000000,-798.369995,1744.299927,18.330000,-54.430000,319.690002,8.410000,-0.007005,0.004928,0.821662,0.569911,0.000100,-0.000700,-0.029900
504,False,False,False,0.000000,0.000000,-798.820007,1746.959961,18.330000,-60.359997,313.029999,8.410000,-0.007005,0.004928,0.821590,0.570014,0.000100,-0.000700,-0.016500
505,False,False,False,0.000000,0.000000,-799.320007,1749.569946,18.330000,-65.519997,306.630005,8.400000,-0.007005,0.004928,0.821549,0.570073,0.000100,-0.000700,-0.005500
506,False,False,False,0.000000,0.000000,-799.869995,1752.130005,18.330000,-69.959999,300.470001,8.400000,-0.007005,0.004928,0.821538,0.570089,0.000100,-0.000800,0.003300
507,False,False,False,0.000000,0.000000,-800.450012,1754.630005,18.330000,-73.720001,294.529999,8.400000,-0.007005,0.004928,0.821546,0.570078,0.000100,-0.000800,0.010200
508,False,False,False,0.000000,0.000000,-801.059998,1757.079956,18.330000,-76.849998,288.790009,8.400000,-0.007005,0.004928,0.821568,0.570046,0.000100,-0.000900,0.015400
509,False,False,False,0.000000,0.000000,-801.700012,1759.489990,18.330000,-79.409996,283.229980,8.400000,-0.007011,0.004923,0.821605,0.569992,0.000100,-0.001000,0.019100
510,False,False,False,0.000000,0.000000,-802.359985,1761.849976,18.330000,-81.439995,277.829987,8.400000,-0.007016,0.004917,0.821650,0.569927,0.000100,-0.000900,0.021500
511,False,False,False,0.000000,0.000000,-803.039978,1764.169922,18.330000,-82.989998,272.570007,8.400000,-0.007021,0.004912,0.821703,0.569852,0.000100,-0.000800,0.022900
512,False,False,False,0.000000,0.000000,-803.729980,1766.439941,18.330000,-84.089996,267.479980,8.400000,-0.007027,0.004907,0.821759,0.569771,0.000100,-0.000700,0.023400
513,False,False,False,0.000000,0.000000,-804.429993,1768.669922,18.330000,-84.790001,262.540009,8.400000,-0.007027,0.004907,0.821815,0.569690,0.000100,-0.000600,0.023200
514,False,False,False,0.000000,0.000000,-805.139954,1770.859985,18.330000,-85.150002,257.720001,8.400000,-0.007027,0.004907,0.821871,0.569609,0.000100,-0.000600,0.022600
515,False,False,False,0.000000,0.000000,-805.849976,1773.010010,18.330000,-85.220001,253.009995,8.400000,-0.007027,0.004907,0.821923,0.569533,0.000100,-0.000600,0.021600
516,False,False,False,0.000000,0.000000,-806.559998,1775.119995,18.330000,-85.049995,248.389999,8.400000,-0.007027,0.004907,0.821976,0.569458,0.000100,-0.000600,0.020400
517,False,False,False,0.000000,0.000000,-807.269958,1777.189941,18.330000,-84.669998,243.849991,8.400000,-0.007027,0.004907,0.822024,0.569388,0.000100,-0.000600,0.019000
518,False,False,False,0.000000,0.000000,-807.979980,1779.219971,18.330000,-84.110001,239.379990,8.400000,-0.007027,0.004907,0.822069,0.569323,0.000100,-0.000600,0.017600
519,False,False,False,0.000000,0.000000,-808.679993,1781.209961,18.330000,-83.400002,234.970001,8.400000,-0.007027,0.004907,0.822110,0.569264,0.000100,-0.000600,0.016300
520,False,False,False,0.000000,0.000000,-809.369995,1783.169922,18.330000,-82.559998,230.599991,8.400000,-0.007027,0.004907,0.822148,0.569210,0.000100,-0.000600,0.014900
521,False,False,False,0.000000,0.000000,-810.059998,1785.089966,18.330000,-81.619995,226.269989,8.400000,-0.007027,0.004907,0.822181,0.569161,0.000100,-0.000600,0.013500
522,False,False,False,0.000000,0.000000,-810.739990,1786.979980,18.330000,-80.580002,221.979996,8.400000,-0.007027,0.004907,0.822215,0.569113,0.000100,-0.000600,0.012100
523,False,False,False,0.000000,0.000000,-811.409973,1788.829956,18.330000,-79.459999,217.720001,8.400000,-0.007027,0.004907,0.822245,0.569070,0.000100,-0.000600,0.010800
524,False,False,False,0.000000,0.000000,-812.070007,1790.640015,18.330000,-78.279999,213.479996,8.400000,-0.007027,0.004907,0.822271,0.569032,0.000100,-0.000600,0.009600
525,False,False,False,0.000000,0.000000,-812.719971,1792.419922,18.330000,-77.040001,209.269989,8.400000,-0.007027,0.004907,0.822293,0.568999,0.000100,-0.000700,0.008500
526,False,False,False,0.000000,0.000000,-813.359985,1794.159912,18.330000,-75.750000,205.069992,8.400000,-0.007027,0.004907,0.822312,0.568972,0.000100,-0.000700,0.007500
527,False,False,False,0.000000,0.000000,-813.989990,1795.869995,18.330000,-74.419998,200.889999,8.400000,-0.007027,0.004907,0.822330,0.568945,0.000100,-0.000700,0.006600
528,False,False,False,0.000000,0.000000,-814.609985,1797.539917,18.330000,-73.059998,196.720001,8.400000,-0.007027,0.004907,0.822345,0.568924,0.000100,-0.000700,0.005800
529,False,False,False,0.000000,0.000000,-815.219971,1799.179932,18.330000,-71.669998,192.559998,8.400000,-0.007027,0.004907,0.822360,0.568902,0.000100,-0.000700,0.005100
530,False,False,False,0.000000,0.000000,-815.820007,1800.779907,18.330000,-70.250000,188.409988,8.400000,-0.007027,0.004907,0.822372,0.568886,0.000100,-0.000700,0.004500
531,False,False,False,0.000000,0.000000,-816.409973,1802.349976,18.330000,-68.809998,184.269989,8.400000,-0.007027,0.004907,0.822383,0.568870,0.000100,-0.000700,0.003900
532,False,False,False,0.000000,0.000000,-816.979980,1803.890015,18.330000,-67.360001,180.139999,8.400000,-0.007027,0.004907,0.822394,0.568854,0.000100,-0.000700,0.003400
533,False,False,False,0.000000,0.000000,-817.539978,1805.390015,18.330000,-65.889999,176.009995,8.400000,-0.007027,0.004907,0.822401,0.568843,0.000100,-0.000700,0.003000
534,False,False,False,0.000000,0.000000,-818.089966,1806.859985,18.330000,-64.409996,171.879990,8.400000,-0.007027,0.004907,0.822409,0.568832,0.000100,-0.000700,0.002600
535,False,False,False,0.000000,0.000000,-818.630005,1808.289917,18.330000,-62.919998,167.759995,8.400000,-0.007027,0.004907,0.822416,0.568821,0.000100,-0.000700,0.002200
536,False,False,False,0.000000,0.000000,-819.149963,1809.689941,18.330000,-61.419998,163.639999,8.400000,-0.007027,0.004907,0.822420,0.568816,0.000100,-0.000700,0.001900
537,False,False,False,0.000000,0.000000,-819.659973,1811.049927,18.330000,-59.919998,159.519989,8.400000,-0.007027,0.004907,0.822424,0.568811,0.000100,-0.000700,0.001600
538,False,False,False,0.000000,0.000000,-820.159973,1812.380005,18.330000,-58.410000,155.410004,8.400000,-0.007027,0.004907,0.822428,0.568805,0.000100,-0.000700,0.001400
539,False,False,False,0.000000,0.000000,-820.649963,1813.679932,18.330000,-56.889999,151.300003,8.400000,-0.007027,0.004907,0.822431,0.568800,0.000100,-0.000700,0.001200
540,False,False,False,0.000000,0.000000,-821.119995,1814.939941,18.330000,-55.369999,147.190002,8.400000,-0.007027,0.004907,0.822435,0.568794,0.000100,-0.000700,0.001000
541,False,False,False,0.000000,0.000000,-821.579956,1816.169922,18.330000,-53.840000,143.080002,8.400000,-0.007027,0.004907,0.822439,0.568789,0.000100,-0.000700,0.000800
542,False,False,False,0.000000,0.000000,-822.029968,1817.359985,18.330000,-52.309998,138.970001,8.400000,-0.007027,0.004907,0.822443,0.568784,0.000100,-0.000700,0.000700
543,False,False,False,0.000000,0.000000,-822.469971,1818.520020,18.330000,-50.779999,134.860001,8.400000,-0.007027,0.004907,0.822443,0.568784,0.000100,-0.000700,0.000600
544,False,False,False,0.000000,0.000000,-822.889954,1819.640015,18.330000,-49.250000,130.759995,8.400000,-0.007027,0.004907,0.822443,0.568784,0.000100,-0.000700,0.000500
545,False,False,False,0.000000,0.000000,-823.299988,1820.729980,18.330000,-47.709999,126.659996,8.400000,-0.007027,0.004907,0.822443,0.568784,0.000100,-0.000700,0.000400
546,False,False,False,0.000000,0.000000,-823.699951,1821.789917,18.330000,-46.169998,122.559998,8.400000,-0.007027,0.004907,0.822443,0.568784,0.000100,-0.000700,0.000300
547,False,False,False,0.000000,0.000000,-824.079956,1822.809937,18.330000,-44.629997,118.459999,8.400000,-0.007027,0.004907,0.822443,0.568784,0.000100,-0.000700,0.000200
548,False,False,False,0.000000,0.000000,-824.449951,1823.799927,18.330000,-43.090000,114.360001,8.400000,-0.007027,0.004907,0.822443,0.568784,0.000100,-0.000700,0.000100
549,False,False,False,0.000000,0.000000,-824.809998,1824.750000,18.330000,-41.549999,110.259995,8.400000,-0.007027,0.004907,0.822443,0.568784,0.000100,-0.000700,0.000000
550,False,False,False,0.000000,0.000000,-825.159973,1825.669922,18.330000,-40.009998,106.159996,8.400000,-0.007027,0.004907,0.822443,0.568784,0.000100,-0.000700,0.000000
551,False,False,False,0.000000,0.000000,-825.489990,1826.549927,18.330000,-38.469997,102.059998,8.400000,-0.007027,0.004907,0.822443,0.568784,0.000100,-0.000700,0.000000
552,False,False,False,0.000000,0.000000,-825.809998,1827.399902,18.330000,-36.930000,97.959999,8.400000,-0.007027,0.004907,0.822443,0.568784,0.000100,-0.000700,0.000000
553,False,False,False,0.000000,0.000000,-826.119995,1828.219971,18.330000,-35.389999,93.860001,8.400000,-0.007027,0.004907,0.822443,0.568784,0.000100,-0.000700,0.000000
554,False,False,False,0.000000,0.000000,-826.409973,1829.000000,18.330000,-33.849998,89.759995,8.400000,-0.007027,0.004907,0.822443,0.568784,0.000100,-0.000700,0.000000
555,False,False,False,0.000000,0.000000,-826.690002,1829.750000,18.330000,-32.299999,85.659996,8.400000,-0.007027,0.004907,0.822443,0.568784,0.000100,-0.000700,0.000000
556,False,False,False,0.000000,0.000000,-826.959961,1830.459961,18.330000,-30.750000,81.559998,8.400000,-0.007027,0.004907,0.822443,0.568784,0.000100,-0.000700,0.000000
557,False,False,False,0.000000,0.000000,-827.219971,1831.140015,18.330000,-29.209999,77.459999,8.400000,-0.007027,0.004907,0.822443,0.568784,0.000100,-0.000700,0.000000
558,False,False,False,0.000000,0.000000,-827.459961,1831.789917,18.330000,-27.660000,73.360001,8.400000,-0.007027,0.004907,0.822443,0.568784,0.000100,-0.000700,0.000000
559,False,False,False,0.000000,0.000000,-827.690002,1832.399902,18.330000,-26.109999,69.260002,8.400000,-0.007027,0.004907,0.822443,0.568784,0.000100,-0.000700,0.000000
560,False,False,False,0.000000,0.000000,-827.909973,1832.979980,18.330000,-24.570000,65.159996,8.400000,-0.007027,0.004907,0.822443,0.568784,0.000100,-0.000700,0.000000
561,False,False,False,0.000000,0.000000,-828.109985,1833.520020,18.330000,-23.019999,61.059998,8.400000,-0.007027,0.004907,0.822443,0.568784,0.000100,-0.000700,0.000000
562,False,False,False,0.000000,0.000000,-828.299988,1834.029907,18.330000,-21.469999,56.959999,8.400000,-0.007027,0.004907,0.822443,0.568784,0.000100,-0.000700,0.000000
563,False,False,False,0.000000,0.000000,-828.479980,1834.500000,18.330000,-19.930000,52.860001,8.400000,-0.007027,0.004907,0.822443,0.568784,0.000100,-0.000700,0.000000
564,False,False,False,0.000000,0.000000,-828.649963,1834.939941,18.330000,-18.379999,48.759998,8.400000,-0.007027,0.004907,0.822443,0.568784,0.000100,-0.000700,0.000000
565,False,False,False,0.000000,0.000000,-828.799988,1835.349976,18.330000,-16.830000,44.660000,8.400000,-0.007027,0.004907,0.822443,0.568784,0.000100,-0.000700,0.000000
566,False,False,False,0.000000,0.000000,-828.940002,1835.719971,18.330000,-15.290000,40.559998,8.400000,-0.007027,0.004907,0.822443,0.568784,0.000100,-0.000700,0.000000
567,False,False,False,0.000000,0.000000,-829.070007,1836.059937,18.330000,-13.740000,36.459999,8.400000,-0.007027,0.004907,0.822443,0.568784,0.000100,-0.000700,0.000000
568,False,False,False,0.000000,0.000000,-829.179993,1836.359985,18.330000,-12.190000,32.360001,8.400000,-0.007027,0.004907,0.822443,0.568784,0.000100,-0.000700,0.000000
569,False,False,False,0.000000,0.000000,-829.279968,1836.630005,18.330000,-10.650000,28.260000,8.400000,-0.007027,0.004907,0.822443,0.568784,0.000100,-0.000700,0.000000
570,False,False,False,0.000000,0.000000,-829.369995,1836.869995,18.330000,-9.099999,24.160000,8.400000,-0.007027,0.004907,0.822443,0.568784,0.000100,-0.000700,0.000000
571,False,False,False,0.000000,0.000000,-829.449951,1837.069946,18.330000,-7.550000,20.059999,8.400000,-0.007027,0.004907,0.822443,0.568784,0.000100,-0.000700,0.000000
572,False,False,False,0.000000,0.000000,-829.510010,1837.239990,18.330000,2.000000,-5.280000,8.400000,-0.007027,0.004907,0.822443,0.568784,-0.001600,-0.001400,0.000000
573,False,False,False,0.000000,0.000000,-829.489990,1837.199951,18.330000,-0.530000,1.430000,8.400000,-0.007038,0.004907,0.822442,0.568784,0.000100,-0.000800,0.000000
574,False,False,False,0.000000,0.000000,-829.489990,1837.209961,18.330000,0.140000,-0.370000,8.400000,-0.007038,0.004907,0.822442,0.568784,0.000400,-0.000600,0.000000
575,False,False,False,0.000000,0.000000,-829.489990,1837.209961,18.330000,-0.030000,0.090000,8.400000,-0.007038,0.004901,0.822442,0.568784,0.000700,-0.000400,0.000000
576,False,False,False,0.000000,0.000000,-829.489990,1837.209961,18.330000,0.010000,-0.030000,8.400000,-0.007038,0.004896,0.822442,0.568784,0.000800,-0.000300,0.000000
577,False,False,False,0.000000,0.000000,-829.489990,1837.209961,18.330000,0.000000,0.000000,8.400000,-0.007038,0.004890,0.822443,0.568784,0.000900,-0.000200,0.000000
578,False,False,False,0.000000,0.000000,-829.489990,1837.209961,18.330000,0.000000,-0.010000,8.400000,-0.007038,0.004885,0.822443,0.568784,0.000900,-0.000100,0.000000
579,False,False,False,0.000000,0.000000,-829.489990,1837.209961,18.330000,0.000000,-0.010000,8.400000,-0.007038,0.004880,0.822443,0.568784,0.000800,0.000000,0.000000
580,False,False,False,0.000000,0.000000,-829.489990,1837.209961,18.330000,0.000000,-0.010000,8.400000,-0.007038,0.004880,0.822443,0.568784,0.000700,0.000000,0.000000
581,False,False,False,0.000000,0.000000,-829.489990,1837.209961,18.330000,0.000000,-0.010000,8.400000,-0.007038,0.004880,0.822443,0.568784,0.000700,0.000000,0.000000
582,False,False,False,0.000000,0.000000,-829.489990,1837.209961,18.330000,0.000000,-0.010000,8.400000,-0.007038,0.004880,0.822443,0.568784,0.000700,0.000000,0.000000
583,False,False,False,0.000000,0.000000,-829.489990,1837.209961,18.330000,0.000000,-0.010000,8.400000,-0.007038,0.004880,0.822443,0.568784,0.000700,0.000000,0.000000
584,False,False,False,0.000000,0.000000,-829.489990,1837.209961,18.330000,0.000000,-0.010000,8.400000,-0.007038,0.004880,0.822443,0.568784,0.000700,0.000000,0.000000
585,False,False,False,0.000000,0.000000,-829.489990,1837.209961,18.330000,0.000000,-0.010000,8.400000,-0.007038,0.004880,0.822443,0.568784,0.000700,0.000000,0.000000
586,False,False,False,0.000000,0.000000,-829.489990,1837.209961,18.330000,0.000000,-0.010000,8.400000,-0.007038,0.004880,0.822443,0.568784,0.000700,0.000000,0.000000
587,False,False,False,0.000000,0.000000,-829.489990,1837.209961,18.330000,0.000000,-0.010000,8.400000,-0.007038,0.004880,0.822443,0.568784,0.000700,0.000000,0.000000
588,False,False,False,0.000000,0.000000,-829.489990,1837.209961,18.330000,0.000000,-0.010000,8.400000,-0.007038,0.004880,0.822443,0.568784,0.000700,0.000000,0.000000
589,False,False,False,0.000000,0.000000,-829.489990,1837.209961,18.330000,0.000000,-0.010000,8.400000,-0.007038,0.004880,0.822443,0.568784,0.000700,0.000000,0.000000
590,False,False,False,0.000000,0.000000,-829.489990,1837.209961,18.330000,0.000000,-0.010000,8.400000,-0.007038,0.004880,0.822443,0.568784,0.000700,0.000000,0.000000
591,False,False,False,0.000000,0.000000,-829.489990,1837.209961,18.330000,0.000000,-0.010000,8.400000,-0.007038,0.004880,0.822443,0.568784,0.000700,0.000000,0.000000
592,False,False,False,0.000000,0.000000,-829.489990,1837.209961,18.330000,0.000000,-0.010000,8.400000,-0.007038,0.004880,0.822443,0.568784,0.000700,0.000000,0.000000
593,False,False,False,0.000000,0.000000,-829.489990,1837.209961,18.330000,0.000000,-0.010000,8.400000,-0.007038,0.004880,0.822443,0.568784,0.000700,0.000000,0.000000
594,False,False,False,0.000000,0.000000,-829.489990,1837.209961,18.330000,0.000000,-0.010000,8.400000,-0.007038,0.004880,0.822443,0.568784,0.000700,0.000000,0.000000
595,False,False,False,0.000000,0.000000,-829.489990,1837.209961,18.330000,0.000000,-0.010000,8.400000,-0.007038,0.004880,0.822443,0.568784,0.000700,0.000000,0.000000
596,False,False,False,0.000000,0.000000,-829.489990,1837.209961,18.330000,0.000000,-0.010000,8.400000,-0.007038,0.004880,0.822443,0.568784,0.000700,0.000000,0.000000
597,False,False,False,0.000000,0.000000,-829.489990,1837.209961,18.330000,0.000000,-0.010000,8.400000,-0.007038,0.004880,0.822443,0.568784,0.000700,0.000000,0.000000
598,False,False,False,0.000000,0.000000,-829.489990,1837.209961,18.330000,0.000000,-0.010000,8.400000,-0.007038,0.004880,0.822443,0.568784,0.000700,0.000000,0.000000
599,False,False,False,0.000000,0.000000,-829.489990,1837.209961,18.330000,0.000000,-0.010000,8.400000,-0.007038,0.004880,0.822443,0.568784,0.000700,0.000000,0.000000
600,False,False,False,0.000000,0.000000,-829.489990,1837.209961,18.330000,0.000000,-0.010000,8.400000,-0.007038,0.004880,0.822443,0.568784,0.000700,0.000000,0.000000
601,False,False,False,0.000000,0.000000,-829.489990,1837.209961,18.330000,0.000000,-0.010000,8.400000,-0.007038,0.004880,0.822443,0.568784,0.000700,0.000000,0.000000
602,False,False,False,0.000000,0.000000,-829.489990,1837.209961,18.330000,0.000000,-0.010000,8.400000,-0.007038,0.004880,0.822443,0.568784,0.000700,0.000000,0.000000
603,False,False,False,0.000000,0.000000,-829.489990,1837.209961,18.330000,0.000000,-0.010000,8.400000,-0.007038,0.004880,0.822443,0.568784,0.000700,0.000000,0.000000
604,False,False,False,0.000000,0.000000,-829.489990,1837.209961,18.330000,0.000000,-0.010000,8.400000,-0.007038,0.004880,0.822443,0.568784,0.000700,0.000000,0.000000
605,False,False,False,0.000000,0.000000,-829.489990,1837.209961,18.330000,0.000000,-0.010000,8.400000,-0.007038,0.004880,0.822443,0.568784,0.000700,0.000000,0.000000
606,False,False,False,0.000000,0.000000,-829.489990,1837.209961,18.330000,0.000000,-0.010000,8.400000,-0.007038,0.004880,0.822443,0.568784,0.000700,0.000000,0.000000
607,False,False,False,0.000000,0.000000,-829.489990,1837.209961,18.330000,0.000000,-0.010000,8.400000,-0.007038,0.004880,0.822443,0.568784,0.000700,0.000000,0.000000
608,False,False,False,0.000000,0.000000,-829.489990,1837.209961,18.330000,0.000000,-0.010000,8.400000,-0.007038,0.004880,0.822443,0.568784,0.000700,0.000000,0.000000
609,False,False,False,0.000000,0.000000,-829.489990,1837.209961,18.330000,0.000000,-0.010000,8.400000,-0.007038,0.004880,0.822443,0.568784,0.000700,0.000000,0.000000
610,False,False,False,0.000000,0.000000,-829.489990,1837.209961,18.330000,0.000000,-0.010000,8.400000,-0.007038,0.004880,0.822443,0.568784,0.000700,0.000000,0.000000
611,False,False,False,0.000000,0.000000,-829.489990,1837.209961,18.330000,0.000000,-0.010000,8.400000,-0.007038,0.004880,0.822443,0.568784,0.000700,0.000000,0.000000
612,False,False,False,0.000000,0.000000,-829.489990,1837.209961,18.330000,0.000000,-0.010000,8.400000,-0.007038,0.004880,0.822443,0.568784,0.000700,0.000000,0.000000
613,False,False,False,0.000000,0.000000,-829.489990,1837.209961,18.330000,0.000000,-0.010000,8.400000,-0.007038,0.004880,0.822443,0.568784,0.000700,0.000000,0.000000
