frame,ball.Location.X,ball.Location.Y,ball.Location.Z,ball.LinearVelocity.X,ball.LinearVelocity.Y,ball.LinearVelocity.Z,ball.Quaternion.X,ball.Quaternion.Y,ball.Quaternion.Z,ball.Quaternion.W,ball.AngularVelocity.X,ball.AngularVelocity.Y,ball.AngularVelocity.Z
91,0.000000,-1564.270020,93.150002,0.000000,1783.319946,0.000000,0.765757,-0.000003,-0.000003,-0.643130,-4.722400,0.000000,0.000000
92,0.000000,-1549.429932,93.150002,0.000000,1780.969971,0.000000,0.778398,-0.000003,-0.000003,-0.627771,-4.774300,0.000000,0.000000
93,0.000000,-1534.609985,93.150002,0.000000,1778.619995,0.000000,0.790865,-0.000003,-0.000003,-0.611991,-4.826200,0.000000,0.000000
94,0.000000,-1519.809937,93.150002,0.000000,1776.270020,0.000000,0.803140,-0.000003,-0.000003,-0.595790,-4.878100,0.000000,0.000000
95,0.000000,-1505.029907,93.150002,0.000000,1773.919922,0.000000,0.815208,-0.000003,-0.000003,-0.579169,-4.930000,0.000000,0.000000
96,0.000000,-1490.270020,93.150002,0.000000,1771.569946,0.000000,0.827055,-0.000003,-0.000003,-0.562121,-4.981900,0.000000,0.000000
97,0.000000,-1475.529907,93.150002,0.000000,1769.219971,0.000000,0.838662,-0.000003,-0.000003,-0.544653,-5.033800,0.000000,0.000000
98,0.000000,-1460.809937,93.150002,0.000000,1766.869995,0.000000,0.850015,-0.000003,-0.000003,-0.526758,-5.085700,0.000000,0.000000
99,0.000000,-1446.109985,93.150002,0.000000,1764.520020,0.000000,0.861096,-0.000003,-0.000003,-0.508443,-5.137600,0.000000,0.000000
100,0.000000,-1431.429932,93.150002,0.000000,1762.169922,0.000000,0.871887,-0.000003,-0.000003,-0.489706,-5.189500,0.000000,0.000000
101,0.000000,-1416.760010,93.150002,0.000000,1759.819946,0.000000,0.882374,-0.000003,-0.000003,-0.470549,-5.241400,0.000000,0.000000
102,0.000000,-1402.109985,93.150002,0.000000,1757.469971,0.000000,0.892536,-0.000003,-0.000003,-0.450977,-5.293300,0.000000,0.000000
103,0.000000,-1387.479980,93.150002,0.000000,1755.119995,0.000000,0.902357,-0.000003,-0.000003,-0.430989,-5.345200,0.000000,0.000000
104,0.000000,-1372.869995,93.150002,0.000000,1752.770020,0.000000,0.911819,-0.000003,-0.000003,-0.410591,-5.397100,0.000000,0.000000
105,0.000000,-1358.280029,93.150002,0.000000,1750.419922,0.000000,0.920906,-0.000003,-0.000003,-0.389784,-5.449000,0.000000,0.000000
106,0.000000,-1343.709961,93.150002,0.000000,1748.069946,0.000000,0.929597,-0.000003,-0.000003,-0.368577,-5.500900,0.000000,0.000000
107,0.000000,-1329.159912,93.150002,0.000000,1745.729980,0.000000,0.937876,-0.000003,-0.000003,-0.346970,-5.552800,0.000000,0.000000
108,0.000000,-1314.630005,93.150002,0.000000,1743.390015,0.000000,0.945722,-0.000003,-0.000003,-0.324976,-5.604700,0.000000,0.000000
109,0.000000,-1300.119995,93.150002,0.000000,1741.049927,0.000000,0.953118,-0.000003,-0.000003,-0.302598,-5.656600,0.000000,0.000000
110,0.000000,-1285.630005,93.150002,0.000000,1738.709961,0.000000,0.960046,-0.000003,-0.000003,-0.279843,-5.708500,0.000000,0.000000
111,0.000000,-1271.159912,93.150002,0.000000,1736.369995,0.000000,0.966486,-0.000003,-0.000003,-0.256720,-5.760400,0.000000,0.000000
112,0.000000,-1256.709961,93.150002,0.000000,1734.029907,0.000000,0.972419,-0.000003,-0.000003,-0.233242,-5.812300,0.000000,0.000000
113,0.000000,-1242.280029,93.150002,0.000000,1731.689941,0.000000,0.977827,-0.000003,-0.000003,-0.209413,-5.864200,0.000000,0.000000
114,0.000000,-1227.869995,93.150002,0.000000,1729.349976,0.000000,0.982691,-0.000003,-0.000003,-0.185250,-5.916100,0.000000,0.000000
115,0.000000,-1213.479980,93.150002,0.000000,1727.010010,0.000000,0.986994,-0.000003,-0.000003,-0.160757,-5.968000,0.000000,0.000000
116,0.000000,-1199.109985,93.150002,0.000000,1724.669922,0.000000,0.990715,-0.000003,-0.000003,-0.135952,-6.000000,0.000000,0.000000
117,0.000000,-1184.760010,93.150002,0.000000,1722.329956,0.000000,0.993828,-0.000003,-0.000003,-0.110931,-5.999900,0.000000,0.000000
118,0.000000,-1170.429932,93.150002,0.000000,1719.989990,0.000000,0.996309,-0.000003,-0.000003,-0.085840,-5.999900,0.000000,0.000000
119,0.000000,-1156.119995,93.150002,0.000000,1717.649902,0.000000,0.998156,-0.000003,-0.000003,-0.060694,-5.999900,0.000000,0.000000
120,0.000000,-1141.829956,93.150002,0.000000,1715.309937,0.000000,0.999369,-0.000003,-0.000003,-0.035506,-5.999900,0.000000,0.000000
121,0.000000,-1127.559937,93.150002,0.000000,1712.969971,0.000000,0.999947,-0.000003,-0.000003,-0.010296,-5.999900,0.000000,0.000000
122,0.000000,-1113.299927,93.150002,0.000000,1710.630005,0.000000,0.999889,-0.000003,-0.000003,0.014919,-5.999900,0.000000,0.000000
123,0.000000,-1099.059937,93.150002,0.000000,1708.299927,0.000000,0.999195,-0.000003,-0.000003,0.040124,-5.999900,0.000000,0.000000
124,0.000000,-1084.839966,93.150002,0.000000,1705.969971,0.000000,0.997866,-0.000003,-0.000003,0.065302,-5.999900,0.000000,0.000000
125,0.000000,-1070.640015,93.150002,0.000000,1703.640015,0.000000,0.995902,-0.000003,-0.000003,0.090441,-5.999900,0.000000,0.000000
126,0.000000,-1056.459961,93.150002,0.000000,1701.309937,0.000000,0.993305,-0.000003,-0.000003,0.115522,-5.999900,0.000000,0.000000
127,0.000000,-1042.299927,93.150002,0.000000,1698.979980,0.000000,0.990076,-0.000003,-0.000003,0.140532,-5.999900,0.000000,0.000000
128,0.000000,-1028.160034,93.150002,0.000000,1696.649902,0.000000,0.986218,-0.000003,-0.000003,0.165451,-5.999900,0.000000,0.000000
129,0.000000,-1014.039978,93.150002,0.000000,1694.319946,0.000000,0.981733,-0.000003,-0.000003,0.190262,-5.999900,0.000000,0.000000
130,0.000000,-999.940002,93.150002,0.000000,1691.989990,0.000000,0.976624,-0.000003,-0.000003,0.214954,-5.999900,0.000000,0.000000
131,0.000000,-985.859985,93.150002,0.000000,1689.659912,0.000000,0.970894,-0.000003,-0.000003,0.239511,-5.999900,0.000000,0.000000
132,0.000000,-971.799988,93.150002,0.000000,1687.329956,0.000000,0.964547,-0.000003,-0.000003,0.263912,-5.999900,0.000000,0.000000
133,0.000000,-957.759949,93.150002,0.000000,1685.000000,0.000000,0.957587,-0.000003,-0.000003,0.288145,-5.999900,0.000000,0.000000
134,0.000000,-943.739990,93.150002,0.000000,1682.669922,0.000000,0.950018,-0.000003,-0.000003,0.312195,-5.999900,0.000000,0.000000
135,0.000000,-929.739990,93.150002,0.000000,1680.339966,0.000000,0.941844,-0.000003,-0.000003,0.336051,-5.999900,0.000000,0.000000
136,0.000000,-915.760010,93.150002,0.000000,1678.010010,0.000000,0.933071,-0.000003,-0.000003,0.359691,-5.999900,0.000000,0.000000
137,0.000000,-901.799988,93.150002,0.000000,1675.679932,0.000000,0.923705,-0.000003,-0.000003,0.383105,-5.999900,0.000000,0.000000
138,0.000000,-887.859985,93.150002,0.000000,1673.349976,0.000000,0.913753,-0.000003,-0.000003,0.406270,-5.999900,0.000000,0.000000
139,0.000000,-873.929993,93.150002,0.000000,1671.020020,0.000000,0.903218,-0.000003,-0.000003,0.429182,-5.999900,0.000000,0.000000
140,0.000000,-860.019958,93.150002,0.000000,1668.689941,0.000000,0.892110,-0.000003,-0.000003,0.451819,-5.999900,0.000000,0.000000
141,0.000000,-846.130005,93.150002,0.000000,1666.369995,0.000000,0.880434,-0.000003,-0.000003,0.474169,-5.999900,0.000000,0.000000
142,0.000000,-832.260010,93.150002,0.000000,1664.049927,0.000000,0.868198,-0.000003,-0.000003,0.496218,-5.999900,0.000000,0.000000
143,0.000000,-818.409973,93.150002,0.000000,1661.729980,0.000000,0.855412,-0.000003,-0.000003,0.517948,-5.999900,0.000000,0.000000
144,0.000000,-804.579956,93.150002,0.000000,1659.409912,0.000000,0.842082,-0.000003,-0.000003,0.539349,-5.999900,0.000000,0.000000
145,0.000000,-790.769958,93.150002,0.000000,1657.089966,0.000000,0.828215,-0.000003,-0.000003,0.560411,-5.999900,0.000000,0.000000
146,0.000000,-776.979980,93.150002,0.000000,1654.770020,0.000000,0.813821,-0.000003,-0.000003,0.581116,-5.999900,0.000000,0.000000
147,0.000000,-763.209961,93.150002,0.000000,1652.449951,0.000000,0.798911,-0.000003,-0.000003,0.601449,-5.999900,0.000000,0.000000
148,0.000000,-749.459961,93.150002,0.000000,1650.130005,0.000000,0.783494,-0.000003,-0.000003,0.621399,-5.999900,0.000000,0.000000
149,0.000000,-735.729980,93.150002,0.000000,1647.809937,0.000000,0.767578,-0.000003,-0.000003,0.640955,-5.999900,0.000000,0.000000
150,0.000000,-722.019958,93.150002,0.000000,1645.489990,0.000000,0.751171,-0.000003,-0.000003,0.660107,-5.999900,0.000000,0.000000
151,0.000000,-708.329956,93.150002,0.000000,1643.169922,0.000000,0.734288,-0.000003,-0.000003,0.678838,-5.999900,0.000000,0.000000
152,0.000000,-694.659973,93.150002,0.000000,1640.849976,0.000000,0.716938,-0.000003,-0.000003,0.697137,-5.999900,0.000000,0.000000
153,0.000000,-681.010010,93.150002,0.000000,1638.529907,0.000000,0.699133,-0.000003,-0.000003,0.714991,-5.999900,0.000000,0.000000
154,0.000000,-667.369995,93.150002,0.000000,1636.209961,0.000000,0.680883,-0.000003,-0.000003,0.732393,-5.999900,0.000000,0.000000
155,0.000000,-653.750000,93.150002,0.000000,1633.890015,0.000000,0.662200,-0.000003,-0.000003,0.749327,-5.999900,0.000000,0.000000
156,0.000000,-640.149963,93.150002,0.000000,1631.569946,0.000000,0.643097,-0.000003,-0.000003,0.765784,-5.999900,0.000000,0.000000
157,0.000000,-626.570007,93.150002,0.000000,1629.250000,0.000000,0.623584,-0.000003,-0.000003,0.781756,-5.999900,0.000000,0.000000
158,0.000000,-613.010010,93.150002,0.000000,1626.939941,0.000000,0.603677,-0.000003,-0.000003,0.797229,-5.999900,0.000000,0.000000
159,0.000000,-599.469971,93.150002,0.000000,1624.630005,0.000000,0.583387,-0.000003,-0.000003,0.812194,-5.999900,0.000000,0.000000
160,0.000000,-585.950012,93.150002,0.000000,1622.319946,0.000000,0.562725,-0.000003,-0.000003,0.826644,-5.999900,0.000000,0.000000
161,0.000000,-572.450012,93.150002,0.000000,1620.010010,0.000000,0.541702,-0.000003,-0.000003,0.840571,-5.999900,0.000000,0.000000
162,0.000000,-558.969971,93.150002,0.000000,1617.699951,0.000000,0.520338,-0.000003,-0.000003,0.853960,-5.999900,0.000000,0.000000
163,0.000000,-545.510010,93.150002,0.000000,1615.390015,0.000000,0.498640,-0.000003,-0.000003,0.866809,-5.999900,0.000000,0.000000
164,0.000000,-532.070007,93.150002,0.000000,1613.079956,0.000000,0.476624,-0.000003,-0.000003,0.879107,-5.999900,0.000000,0.000000
165,0.000000,-518.649963,93.150002,0.000000,1610.770020,0.000000,0.454306,-0.000003,-0.000003,0.890846,-5.999900,0.000000,0.000000
166,0.000000,-505.250000,93.150002,0.000000,1608.459961,0.000000,0.431701,-0.000003,-0.000003,0.902017,-5.999900,0.000000,0.000000
167,0.000000,-491.869995,93.150002,0.000000,1606.150024,0.000000,0.408822,-0.000003,-0.000003,0.912614,-5.999900,0.000000,0.000000
168,0.000000,-478.500000,93.150002,0.000000,1603.839966,0.000000,0.385684,-0.000003,-0.000003,0.922631,-5.999900,0.000000,0.000000
169,0.000000,-465.149994,93.150002,0.000000,1601.529907,0.000000,0.362297,-0.000003,-0.000003,0.932063,-5.999900,0.000000,0.000000
170,0.000000,-451.819977,93.150002,0.000000,1599.219971,0.000000,0.338684,-0.000003,-0.000003,0.940900,-5.999900,0.000000,0.000000
171,0.000000,-438.509979,93.150002,0.000000,1596.909912,0.000000,0.314855,-0.000003,-0.000003,0.949140,-5.999900,0.000000,0.000000
172,0.000000,-425.220001,93.150002,0.000000,1594.599976,0.000000,0.290826,-0.000003,-0.000003,0.956776,-5.999900,0.000000,0.000000
173,0.000000,-411.949982,93.150002,0.000000,1592.289917,0.000000,0.266609,-0.000003,-0.000003,0.963805,-5.999900,0.000000,0.000000
174,0.000000,-398.699982,93.150002,0.000000,1589.989990,0.000000,0.242225,-0.000003,-0.000003,0.970220,-5.999900,0.000000,0.000000
175,0.000000,-385.470001,93.150002,0.000000,1587.689941,0.000000,0.217684,-0.000003,-0.000003,0.976019,-5.999900,0.000000,0.000000
176,0.000000,-372.259979,93.150002,0.000000,1585.390015,0.000000,0.193008,-0.000003,-0.000003,0.981197,-5.999900,0.000000,0.000000
177,0.000000,-359.069977,93.150002,0.000000,1583.089966,0.000000,0.168208,-0.000003,-0.000003,0.985752,-5.999900,0.000000,0.000000
178,0.000000,-345.899994,93.150002,0.000000,1580.789917,0.000000,0.143300,-0.000003,-0.000003,0.989679,-5.999900,0.000000,0.000000
179,0.000000,-332.750000,93.150002,0.000000,1578.489990,0.000000,0.118300,-0.000003,-0.000003,0.992978,-5.999900,0.000000,0.000000
180,0.000000,-319.619995,93.150002,0.000000,1576.189941,0.000000,0.093225,-0.000003,-0.000003,0.995645,-5.999900,0.000000,0.000000
181,0.000000,-306.500000,93.150002,0.000000,1573.890015,0.000000,0.068091,-0.000003,-0.000003,0.997679,-5.999900,0.000000,0.000000
