frame,ball.Location.X,ball.Location.Y,ball.Location.Z,ball.LinearVelocity.X,ball.LinearVelocity.Y,ball.LinearVelocity.Z,ball.Quaternion.X,ball.Quaternion.Y,ball.Quaternion.Z,ball.Quaternion.W,ball.AngularVelocity.X,ball.AngularVelocity.Y,ball.AngularVelocity.Z
152,0.000000,0.000000,1382.199951,0.000000,0.000000,-807.010010,-0.000003,0.611867,-0.000003,0.790961,0.000000,6.000000,0.000000
153,0.000000,0.000000,1375.429932,0.000000,0.000000,-812.219971,-0.000003,0.631450,-0.000003,0.775417,0.000000,6.000000,0.000000
154,0.000000,0.000000,1368.619995,0.000000,0.000000,-817.429993,-0.000003,0.650634,-0.000003,0.759392,0.000000,6.000000,0.000000
155,0.000000,0.000000,1361.760010,0.000000,0.000000,-822.630005,-0.000003,0.669413,-0.000003,0.742890,0.000000,6.000000,0.000000
156,0.000000,0.000000,1354.859985,0.000000,0.000000,-827.829956,-0.000003,0.687772,-0.000003,0.725927,0.000000,6.000000,0.000000
157,0.000000,0.000000,1347.919922,0.000000,0.000000,-833.029968,-0.000003,0.705704,-0.000003,0.708507,0.000000,6.000000,0.000000
158,0.000000,0.000000,1340.929932,0.000000,0.000000,-838.229980,-0.000003,0.723197,-0.000003,0.690642,0.000000,6.000000,0.000000
159,0.000000,0.000000,1333.900024,0.000000,0.000000,-843.429993,-0.000003,0.740235,-0.000003,0.672348,0.000000,6.000000,0.000000
160,0.000000,0.000000,1326.829956,0.000000,0.000000,-848.630005,-0.000003,0.756811,-0.000003,0.653633,0.000000,6.000000,0.000000
161,0.000000,0.000000,1319.709961,0.000000,0.000000,-853.829956,-0.000003,0.772916,-0.000003,0.634509,0.000000,6.000000,0.000000
162,0.000000,0.000000,1312.549927,0.000000,0.000000,-859.029968,-0.000003,0.788535,-0.000003,0.614990,0.000000,6.000000,0.000000
163,0.000000,0.000000,1305.349976,0.000000,0.000000,-864.219971,-0.000003,0.803660,-0.000003,0.595089,0.000000,6.000000,0.000000
164,0.000000,0.000000,1298.099976,0.000000,0.000000,-869.409973,-0.000003,0.818283,-0.000003,0.574815,0.000000,6.000000,0.000000
165,0.000000,0.000000,1290.809937,0.000000,0.000000,-874.599976,-0.000003,0.832397,-0.000003,0.554180,0.000000,6.000000,0.000000
166,0.000000,0.000000,1283.479980,0.000000,0.000000,-879.789978,-0.000003,0.845990,-0.000003,0.533199,0.000000,6.000000,0.000000
167,0.000000,0.000000,1276.109985,0.000000,0.000000,-884.979980,-0.000003,0.859054,-0.000003,0.511884,0.000000,6.000000,0.000000
168,0.000000,0.000000,1268.689941,0.000000,0.000000,-890.169983,-0.000003,0.871581,-0.000003,0.490251,0.000000,6.000000,0.000000
169,0.000000,0.000000,1261.229980,0.000000,0.000000,-895.359985,-0.000003,0.883564,-0.000003,0.468311,0.000000,6.000000,0.000000
170,0.000000,0.000000,1253.729980,0.000000,0.000000,-900.539978,-0.000003,0.894994,-0.000003,0.446078,0.000000,6.000000,0.000000
171,0.000000,0.000000,1246.179932,0.000000,0.000000,-905.719971,-0.000003,0.905865,-0.000003,0.423566,0.000000,6.000000,0.000000
