frame,ball.Location.X,ball.Location.Y,ball.Location.Z,ball.LinearVelocity.X,ball.LinearVelocity.Y,ball.LinearVelocity.Z,ball.Quaternion.X,ball.Quaternion.Y,ball.Quaternion.Z,ball.Quaternion.W,ball.AngularVelocity.X,ball.AngularVelocity.Y,ball.AngularVelocity.Z
91,-1810.439941,0.000000,93.150002,-2271.949951,0.000000,0.000000,-0.000003,0.765757,-0.000003,-0.643130,0.000000,-4.722400,0.000000
92,-1829.349976,0.000000,93.150002,-2269.469971,0.000000,0.000000,-0.000003,0.778398,-0.000003,-0.627771,0.000000,-4.774300,0.000000
93,-1848.239990,0.000000,93.150002,-2266.989990,0.000000,0.000000,-0.000003,0.790865,-0.000003,-0.611991,0.000000,-4.826200,0.000000
94,-1867.109985,0.000000,93.150002,-2264.510010,0.000000,0.000000,-0.000003,0.803140,-0.000003,-0.595790,0.000000,-4.878100,0.000000
95,-1885.959961,0.000000,93.150002,-2262.030029,0.000000,0.000000,-0.000003,0.815208,-0.000003,-0.579169,0.000000,-4.930000,0.000000
96,-1904.789917,0.000000,93.150002,-2259.560059,0.000000,0.000000,-0.000003,0.827055,-0.000003,-0.562121,0.000000,-4.981900,0.000000
97,-1923.599976,0.000000,93.150002,-2257.089844,0.000000,0.000000,-0.000003,0.838662,-0.000003,-0.544653,0.000000,-5.033800,0.000000
98,-1942.390015,0.000000,93.150002,-2254.619873,0.000000,0.000000,-0.000003,0.850015,-0.000003,-0.526758,0.000000,-5.085700,0.000000
99,-1961.159912,0.000000,93.150002,-2252.149902,0.000000,0.000000,-0.000003,0.861096,-0.000003,-0.508443,0.000000,-5.137600,0.000000
100,-1979.909912,0.000000,93.150002,-2249.679932,0.000000,0.000000,-0.000003,0.871887,-0.000003,-0.489706,0.000000,-5.189500,0.000000
101,-1998.640015,0.000000,93.150002,-2247.209961,0.000000,0.000000,-0.000003,0.882374,-0.000003,-0.470549,0.000000,-5.241400,0.000000
102,-2017.349976,0.000000,93.150002,-2244.739990,0.000000,0.000000,-0.000003,0.892536,-0.000003,-0.450977,0.000000,-5.293300,0.000000
103,-2036.039917,0.000000,93.150002,-2242.270020,0.000000,0.000000,-0.000003,0.902357,-0.000003,-0.430989,0.000000,-5.345200,0.000000
104,-2054.699951,0.000000,93.150002,-2239.800049,0.000000,0.000000,-0.000003,0.911819,-0.000003,-0.410591,0.000000,-5.397100,0.000000
105,-2073.339844,0.000000,93.150002,-2237.329834,0.000000,0.000000,-0.000003,0.920906,-0.000003,-0.389784,0.000000,-5.449000,0.000000
106,-2091.959961,0.000000,93.150002,-2234.859863,0.000000,0.000000,-0.000003,0.929597,-0.000003,-0.368577,0.000000,-5.500900,0.000000
107,-2110.560059,0.000000,93.150002,-2232.389893,0.000000,0.000000,-0.000003,0.937876,-0.000003,-0.346970,0.000000,-5.552800,0.000000
108,-2129.139893,0.000000,93.150002,-2229.919922,0.000000,0.000000,-0.000003,0.945722,-0.000003,-0.324976,0.000000,-5.604700,0.000000
109,-2147.699951,0.000000,93.150002,-2227.449951,0.000000,0.000000,-0.000003,0.953118,-0.000003,-0.302598,0.000000,-5.656600,0.000000
