frame,ball.Location.X,ball.Location.Y,ball.Location.Z,ball.LinearVelocity.X,ball.LinearVelocity.Y,ball.LinearVelocity.Z,ball.Quaternion.X,ball.Quaternion.Y,ball.Quaternion.Z,ball.Quaternion.W,ball.AngularVelocity.X,ball.AngularVelocity.Y,ball.AngularVelocity.Z
124,0.000000,0.000000,1554.059937,0.000000,0.000000,-660.690002,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
125,0.000000,0.000000,1548.510010,0.000000,0.000000,-665.929993,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
126,0.000000,0.000000,1542.919922,0.000000,0.000000,-671.169983,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
127,0.000000,0.000000,1537.279907,0.000000,0.000000,-676.409973,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
128,0.000000,0.000000,1531.599976,0.000000,0.000000,-681.649963,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
129,0.000000,0.000000,1525.880005,0.000000,0.000000,-686.890015,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
130,0.000000,0.000000,1520.109985,0.000000,0.000000,-692.130005,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
131,0.000000,0.000000,1514.299927,0.000000,0.000000,-697.369995,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
132,0.000000,0.000000,1508.439941,0.000000,0.000000,-702.599976,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
133,0.000000,0.000000,1502.539917,0.000000,0.000000,-707.829956,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
134,0.000000,0.000000,1496.599976,0.000000,0.000000,-713.059998,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
135,0.000000,0.000000,1490.609985,0.000000,0.000000,-718.289978,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
136,0.000000,0.000000,1484.579956,0.000000,0.000000,-723.519958,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
137,0.000000,0.000000,1478.510010,0.000000,0.000000,-728.750000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
138,0.000000,0.000000,1472.390015,0.000000,0.000000,-733.979980,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
139,0.000000,0.000000,1466.229980,0.000000,0.000000,-739.209961,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
140,0.000000,0.000000,1460.029907,0.000000,0.000000,-744.429993,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
141,0.000000,0.000000,1453.779907,0.000000,0.000000,-749.649963,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
142,0.000000,0.000000,1447.489990,0.000000,0.000000,-754.869995,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
143,0.000000,0.000000,1441.159912,0.000000,0.000000,-760.089966,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
144,0.000000,0.000000,1434.779907,0.000000,0.000000,-765.309998,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
145,0.000000,0.000000,1428.359985,0.000000,0.000000,-770.529968,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
146,0.000000,0.000000,1421.900024,0.000000,0.000000,-775.750000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
147,0.000000,0.000000,1415.390015,0.000000,0.000000,-780.959961,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
148,0.000000,0.000000,1408.839966,0.000000,0.000000,-786.169983,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
149,0.000000,0.000000,1402.250000,0.000000,0.000000,-791.380005,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
150,0.000000,0.000000,1395.609985,0.000000,0.000000,-796.589966,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
151,0.000000,0.000000,1388.929932,0.000000,0.000000,-801.799988,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
152,0.000000,0.000000,1382.199951,0.000000,0.000000,-807.010010,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
153,0.000000,0.000000,1375.429932,0.000000,0.000000,-812.219971,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
154,0.000000,0.000000,1368.619995,0.000000,0.000000,-817.429993,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
155,0.000000,0.000000,1361.760010,0.000000,0.000000,-822.630005,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
156,0.000000,0.000000,1354.859985,0.000000,0.000000,-827.829956,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
157,0.000000,0.000000,1347.919922,0.000000,0.000000,-833.029968,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
158,0.000000,0.000000,1340.929932,0.000000,0.000000,-838.229980,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
159,0.000000,0.000000,1333.900024,0.000000,0.000000,-843.429993,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
160,0.000000,0.000000,1326.829956,0.000000,0.000000,-848.630005,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
161,0.000000,0.000000,1319.709961,0.000000,0.000000,-853.829956,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
162,0.000000,0.000000,1312.549927,0.000000,0.000000,-859.029968,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
163,0.000000,0.000000,1305.349976,0.000000,0.000000,-864.219971,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
164,0.000000,0.000000,1298.099976,0.000000,0.000000,-869.409973,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
165,0.000000,0.000000,1290.809937,0.000000,0.000000,-874.599976,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
166,0.000000,0.000000,1283.479980,0.000000,0.000000,-879.789978,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
167,0.000000,0.000000,1276.109985,0.000000,0.000000,-884.979980,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
168,0.000000,0.000000,1268.689941,0.000000,0.000000,-890.169983,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
169,0.000000,0.000000,1261.229980,0.000000,0.000000,-895.359985,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
170,0.000000,0.000000,1253.729980,0.000000,0.000000,-900.539978,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
171,0.000000,0.000000,1246.179932,0.000000,0.000000,-905.719971,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
172,0.000000,0.000000,1238.589966,0.000000,0.000000,-910.899963,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
173,0.000000,0.000000,1230.959961,0.000000,0.000000,-916.079956,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
174,0.000000,0.000000,1223.280029,0.000000,0.000000,-921.260010,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
175,0.000000,0.000000,1215.559937,0.000000,0.000000,-926.440002,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
176,0.000000,0.000000,1207.799927,0.000000,0.000000,-931.619995,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
177,0.000000,0.000000,1199.989990,0.000000,0.000000,-936.799988,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
178,0.000000,0.000000,1192.140015,0.000000,0.000000,-941.969971,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
179,0.000000,0.000000,1184.250000,0.000000,0.000000,-947.139954,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
180,0.000000,0.000000,1176.309937,0.000000,0.000000,-952.309998,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
181,0.000000,0.000000,1168.329956,0.000000,0.000000,-957.479980,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
182,0.000000,0.000000,1160.309937,0.000000,0.000000,-962.649963,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
183,0.000000,0.000000,1152.239990,0.000000,0.000000,-967.820007,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
184,0.000000,0.000000,1144.130005,0.000000,0.000000,-972.989990,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
185,0.000000,0.000000,1135.979980,0.000000,0.000000,-978.149963,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
186,0.000000,0.000000,1127.789917,0.000000,0.000000,-983.309998,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
187,0.000000,0.000000,1119.549927,0.000000,0.000000,-988.469971,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
188,0.000000,0.000000,1111.270020,0.000000,0.000000,-993.630005,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
189,0.000000,0.000000,1102.949951,0.000000,0.000000,-998.789978,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
190,0.000000,0.000000,1094.579956,0.000000,0.000000,-1003.949951,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
191,0.000000,0.000000,1086.169922,0.000000,0.000000,-1009.109985,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
192,0.000000,0.000000,1077.719971,0.000000,0.000000,-1014.269958,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
