frame,input.bJump,input.bJumped,input.Pitch,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z,ball.Location.X,ball.Location.Y,ball.Location.Z,ball.LinearVelocity.X,ball.LinearVelocity.Y,ball.LinearVelocity.Z,ball.Quaternion.X,ball.Quaternion.Y,ball.Quaternion.Z,ball.Quaternion.W,ball.AngularVelocity.X,ball.AngularVelocity.Y,ball.AngularVelocity.Z
499,False,False,0.000000,0.000000,-281.059998,948.029968,-0.190000,-328.529999,0.000000,-0.514032,0.514123,-0.485547,-0.485482,0.312100,0.000000,0.000000,0.000000,1613.640015,954.699951,0.000000,457.229980,-11.480000,0.194556,0.000003,0.000003,0.980891,0.117000,0.000000,0.000000
500,False,False,0.000000,0.000000,-283.799988,948.029968,-0.190000,-328.529999,0.000000,-0.514647,0.514739,-0.484894,-0.484829,0.304600,0.000000,0.000000,0.000000,1617.449951,954.599976,0.000000,457.109985,-11.469999,0.195036,0.000003,0.000003,0.980796,0.117000,0.000000,0.000000
501,False,False,0.000000,0.000000,-286.540009,948.029968,-0.190000,-328.529999,0.000000,-0.515245,0.515338,-0.484258,-0.484193,0.297200,0.000000,0.000000,0.000000,1621.260010,954.500000,0.000000,456.989990,-11.460000,0.195516,0.000003,0.000003,0.980700,0.117000,0.000000,0.000000
502,False,False,0.000000,0.000000,-289.279999,948.029968,-0.190000,-328.529999,0.000000,-0.515828,0.515931,-0.483632,-0.483567,0.290000,0.000000,0.000000,0.000000,1625.069946,954.399963,0.000000,456.869995,-11.450000,0.195996,0.000003,0.000003,0.980605,0.117000,0.000000,0.000000
503,False,False,0.000000,0.000000,-292.019989,948.029968,-0.190000,-328.529999,0.000000,-0.516400,0.516500,-0.483022,-0.482957,0.283000,0.000000,0.000000,0.000000,1628.880005,954.299988,0.000000,456.750000,-11.440000,0.196477,0.000003,0.000003,0.980508,0.117000,0.000000,0.000000
504,False,False,0.000000,0.000000,-294.759979,948.029968,-0.190000,-328.529999,0.000000,-0.516956,0.517053,-0.482429,-0.482364,0.276200,0.000000,0.000000,0.000000,1632.689941,954.199951,0.000000,456.630005,-11.429999,0.196957,0.000003,0.000003,0.980412,0.117000,0.000000,0.000000
505,False,False,0.000000,0.000000,-297.500000,948.029968,-0.190000,-328.529999,0.000000,-0.517495,0.517600,-0.481846,-0.481781,0.269500,0.000000,0.000000,0.000000,1636.489990,954.099976,0.000000,456.509979,-11.420000,0.197437,0.000003,0.000003,0.980316,0.117000,0.000000,0.000000
506,False,False,0.000000,0.000000,-300.239990,948.029968,-0.190000,-328.529999,0.000000,-0.518024,0.518125,-0.481280,-0.481215,0.263000,0.000000,0.000000,0.000000,1640.289917,954.000000,0.000000,456.389984,-11.410000,0.197917,0.000003,0.000003,0.980219,0.117000,0.000000,0.000000
507,False,False,0.000000,0.000000,-302.979980,948.029968,-0.190000,-328.529999,0.000000,-0.518536,0.518643,-0.480724,-0.480659,0.256600,0.000000,0.000000,0.000000,1644.089966,953.899963,0.000000,456.269989,-11.400000,0.198397,0.000003,0.000003,0.980122,0.117000,0.000000,0.000000
508,False,False,0.000000,0.000000,-305.720001,948.029968,-0.190000,-328.529999,0.000000,-0.519038,0.519141,-0.480185,-0.480120,0.250400,0.000000,0.000000,0.000000,1647.890015,953.809998,0.000000,456.149994,-11.389999,0.198877,0.000003,0.000003,0.980024,0.117000,0.000000,0.000000
509,False,False,0.000000,0.000000,-308.459991,948.029968,-0.190000,-328.529999,0.000000,-0.519529,0.519627,-0.479656,-0.479591,0.244300,0.000000,0.000000,0.000000,1651.689941,953.719971,0.000000,456.029999,-11.380000,0.199357,0.000003,0.000003,0.979927,0.117000,0.000000,0.000000
510,False,False,0.000000,0.000000,-311.199982,948.029968,-0.190000,-328.529999,0.000000,-0.520004,0.520107,-0.479138,-0.479073,0.238400,0.000000,0.000000,0.000000,1655.489990,953.630005,0.000000,455.910004,-11.370000,0.199838,0.000003,0.000003,0.979829,0.117000,0.000000,0.000000
511,False,False,0.000000,0.000000,-313.940002,948.029968,-0.190000,-328.529999,0.000000,-0.520468,0.520577,-0.478631,-0.478566,0.232600,0.000000,0.000000,0.000000,1659.289917,953.539978,0.000000,455.789978,-11.360000,0.200318,0.000003,0.000003,0.979731,0.117000,0.000000,0.000000
