frame,input.bJump,input.bJumped,input.Pitch,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z,ball.Location.X,ball.Location.Y,ball.Location.Z,ball.LinearVelocity.X,ball.LinearVelocity.Y,ball.LinearVelocity.Z,ball.Quaternion.X,ball.Quaternion.Y,ball.Quaternion.Z,ball.Quaternion.W,ball.AngularVelocity.X,ball.AngularVelocity.Y,ball.AngularVelocity.Z
179,True,True,-1.000000,0.000000,432.839996,1002.039978,0.000000,420.919983,0.580000,0.600588,-0.600581,-0.373222,-0.373232,-5.500000,0.000000,0.000000,0.000000,1112.949951,913.139954,0.000000,760.959961,-58.590000,0.997442,0.000003,0.000003,-0.071479,2.291600,0.000000,0.000000
180,True,True,-1.000000,0.000000,436.349976,1002.039978,0.000000,420.919983,0.580000,0.609137,-0.609131,-0.359098,-0.359109,-5.500000,0.000000,0.000000,0.000000,1119.289917,912.649963,0.000000,760.760010,-58.570000,0.996714,0.000003,0.000003,-0.081000,2.291600,0.000000,0.000000
181,True,True,-1.000000,0.000000,439.859985,1002.039978,0.000000,420.919983,0.580000,0.617355,-0.617348,-0.344780,-0.344791,-5.500000,0.000000,0.000000,0.000000,1125.630005,912.159973,0.000000,760.559998,-58.549999,0.995895,0.000003,0.000003,-0.090512,2.291600,0.000000,0.000000
182,True,True,-1.000000,0.000000,443.369995,1002.039978,0.000000,420.919983,0.580000,0.625236,-0.625230,-0.330273,-0.330284,-5.500000,0.000000,0.000000,0.000000,1131.969971,911.669983,0.000000,760.359985,-58.529999,0.994986,0.000003,0.000003,-0.100017,2.291600,0.000000,0.000000
183,True,True,-1.000000,0.000000,446.880005,1002.039978,0.000000,420.919983,0.580000,0.632778,-0.632772,-0.315583,-0.315594,-5.500000,0.000000,0.000000,0.000000,1138.299927,911.179993,0.000000,760.159973,-58.509998,0.993985,0.000003,0.000003,-0.109512,2.291600,0.000000,0.000000
184,True,True,-1.000000,0.000000,450.389984,1002.039978,0.000000,420.919983,0.580000,0.639970,-0.639968,-0.300726,-0.300737,-5.500000,0.000000,0.000000,0.000000,1144.630005,910.690002,0.000000,759.959961,-58.489998,0.992895,0.000003,0.000003,-0.118996,2.291600,0.000000,0.000000
185,True,True,-1.000000,0.000000,453.899994,1002.039978,0.000000,420.919983,0.580000,0.646819,-0.646814,-0.285701,-0.285712,-5.500000,0.000000,0.000000,0.000000,1150.959961,910.199951,0.000000,759.760010,-58.469997,0.991713,0.000003,0.000003,-0.128469,2.291600,0.000000,0.000000
186,True,True,-1.000000,0.000000,457.410004,1002.039978,0.000000,420.919983,0.580000,0.653313,-0.653310,-0.270520,-0.270531,-5.500000,0.000000,0.000000,0.000000,1157.289917,909.709961,0.000000,759.559998,-58.449997,0.990442,0.000003,0.000003,-0.137932,2.291600,0.000000,0.000000
187,True,True,-1.000000,0.000000,460.919983,1002.039978,0.000000,420.919983,0.580000,0.659450,-0.659449,-0.255194,-0.255204,-5.500000,0.000000,0.000000,0.000000,1163.619995,909.219971,0.000000,759.359985,-58.430000,0.989079,0.000003,0.000003,-0.147384,2.291600,0.000000,0.000000
188,True,True,-1.000000,0.000000,464.429993,1002.039978,0.000000,420.919983,0.580000,0.665229,-0.665227,-0.239727,-0.239738,-5.500000,0.000000,0.000000,0.000000,1169.949951,908.729980,0.000000,759.159973,-58.410000,0.987627,0.000003,0.000003,-0.156819,2.291600,0.000000,0.000000
189,True,True,-1.000000,0.000000,467.940002,1002.039978,0.000000,420.919983,0.580000,0.670644,-0.670643,-0.224130,-0.224141,-5.500000,0.000000,0.000000,0.000000,1176.270020,908.239990,0.000000,758.959961,-58.389999,0.986085,0.000003,0.000003,-0.166244,2.291600,0.000000,0.000000
190,True,True,-1.000000,0.000000,471.449982,1002.039978,0.000000,420.919983,0.580000,0.675696,-0.675693,-0.208410,-0.208421,-5.500000,0.000000,0.000000,0.000000,1182.589966,907.750000,0.000000,758.760010,-58.369999,0.984452,0.000003,0.000003,-0.175653,2.291600,0.000000,0.000000
191,True,True,-1.000000,0.000000,474.959991,1002.039978,0.000000,420.919983,0.580000,0.680378,-0.680375,-0.192576,-0.192587,-5.500000,0.000000,0.000000,0.000000,1188.910034,907.260010,0.000000,758.559998,-58.349998,0.982730,0.000003,0.000003,-0.185045,2.291600,0.000000,0.000000
192,True,True,-1.000000,0.000000,478.470001,1002.039978,0.000000,420.919983,0.580000,0.684688,-0.684686,-0.176640,-0.176651,-5.500000,0.000000,0.000000,0.000000,1195.229980,906.769958,0.000000,758.359985,-58.329998,0.980918,0.000003,0.000003,-0.194421,2.291600,0.000000,0.000000
193,True,True,-1.000000,0.000000,481.979980,1002.039978,0.000000,420.919983,0.580000,0.688625,-0.688624,-0.160606,-0.160617,-5.500000,0.000000,0.000000,0.000000,1201.549927,906.279968,0.000000,758.159973,-58.309998,0.979018,0.000003,0.000003,-0.203776,2.291600,0.000000,0.000000
194,True,True,-1.000000,0.000000,485.489990,1002.039978,0.000000,420.919983,0.580000,0.692188,-0.692185,-0.144487,-0.144497,-5.500000,0.000000,0.000000,0.000000,1207.869995,905.789978,0.000000,757.959961,-58.289997,0.977027,0.000003,0.000003,-0.213114,2.291600,0.000000,0.000000
195,True,True,-1.000000,0.000000,489.000000,1002.039978,0.000000,420.919983,0.580000,0.695375,-0.695368,-0.128286,-0.128297,-5.500000,0.000000,0.000000,0.000000,1214.179932,905.299988,0.000000,757.760010,-58.270000,0.974948,0.000003,0.000003,-0.222431,2.291600,0.000000,0.000000
196,True,True,-1.000000,0.000000,492.509979,1002.039978,0.000000,420.919983,0.580000,0.698181,-0.698173,-0.112015,-0.112026,-5.500000,0.000000,0.000000,0.000000,1220.489990,904.809998,0.000000,757.559998,-58.250000,0.972780,0.000003,0.000003,-0.231732,2.291600,0.000000,0.000000
197,True,True,-1.000000,0.000000,496.019989,1002.039978,0.000000,420.919983,0.580000,0.700609,-0.700595,-0.095685,-0.095696,-5.500000,0.000000,0.000000,0.000000,1226.799927,904.320007,0.000000,757.359985,-58.230000,0.970522,0.000003,0.000003,-0.241011,2.291600,0.000000,0.000000
198,True,True,-1.000000,0.000000,499.529999,1002.039978,0.000000,420.919983,0.580000,0.702651,-0.702640,-0.079301,-0.079312,-5.500000,0.000000,0.000000,0.000000,1233.109985,903.829956,0.000000,757.159973,-58.209999,0.968176,0.000003,0.000003,-0.250268,2.291600,0.000000,0.000000
199,True,True,-1.000000,0.000000,503.039978,1002.039978,0.000000,420.919983,0.580000,0.704309,-0.704301,-0.062874,-0.062885,-5.500000,0.000000,0.000000,0.000000,1239.419922,903.349976,0.000000,756.959961,-58.189999,0.965743,0.000003,0.000003,-0.259499,2.291600,0.000000,0.000000
200,True,True,-1.000000,0.000000,506.549988,1002.039978,0.000000,420.919983,0.580000,0.705583,-0.705580,-0.046414,-0.046425,-5.500000,0.000000,0.000000,0.000000,1245.729980,902.869995,0.000000,756.760010,-58.169998,0.963222,0.000003,0.000003,-0.268708,2.291600,0.000000,0.000000
201,True,True,-1.000000,0.000000,510.059998,1002.039978,0.000000,420.919983,0.580000,0.706476,-0.706470,-0.029928,-0.029939,-5.500000,0.000000,0.000000,0.000000,1252.030029,902.389954,0.000000,756.559998,-58.149998,0.960611,0.000003,0.000003,-0.277895,2.291600,0.000000,0.000000
202,True,True,-1.000000,0.000000,513.570007,1002.039978,0.000000,420.919983,0.580000,0.706981,-0.706977,-0.013425,-0.013436,-5.500000,0.000000,0.000000,0.000000,1258.329956,901.909973,0.000000,756.359985,-58.129997,0.957914,0.000003,0.000003,-0.287056,2.291600,0.000000,0.000000
203,True,True,-1.000000,0.000000,517.080017,1002.039978,0.000000,420.919983,0.580000,0.707104,-0.707096,0.003083,0.003072,-5.500000,0.000000,0.000000,0.000000,1264.630005,901.429993,0.000000,756.159973,-58.109997,0.955129,0.000003,0.000003,-0.296189,2.291600,0.000000,0.000000
204,True,True,-1.000000,0.000000,520.589966,1002.039978,0.000000,420.919983,0.580000,0.706839,-0.706832,0.019591,0.019580,-5.500000,0.000000,0.000000,0.000000,1270.929932,900.949951,0.000000,755.959961,-58.090000,0.952258,0.000003,0.000003,-0.305295,2.291600,0.000000,0.000000
205,True,True,-1.000000,0.000000,524.099976,1002.039978,0.000000,420.919983,0.580000,0.706192,-0.706179,0.036089,0.036078,-5.500000,0.000000,0.000000,0.000000,1277.229980,900.469971,0.000000,755.760010,-58.070000,0.949299,0.000003,0.000003,-0.314375,2.291600,0.000000,0.000000
206,True,True,-1.000000,0.000000,527.609985,1002.039978,0.000000,420.919983,0.580000,0.705158,-0.705143,0.052564,0.052554,-5.500000,0.000000,0.000000,0.000000,1283.530029,899.989990,0.000000,755.559998,-58.049999,0.946255,0.000003,0.000003,-0.323422,2.291600,0.000000,0.000000
207,True,True,-1.000000,0.000000,531.119995,1002.039978,0.000000,420.919983,0.580000,0.703739,-0.703724,0.069013,0.069002,-5.500000,0.000000,0.000000,0.000000,1289.819946,899.510010,0.000000,755.359985,-58.029999,0.943124,0.000003,0.000003,-0.332442,2.291600,0.000000,0.000000
208,True,True,-1.000000,0.000000,534.630005,1002.039978,0.000000,420.919983,0.580000,0.701935,-0.701922,0.085424,0.085413,-5.500000,0.000000,0.000000,0.000000,1296.109985,899.029968,0.000000,755.159973,-58.009998,0.939907,0.000003,0.000003,-0.341430,2.291600,0.000000,0.000000
209,True,True,-1.000000,0.000000,538.140015,1002.039978,0.000000,420.919983,0.580000,0.699749,-0.699737,0.101787,0.101776,-5.500000,0.000000,0.000000,0.000000,1302.400024,898.549988,0.000000,754.959961,-57.989998,0.936604,0.000003,0.000003,-0.350391,2.291600,0.000000,0.000000
210,True,True,-1.000000,0.000000,541.649963,1002.039978,0.000000,420.919983,0.580000,0.697183,-0.697170,0.118095,0.118084,-5.500000,0.000000,0.000000,0.000000,1308.689941,898.070007,0.000000,754.760010,-57.969997,0.933215,0.000003,0.000003,-0.359319,2.291600,0.000000,0.000000
211,True,True,-1.000000,0.000000,545.159973,1002.039978,0.000000,420.919983,0.580000,0.694235,-0.694224,0.134339,0.134328,-5.500000,0.000000,0.000000,0.000000,1314.979980,897.589966,0.000000,754.559998,-57.949997,0.929741,0.000003,0.000003,-0.368215,2.291600,0.000000,0.000000
212,True,True,-1.000000,0.000000,548.669983,1002.039978,0.000000,420.919983,0.580000,0.690906,-0.690901,0.150513,0.150502,-5.500000,0.000000,0.000000,0.000000,1321.270020,897.109985,0.000000,754.359985,-57.930000,0.926183,0.000003,0.000003,-0.377073,2.291600,0.000000,0.000000
213,True,True,-1.000000,0.000000,552.179993,1002.039978,0.000000,420.919983,0.580000,0.687204,-0.687200,0.166600,0.166589,-5.500000,0.000000,0.000000,0.000000,1327.549927,896.630005,0.000000,754.159973,-57.910000,0.922541,0.000003,0.000003,-0.385899,2.291600,0.000000,0.000000
214,True,True,-1.000000,0.000000,555.690002,1002.039978,0.000000,420.919983,0.580000,0.683127,-0.683121,0.182601,0.182590,-5.500000,0.000000,0.000000,0.000000,1333.829956,896.149963,0.000000,753.959961,-57.889999,0.918813,0.000003,0.000003,-0.394693,2.291600,0.000000,0.000000
215,True,True,-1.000000,0.000000,559.200012,1002.039978,0.000000,420.919983,0.580000,0.678680,-0.678671,0.198500,0.198489,-5.500000,0.000000,0.000000,0.000000,1340.109985,895.669983,0.000000,753.760010,-57.869999,0.915002,0.000003,0.000003,-0.403449,2.291600,0.000000,0.000000
216,True,True,-1.000000,0.000000,562.709961,1002.039978,0.000000,420.919983,0.580000,0.673859,-0.673853,0.214290,0.214279,-5.500000,0.000000,0.000000,0.000000,1346.390015,895.190002,0.000000,753.559998,-57.849998,0.911108,0.000003,0.000003,-0.412167,2.291600,0.000000,0.000000
217,True,True,-1.000000,0.000000,566.219971,1002.039978,0.000000,420.919983,0.580000,0.668672,-0.668669,0.229962,0.229951,-5.500000,0.000000,0.000000,0.000000,1352.669922,894.709961,0.000000,753.359985,-57.829998,0.907132,0.000003,0.000003,-0.420847,2.291600,0.000000,0.000000
218,True,True,-1.000000,0.000000,569.729980,1002.039978,0.000000,420.919983,0.580000,0.663122,-0.663117,0.245510,0.245499,-5.500000,0.000000,0.000000,0.000000,1358.949951,894.229980,0.000000,753.159973,-57.809998,0.903072,0.000003,0.000003,-0.429489,2.291600,0.000000,0.000000
219,True,True,-1.000000,0.000000,573.239990,1002.039978,0.000000,420.919983,0.580000,0.657211,-0.657205,0.260923,0.260912,-5.500000,0.000000,0.000000,0.000000,1365.219971,893.750000,0.000000,752.959961,-57.789997,0.898929,0.000003,0.000003,-0.438094,2.291600,0.000000,0.000000
220,True,True,-1.000000,0.000000,576.750000,1002.039978,0.000000,420.919983,0.580000,0.650938,-0.650936,0.276196,0.276185,-5.500000,0.000000,0.000000,0.000000,1371.489990,893.269958,0.000000,752.760010,-57.770000,0.894706,0.000003,0.000003,-0.446656,2.291600,0.000000,0.000000
221,True,True,-1.000000,0.000000,580.260010,1002.039978,0.000000,420.919983,0.580000,0.644312,-0.644311,0.291317,0.291307,-5.500000,0.000000,0.000000,0.000000,1377.760010,892.789978,0.000000,752.559998,-57.750000,0.890400,0.000003,0.000003,-0.455180,2.291600,0.000000,0.000000
222,True,True,-1.000000,0.000000,583.769958,1002.039978,0.000000,420.919983,0.580000,0.637332,-0.637336,0.306283,0.306272,-5.500000,0.000000,0.000000,0.000000,1384.030029,892.309998,0.000000,752.359985,-57.730000,0.886013,0.000003,0.000003,-0.463660,2.291600,0.000000,0.000000
223,True,True,-1.000000,0.000000,587.279968,1002.039978,0.000000,420.919983,0.580000,-0.630009,0.630008,-0.321081,-0.321070,-5.500000,0.000000,0.000000,0.000000,1390.299927,891.829956,0.000000,752.159973,-57.709999,0.881546,0.000003,0.000003,-0.472098,2.291600,0.000000,0.000000
224,True,True,-1.000000,0.000000,590.789978,1002.039978,0.000000,420.919983,0.580000,0.622345,-0.622338,0.335701,0.335690,-5.500000,0.000000,0.000000,0.000000,1396.569946,891.349976,0.000000,751.959961,-57.689999,0.876999,0.000003,0.000003,-0.480492,2.291600,0.000000,0.000000
225,True,True,-1.000000,0.000000,594.299988,1002.039978,0.000000,420.919983,0.580000,0.614338,-0.614332,0.350137,0.350126,-5.500000,0.000000,0.000000,0.000000,1402.829956,890.869995,0.000000,751.760010,-57.669998,0.872372,0.000003,0.000003,-0.488843,2.291600,0.000000,0.000000
226,True,True,-1.000000,0.000000,597.809998,1002.039978,0.000000,420.919983,0.580000,0.605994,-0.605992,0.364385,0.364374,-5.500000,0.000000,0.000000,0.000000,1409.089966,890.389954,0.000000,751.559998,-57.649998,0.867664,0.000003,0.000003,-0.497151,2.291600,0.000000,0.000000
227,True,True,-1.000000,0.000000,601.320007,1002.039978,0.000000,420.919983,0.580000,0.597325,-0.597317,0.378433,0.378422,-5.500000,0.000000,0.000000,0.000000,1415.349976,889.909973,0.000000,751.359985,-57.629997,0.862879,0.000003,0.000003,-0.505411,2.291600,0.000000,0.000000
228,True,True,-1.000000,0.000000,604.829956,1002.039978,0.000000,420.919983,0.580000,0.588327,-0.588318,0.392276,0.392265,-5.500000,0.000000,0.000000,0.000000,1421.609985,889.429993,0.000000,751.159973,-57.610001,0.858014,0.000003,0.000003,-0.513627,2.291600,0.000000,0.000000
229,True,True,-1.000000,0.000000,608.339966,1002.039978,0.000000,420.919983,0.580000,0.579009,-0.579001,0.405903,0.405893,-5.500000,0.000000,0.000000,0.000000,1427.869995,888.949951,0.000000,750.959961,-57.590000,0.853071,0.000003,0.000003,-0.521795,2.291600,0.000000,0.000000
230,True,True,-1.000000,0.000000,611.849976,1002.039978,0.000000,420.919983,0.580000,0.569377,-0.569366,0.419309,0.419299,-5.500000,0.000000,0.000000,0.000000,1434.130005,888.469971,0.000000,750.760010,-57.570000,0.848051,0.000003,0.000003,-0.529914,2.291600,0.000000,0.000000
231,True,True,-1.000000,0.000000,615.359985,1002.039978,0.000000,420.919983,0.580000,0.559429,-0.559424,0.432489,0.432478,-5.500000,0.000000,0.000000,0.000000,1440.380005,887.989990,0.000000,750.559998,-57.549999,0.842955,0.000003,0.000003,-0.537985,2.291600,0.000000,0.000000
232,True,True,-1.000000,0.000000,618.869995,1002.039978,0.000000,420.919983,0.580000,0.549181,-0.549173,0.445431,0.445420,-5.500000,0.000000,0.000000,0.000000,1446.630005,887.510010,0.000000,750.359985,-57.529999,0.837781,0.000003,0.000003,-0.546007,2.291600,0.000000,0.000000
233,True,True,-1.000000,0.000000,622.380005,1002.039978,0.000000,420.919983,0.580000,0.538632,-0.538627,0.458131,0.458120,-5.500000,0.000000,0.000000,0.000000,1452.880005,887.029968,0.000000,750.159973,-57.509998,0.832530,0.000003,0.000003,-0.553980,2.291600,0.000000,0.000000
234,True,True,-1.000000,0.000000,625.890015,1002.039978,0.000000,420.919983,0.580000,0.527789,-0.527783,0.470582,0.470571,-5.500000,0.000000,0.000000,0.000000,1459.130005,886.549988,0.000000,749.959961,-57.489998,0.827202,0.000003,0.000003,-0.561905,2.291600,0.000000,0.000000
235,True,True,-1.000000,0.000000,629.399963,1002.039978,0.000000,420.919983,0.580000,0.516660,-0.516653,0.482774,0.482763,-5.500000,0.000000,0.000000,0.000000,1465.380005,886.070007,0.000000,749.760010,-57.469997,0.821800,0.000003,0.000003,-0.569776,2.291600,0.000000,0.000000
236,True,True,-1.000000,0.000000,632.909973,1002.039978,0.000000,420.919983,0.580000,0.505241,-0.505243,0.494707,0.494697,-5.500000,0.000000,0.000000,0.000000,1471.630005,885.589966,0.000000,749.559998,-57.449997,0.816321,0.000003,0.000003,-0.577599,2.291600,0.000000,0.000000
237,True,True,-1.000000,0.000000,636.419983,1002.039978,0.000000,420.919983,0.580000,0.493553,-0.493553,0.506370,0.506360,-5.500000,0.000000,0.000000,0.000000,1477.869995,885.109985,0.000000,749.359985,-57.430000,0.810768,0.000003,0.000003,-0.585367,2.291600,0.000000,0.000000
238,True,True,-1.000000,0.000000,639.929993,1002.039978,0.000000,420.919983,0.580000,0.481598,-0.481598,0.517753,0.517743,-5.500000,0.000000,0.000000,0.000000,1484.109985,884.630005,0.000000,749.159973,-57.410000,0.805142,0.000003,0.000003,-0.593082,2.291600,0.000000,0.000000
239,True,True,-1.000000,0.000000,643.440002,1002.039978,0.000000,420.919983,0.580000,0.469379,-0.469379,0.528857,0.528846,-5.500000,0.000000,0.000000,0.000000,1490.349976,884.149963,0.000000,748.959961,-57.389999,0.799442,0.000003,0.000003,-0.600743,2.291600,0.000000,0.000000
240,True,True,-1.000000,0.000000,646.950012,1002.039978,0.000000,420.919983,0.580000,0.456906,-0.456906,0.539665,0.539662,-5.500000,0.000000,0.000000,0.000000,1496.589966,883.669983,0.000000,748.760010,-57.369999,0.793669,0.000003,0.000003,-0.608349,2.291600,0.000000,0.000000
241,True,True,-1.000000,0.000000,650.459961,1002.039978,0.000000,420.919983,0.580000,0.444180,-0.444180,0.550189,0.550182,-5.500000,0.000000,0.000000,0.000000,1502.829956,883.190002,0.000000,748.559998,-57.349998,0.787823,0.000003,0.000003,-0.615902,2.291600,0.000000,0.000000
242,True,True,-1.000000,0.000000,653.969971,1002.039978,0.000000,420.919983,0.580000,0.431216,-0.431210,0.560412,0.560400,-5.500000,0.000000,0.000000,0.000000,1509.069946,882.709961,0.000000,748.369995,-57.329998,0.781907,0.000003,0.000003,-0.623395,2.291600,0.000000,0.000000
243,True,True,-1.000000,0.000000,657.479980,1002.039978,0.000000,420.919983,0.580000,0.418015,-0.418009,0.570326,0.570316,-5.500000,0.000000,0.000000,0.000000,1515.299927,882.229980,0.000000,748.179993,-57.309998,0.775917,0.000003,0.000003,-0.630835,2.291600,0.000000,0.000000
244,True,True,-1.000000,0.000000,660.989990,1002.039978,0.000000,420.919983,0.580000,0.404587,-0.404582,0.579929,0.579919,-5.500000,0.000000,0.000000,0.000000,1521.529907,881.750000,0.000000,747.989990,-57.289997,0.769858,0.000003,0.000003,-0.638215,2.291600,0.000000,0.000000
245,True,True,-1.000000,0.000000,664.500000,1002.039978,0.000000,420.919983,0.580000,0.390938,-0.390933,0.589213,0.589208,-5.500000,0.000000,0.000000,0.000000,1527.760010,881.269958,0.000000,747.799988,-57.270000,0.763730,0.000003,0.000003,-0.645536,2.291600,0.000000,0.000000
246,True,True,-1.000000,0.000000,668.010010,1002.039978,0.000000,420.919983,0.580000,0.377073,-0.377068,0.598183,0.598175,-5.500000,0.000000,0.000000,0.000000,1533.989990,880.789978,0.000000,747.609985,-57.250000,0.757533,0.000003,0.000003,-0.652797,2.291600,0.000000,0.000000
247,True,True,-1.000000,0.000000,671.519958,1002.039978,0.000000,420.919983,0.580000,0.363004,-0.362998,0.606822,0.606817,-5.500000,0.000000,0.000000,0.000000,1540.219971,880.309998,0.000000,747.419983,-57.230000,0.751266,0.000003,0.000003,-0.659999,2.291600,0.000000,0.000000
248,True,True,-1.000000,0.000000,675.029968,1002.039978,0.000000,420.919983,0.580000,0.348740,-0.348729,0.615134,0.615125,-5.500000,0.000000,0.000000,0.000000,1546.449951,879.829956,0.000000,747.229980,-57.209999,0.744931,0.000003,0.000003,-0.667142,2.291600,0.000000,0.000000
249,True,True,-1.000000,0.000000,678.539978,1002.039978,0.000000,420.919983,0.580000,0.334282,-0.334271,0.623110,0.623099,-5.500000,0.000000,0.000000,0.000000,1552.679932,879.349976,0.000000,747.039978,-57.189999,0.738526,0.000003,0.000003,-0.674225,2.291600,0.000000,0.000000
250,True,True,-1.000000,0.000000,682.049988,1002.039978,0.000000,420.919983,0.580000,0.319646,-0.319629,0.630746,0.630732,-5.500000,0.000000,0.000000,0.000000,1558.900024,878.869995,0.000000,746.849976,-57.169998,0.732056,0.000003,0.000003,-0.681244,2.291600,0.000000,0.000000
251,True,True,-1.000000,0.000000,685.559998,1002.039978,0.000000,420.919983,0.580000,0.304831,-0.304815,0.638040,0.638021,-5.500000,0.000000,0.000000,0.000000,1565.119995,878.389954,0.000000,746.659973,-57.149998,0.725518,0.000003,0.000003,-0.688203,2.291600,0.000000,0.000000
252,True,True,-1.000000,0.000000,689.070007,1002.039978,0.000000,420.919983,0.580000,0.289850,-0.289834,0.644984,0.644964,-5.500000,0.000000,0.000000,0.000000,1571.339966,877.909973,0.000000,746.469971,-57.129997,0.718915,0.000003,0.000003,-0.695098,2.291600,0.000000,0.000000
253,True,True,-1.000000,0.000000,692.579956,1002.039978,0.000000,420.919983,0.580000,0.274712,-0.274696,0.651575,0.651556,-5.500000,0.000000,0.000000,0.000000,1577.559937,877.429993,0.000000,746.279968,-57.110001,0.712243,0.000003,0.000003,-0.701933,2.291600,0.000000,0.000000
254,True,True,-1.000000,0.000000,696.089966,1002.039978,0.000000,420.919983,0.580000,0.259423,-0.259407,0.657812,0.657793,-5.500000,0.000000,0.000000,0.000000,1583.779907,876.949951,0.000000,746.089966,-57.090000,-0.705510,-0.000003,-0.000003,0.708700,2.291600,0.000000,0.000000
255,True,True,-1.000000,0.000000,699.599976,1002.039978,0.000000,420.919983,0.580000,0.243994,-0.243978,0.663692,0.663668,-5.500000,0.000000,0.000000,0.000000,1590.000000,876.469971,0.000000,745.899963,-57.070000,-0.698712,-0.000003,-0.000003,0.715403,2.291600,0.000000,0.000000
256,True,True,-1.000000,0.000000,703.109985,1002.039978,0.000000,420.919983,0.580000,0.228430,-0.228414,0.669211,0.669181,-5.500000,0.000000,0.000000,0.000000,1596.209961,875.989990,0.000000,745.709961,-57.049999,-0.691850,-0.000003,-0.000003,0.722041,2.291600,0.000000,0.000000
257,True,True,-1.000000,0.000000,706.619995,1002.039978,0.000000,420.919983,0.580000,0.212742,-0.212726,0.674361,0.674333,-5.500000,0.000000,0.000000,0.000000,1602.419922,875.510010,0.000000,745.519958,-57.029999,-0.684923,-0.000003,-0.000003,0.728615,2.291600,0.000000,0.000000
258,True,True,-1.000000,0.000000,710.130005,1002.039978,0.000000,420.919983,0.580000,0.196940,-0.196924,0.679142,0.679118,-5.500000,0.000000,0.000000,0.000000,1608.630005,875.029968,0.000000,745.329956,-57.009998,-0.677937,-0.000003,-0.000003,0.735120,2.291600,0.000000,0.000000
259,True,True,-1.000000,0.000000,713.639954,1002.039978,0.000000,420.919983,0.580000,0.181031,-0.181015,0.683554,0.683531,-5.500000,0.000000,0.000000,0.000000,1614.839966,874.559998,0.000000,745.139954,-56.989998,-0.670886,-0.000003,-0.000003,0.741560,2.291600,0.000000,0.000000
260,True,True,-1.000000,0.000000,717.149963,1002.039978,0.000000,420.919983,0.580000,0.165025,-0.165009,0.687593,0.687572,-5.500000,0.000000,0.000000,0.000000,1621.049927,874.089966,0.000000,744.950012,-56.969997,-0.663776,-0.000003,-0.000003,0.747932,2.291600,0.000000,0.000000
261,True,True,-1.000000,0.000000,720.659973,1002.039978,0.000000,420.919983,0.580000,0.148927,-0.148910,0.691260,0.691235,-5.500000,0.000000,0.000000,0.000000,1627.260010,873.619995,0.000000,744.760010,-56.949997,-0.656606,-0.000003,-0.000003,0.754234,2.291600,0.000000,0.000000
262,True,True,-1.000000,0.000000,724.169983,1002.039978,0.000000,420.919983,0.580000,0.132748,-0.132731,0.694546,0.694526,-5.500000,0.000000,0.000000,0.000000,1633.459961,873.149963,0.000000,744.570007,-56.930000,-0.649377,-0.000003,-0.000003,0.760467,2.291600,0.000000,0.000000
263,True,True,-1.000000,0.000000,727.679993,1002.039978,0.000000,420.919983,0.580000,0.116498,-0.116477,0.697458,0.697434,-5.500000,0.000000,0.000000,0.000000,1639.659912,872.679993,0.000000,744.380005,-56.910000,-0.642088,-0.000003,-0.000003,0.766631,2.291600,0.000000,0.000000
264,True,True,-1.000000,0.000000,731.190002,1002.039978,0.000000,420.919983,0.580000,0.100184,-0.100163,0.699986,0.699964,-5.500000,0.000000,0.000000,0.000000,1645.859985,872.209961,0.000000,744.190002,-56.889999,-0.634741,-0.000003,-0.000003,0.772725,2.291600,0.000000,0.000000
265,True,True,-1.000000,0.000000,734.700012,1002.039978,0.000000,420.919983,0.580000,0.083817,-0.083795,0.702135,0.702111,-5.500000,0.000000,0.000000,0.000000,1652.059937,871.739990,0.000000,744.000000,-56.869999,-0.627334,-0.000003,-0.000003,0.778751,2.291600,0.000000,0.000000
266,True,True,-1.000000,0.000000,738.209961,1002.039978,0.000000,420.919983,0.580000,0.067400,-0.067379,0.703901,0.703875,-5.500000,0.000000,0.000000,0.000000,1658.260010,871.269958,0.000000,743.809998,-56.849998,-0.619867,-0.000003,-0.000003,0.784707,2.291600,0.000000,0.000000
267,True,True,-1.000000,0.000000,741.719971,1002.039978,0.000000,420.919983,0.580000,0.050946,-0.050924,0.705283,0.705256,-5.500000,0.000000,0.000000,0.000000,1664.459961,870.799988,0.000000,743.619995,-56.829998,-0.612347,-0.000003,-0.000003,0.790589,2.291600,0.000000,0.000000
268,True,True,-1.000000,0.000000,745.229980,1002.039978,0.000000,420.919983,0.580000,0.034465,-0.034443,0.706279,0.706254,-5.500000,0.000000,0.000000,0.000000,1670.659912,870.329956,0.000000,743.429993,-56.809998,-0.604772,-0.000003,-0.000003,0.796398,2.291600,0.000000,0.000000
269,True,True,-1.000000,0.000000,748.739990,1002.039978,0.000000,420.919983,0.580000,0.017967,-0.017946,0.706893,0.706864,-5.500000,0.000000,0.000000,0.000000,1676.849976,869.859985,0.000000,743.239990,-56.789997,-0.597139,-0.000003,-0.000003,0.802138,2.291600,0.000000,0.000000
